序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,600662,外服控股,7.305935859680176,4.7,4.82,459513568,4950802297.7,10732496323.2,9.172928810119629,-0.21231423318386078,092500,5,2/1,5.707762241363525,专业服务,2024-09-11
2,002622,皓宸医疗,-4.069767475128174,1.65,1.89,217457210,1385959162.5,1386000000.0,14.618331909179688,-0.6024096012115479,093015,1,3/2,16.86046600341797,医疗服务,2024-09-11
3,600336,澳柯玛,6.430154800415039,4.8,4.96,155610500,3830470891.2,3830470886.4,4.094422817230225,-0.20790021121501923,093050,1,0/0,10.864745140075684,家电行业,2024-09-11
4,002173,创新医疗,3.577235698699951,6.37,6.77,218422635,2647922801.16,2810981322.2400002,8.02896785736084,-0.15673980116844177,093333,1,0/0,10.406503677368164,医疗服务,2024-09-11
5,000903,云内动力,4.597701072692871,1.82,1.91,168913342,3494876199.36,3549398885.76,4.728176116943359,0.0,094651,1,0/0,10.344827651977539,汽车零部,2024-09-11
6,300068,南都电源,17.713214874267578,12.56,12.8,3617117712,10423622060.4,10961806316.800001,35.74506378173828,0.0,095300,1,0/0,15.276476860046387,电池,2024-09-11
7,600753,庚星股份,6.106870174407959,5.56,5.76,99398737,1280507893.0,1280507893.0,7.688256740570068,-0.1795332133769989,095429,1,0/0,11.068702697753906,贸易行业,2024-09-11
8,001236,弘业期货,5.56930685043335,8.53,8.89,461785168,2784496145.68,8596344429.279999,16.62381362915039,0.0,095715,1,0/0,10.767326354980469,多元金融,2024-09-11
9,002709,天赐材料,9.084249496459961,14.89,15.02,1404242336,20622883102.95,28571285548.16,6.91071081161499,-0.06711409986019135,130742,8,0/0,10.256410598754883,化学制品,2024-09-11
10,000753,漳州发展,6.367041110992432,2.84,2.94,88280487,2815806241.64,2815806244.48,3.163928747177124,0.0,133900,1,0/0,10.861422538757324,汽车服务,2024-09-11
