序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,000710,贝瑞基因,4.983748435974121,9.69,10.15,438914944,2907238412.7599998,3425623063.68,14.898571968078613,0.0,093118,1,0/0,7.583965301513672,医疗器械,2024-05-08
2,603809,豪能股份,4.334600448608398,13.72,14.47,674243136,5392187395.280001,5392187422.72,12.339327812194824,0.292397677898407,093625,1,5/3,8.517110824584961,汽车零部,2024-05-08
3,688682,霍莱沃,14.552444458007812,41.72,43.7,199591024,3034799076.96,3034799076.96,6.735102653503418,0.0,094822,1,2/1,18.31411361694336,通信服务,2024-05-08
4,300804,广康生化,11.193160057067871,28.61,30.88,171444908,513514138.03999996,2117140000.0,32.71366882324219,0.0,094836,2,0/0,16.517683029174805,农药兽药,2024-05-08
5,300317,珈伟新能,11.421319961547852,4.39,4.73,406998944,3630920841.7,3631579315.3599997,10.807680130004883,0.0,095039,1,0/0,20.81218147277832,光伏设备,2024-05-08
6,600148,长春一东,2.4763290882110596,14.07,15.1,115036222,1991136451.5,1991136451.5,5.646622657775879,0.6437768340110779,100224,1,0/0,10.924981117248535,汽车零部,2024-05-08
7,300928,华安鑫创,11.480774879455566,40.88,44.0,346164080,2062827774.5600002,3270400000.0,16.45366096496582,0.0,102157,2,0/0,23.043359756469727,汽车零部,2024-05-08
8,600678,四川金顶,8.688783645629883,6.88,6.96,686967456,2401051200.0,2401051200.0,29.209522247314453,-0.14513787627220154,103457,2,2/1,9.636651039123535,水泥建材,2024-05-08
9,002046,国机精工,7.55232048034668,11.82,12.09,594006368,6197806101.96,6252282047.04,9.662424087524414,0.0,130430,1,0/0,8.917197227478027,通用设备,2024-05-08
10,605296,神农集团,8.02597427368164,41.59,42.35,290982720,2810378329.8500004,21836557335.04,10.565594673156738,0.1444738656282425,134332,2,0/0,10.441558837890625,农牧饲渔,2024-05-08
11,603499,翔港科技,6.05042028427124,18.93,19.64,371942832,4091508430.5,4091508430.5,9.045804023742676,0.317965030670166,134720,2,0/0,10.028011322021484,造纸印刷,2024-05-08
12,301047,义翘神州,18.534482955932617,88.0,89.09,435484688,5144780080.0,11369600000.0,8.73926067352295,0.0,135945,1,0/0,13.591055870056152,生物制品,2024-05-08
13,002109,兴化股份,4.651162624359131,4.5,4.73,155746491,4738251550.5,5743214352.0,3.255310297012329,-0.8810572624206543,141757,2,0/0,11.860465049743652,化学原料,2024-05-08
14,000788,北大医药,7.166666507720947,6.43,6.6,348610976,3832199142.75,3832199136.3199997,9.32582950592041,-0.1552795022726059,142021,1,0/0,10.833333015441895,化学制药,2024-05-08
