序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,600423,柳化股份,1.8633540868759155,3.28,3.54,164525175,2619719685.2799997,2619719678.72,6.0031843185424805,-0.3039513826370239,093021,1,2/1,9.62732982635498,化学原料,2024-04-02
2,603020,爱普股份,7.891491889953613,8.75,8.92,405412736,3353330522.5,3353330540.0,12.058932304382324,0.0,093029,6,0/0,6.905055999755859,食品饮料,2024-04-02
3,000861,海印股份,7.284768104553223,1.62,1.66,581950656,3866611778.28,4064976498.2400002,14.817472457885742,0.0,093033,16,0/0,6.62251615524292,商业百货,2024-04-02
4,000665,湖北广电,6.459330081939697,4.45,4.6,340057136,5047856796.900001,5048031085.6,6.670195579528809,0.0,093121,2,0/0,10.287081718444824,文化传媒,2024-04-02
5,000430,张家界,6.5217390060424805,6.86,7.08,294980144,2275728168.0,2777049284.8,12.769902229309082,0.0,093200,3,0/0,6.5217390060424805,旅游酒店,2024-04-02
6,001696,宗申动力,7.5060529708862305,8.88,9.09,1848270752,7915096758.000001,10167839120.640001,23.22719383239746,0.0,093318,5,4/2,7.990314960479736,交运设备,2024-04-02
7,605198,安德利,8.21643352508545,37.8,38.42,251792971,10226260800.0,13192199999.999998,2.482215404510498,0.9615384936332703,093459,3,8/5,6.928142070770264,食品饮料,2024-04-02
8,000908,景峰医药,4.4052863121032715,2.37,2.5,207760956,1869711692.19,2085065214.24,11.539472579956055,0.0,093500,1,0/0,17.18061637878418,化学制药,2024-04-02
9,002963,豪尔赛,-8.051421165466309,13.59,16.26,388813264,1671489112.32,2043391448.7,20.66866683959961,-0.07352941483259201,093500,2,4/3,20.027063369750977,装修装饰,2024-04-02
10,002853,皮阿诺,-0.09699321538209915,10.3,11.34,263690991,1362266072.6000001,1921390304.4,18.532268524169922,0.19455252587795258,093512,1,0/0,12.609116554260254,装修建材,2024-04-02
11,001331,胜通能源,6.025934219360352,13.9,14.42,122843917,583800000.0,2335200000.0,20.868022918701172,-0.3584229350090027,093730,1,0/0,9.916094779968262,物流行业,2024-04-02
12,002778,中晟高科,-2.91262149810791,13.0,14.73,374995088,1604606770.0,1621792900.0,21.38619613647461,0.5413766503334045,093821,4,3/2,13.816280364990234,石油行业,2024-04-02
13,002114,罗平锌电,3.728813648223877,6.12,6.49,227431924,1979151836.76,1979179015.68,11.366230964660645,0.0,093945,1,0/0,11.694915771484375,有色金属,2024-04-02
14,000631,顺发恒业,4.109589099884033,3.04,3.21,167971484,7281648415.36,7281648427.52,2.2719454765319824,0.0,094003,1,0/0,10.616437911987305,房地产开,2024-04-02
15,600714,金瑞矿业,4.629629611968994,7.91,8.32,81215840,2279474319.43,2279474311.52,3.486199140548706,-0.25220680236816406,094201,1,0/0,10.317460060119629,化学原料,2024-04-02
16,301209,联合化学,9.262011528015137,22.06,24.23,122595827,540470000.0,1764800000.0,22.31162452697754,0.0,094657,1,0/0,20.455671310424805,化学原料,2024-04-02
