序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,600571,信雅达,1.7612524032592773,10.4,11.24,812007552,4634661231.2,4849710361.6,16.769933700561523,-0.38314175605773926,092503,2,2/1,8.219178199768066,互联网服,2024-06-27
2,300466,赛摩智能,5.210083961486816,6.26,7.14,308878176,2629113968.8199997,3352417199.04,10.977439880371094,0.0,093015,1,0/0,15.798319816589355,电网设备,2024-06-27
3,301129,瑞纳智能,10.769845008850098,27.77,30.08,651935856,1004818572.0,3718458540.0,61.589149475097656,0.0,093115,2,3/2,13.203030586242676,仪器仪表,2024-06-27
4,001278,一彬科技,0.06191950663924217,16.16,17.77,174721133,816637536.16,1999531744.0,20.331113815307617,-0.1852995753288269,093200,2,2/1,10.092879295349121,汽车零部,2024-06-27
5,301231,荣信文化,7.105538368225098,20.5,22.97,487141040,1104950000.0,1730200000.0,42.26633834838867,0.0,093800,1,2/1,14.472309112548828,文化传媒,2024-06-27
6,000665,湖北广电,6.534090518951416,3.75,3.87,233999426,4254564933.75,4254711780.0,5.4236907958984375,0.0,093830,3,0/0,9.090909004211426,文化传媒,2024-06-27
7,300281,金明精机,13.002364158630371,4.78,5.08,270522352,1899217859.3600001,2002454731.5200002,14.008846282958984,0.0,094212,1,0/0,16.548463821411133,专用设备,2024-06-27
8,603880,南卫股份,3.2608695030212402,3.8,4.05,95437800,1098359600.0,1111401200.0,8.355833053588867,-0.2624672055244446,094421,2,0/0,13.043478012084961,医疗器械,2024-06-27
9,300784,利安科技,13.232458114624023,76.33,80.89,651318240,1073199800.0,4292616008.0,60.33052062988281,0.0,094933,1,0/0,19.003114700317383,塑料制品,2024-06-27
10,300280,紫天科技,15.729483604431152,15.23,15.79,655628928,2444021593.87,2468261281.12,27.366708755493164,0.0,095124,1,0/0,20.288753509521484,文化传媒,2024-06-27
11,300448,浩云科技,7.444168567657471,4.33,4.84,257987006,2128919019.3,2929318921.76,11.845513343811035,0.0,095930,1,0/0,21.091812133789062,互联网服,2024-06-27
12,603386,骏亚科技,-3.3805031776428223,12.29,13.99,751884512,4010504262.3999996,4010504262.3999996,17.645418167114258,-1.6799999475479126,100619,1,3/2,17.53144645690918,电子元件,2024-06-27
13,002600,领益智造,6.765676498413086,6.47,6.67,3383730064,44601187573.24,45342911142.4,7.573391914367676,0.0,102839,1,0/0,11.88118839263916,消费电子,2024-06-27
14,300812,易天股份,11.848573684692383,22.75,24.41,457624624,2029571271.0,3190847409.75,22.201068878173828,0.0,102957,1,0/0,22.12389373779297,半导体,2024-06-27
15,300240,飞力达,9.236947059631348,5.44,5.98,176757136,1974630941.7600002,2016989931.5200002,8.784587860107422,0.0,111033,1,0/0,23.092369079589844,物流行业,2024-06-27
16,600550,保变电气,4.34782600402832,5.04,5.31,343885088,9281303539.2,9281303539.2,3.715909242630005,-0.19801980257034302,143117,2,0/0,12.42236042022705,电网设备,2024-06-27
17,001258,立新能源,6.176470756530762,7.22,7.48,373684080,3384103051.48,6738666628.16,11.230053901672363,-0.27624309062957764,143536,1,2/1,9.558823585510254,电力行业,2024-06-27
