序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,000929,兰州黄河,2.961275577545166,9.04,9.66,385214896,1679218175.9199998,1679324639.9999998,22.35637664794922,0.22172948718070984,092500,1,4/2,7.744874954223633,酿酒行业,2024-11-11
2,600292,远达环保,6.743185043334961,14.88,15.33,2146561200,11618555323.2,11618555412.480001,18.661117553710938,-0.46822741627693176,092502,3,16/11,12.48206615447998,环保行业,2024-11-11
3,601869,长飞光纤,5.431419372558594,30.67,32.0,530470160,12462396090.380001,23244949539.68,4.228907585144043,-0.03259452432394028,092502,1,0/0,6.703334331512451,通信设备,2024-11-11
4,603222,济民健康,2.6143791675567627,7.85,8.42,589889712,4121961327.75,4121961272.7999997,14.117673873901367,0.12755101919174194,092503,1,2/1,9.411765098571777,化学制药,2024-11-11
5,000608,阳光股份,0.0,3.03,3.33,571496912,2256621615.27,2272237335.3599997,23.83635902404785,0.0,093018,2,3/2,11.551155090332031,房地产服,2024-11-11
6,600666,奥瑞德,3.558718681335449,2.91,3.09,1207107072,7041481040.85,8041822387.68,16.836139678955078,0.0,093150,2,3/2,9.608540534973145,光学光电,2024-11-11
7,603650,彤程新材,7.315789222717285,40.78,41.8,1371011792,24290635913.02,24430472612.8,5.641263008117676,0.0,093355,1,0/0,7.342105388641357,橡胶制品,2024-11-11
8,600619,海立股份,6.283566474914551,19.79,20.48,1990118624,15617769252.42,21241485676.0,12.7084379196167,-3.369140625,093752,1,11/6,11.707840919494629,家电行业,2024-11-11
9,600110,诺德股份,5.668015956878662,5.22,5.43,1391601872,9057644465.039999,9057644444.16,15.250469207763672,0.0,093833,2,3/2,7.4898786544799805,电池,2024-11-11
10,000981,山子高科,6.0,2.12,2.2,4250576528,13833329558.24,21194638469.120003,30.258596420288086,0.0,094042,14,5/4,10.0,汽车零部,2024-11-11
11,000795,英洛华,0.7535794973373413,13.37,14.6,4394102016,15157356457.109999,15157356363.519999,28.035171508789062,0.0,094218,2,8/7,16.42803192138672,小金属,2024-11-11
12,603068,博通集成,5.20869255065918,30.5,31.89,702157776,4587961463.0,4587961463.0,15.117698669433594,0.0,094322,3,2/1,9.21007251739502,半导体,2024-11-11
13,002651,利君股份,4.079110145568848,8.42,8.9,1034534576,4761203857.22,8701733200.0,21.431629180908203,0.0,094609,2,5/3,9.1470947265625,专用设备,2024-11-11
14,002146,荣盛发展,2.4691357612609863,2.49,2.67,2142280848,9711675663.990002,10826927961.6,21.413692474365234,0.0,094803,1,5/3,13.991769790649414,房地产开,2024-11-11
15,600895,张江高科,6.816798210144043,35.1,36.15,6064545536,54359003205.0,54359003275.200005,11.10304069519043,0.0,094809,1,0/0,8.18624496459961,房地产开,2024-11-11
16,600363,联创光电,5.82668399810791,57.03,59.28,4113626864,25961524522.5,25961524180.32,15.785036087036133,-0.31463029980659485,094950,1,10/6,11.65336799621582,光学光电,2024-11-11
17,603822,嘉澳环保,4.834012508392334,36.0,37.77,104107956,2765731896.0,2777610780.0,3.6659414768218994,-0.5524861812591553,095120,1,0/0,9.580663681030273,化学制品,2024-11-11
18,002185,华天科技,8.030303001403809,14.26,14.52,5238871808,45685329448.18,45695951194.56,11.60285472869873,0.07017543911933899,095957,1,0/0,8.939393997192383,半导体,2024-11-11
19,002843,泰嘉股份,5.7360405921936035,20.83,21.67,586255744,5224009066.46,5293143836.46,11.289031028747559,0.0,100412,1,0/0,11.015228271484375,消费电子,2024-11-11
