序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,002676,顺威股份,-1.1811023950576782,5.02,5.59,1073952816,3614223466.68,3614399999.9999995,27.23067855834961,-0.3968254327774048,092500,8,3/2,12.007874488830566,家电行业,2024-03-29
2,603603,退市博天,8.69565200805664,0.5,0.51,29304468,408771361.5,484247904.0,7.119712829589844,0.0,092501,13,2/1,8.69565200805664,环保行业,2024-03-29
3,600165,宁科生物,-10.0,3.96,4.84,662601024,2712139749.0,2712139752.96,22.28154945373535,0.0,092502,1,8/7,20.0,化学制品,2024-03-29
4,300889,爱克股份,6.006006240844727,14.12,15.98,388148400,1415109930.0,2202720000.0,25.373491287231445,0.0,093003,1,2/1,14.039039611816406,光学光电,2024-03-29
5,002895,川恒股份,9.963768005371094,18.21,18.22,306891488,9066654201.45,9870470898.24,3.4080464839935303,0.0,093018,2,0/0,4.287439346313477,化学制品,2024-03-29
6,603221,爱丽家居,-9.98603343963623,12.89,15.75,400796976,3093600000.0,3152636200.0,11.798887252807617,0.0,093042,2,6/5,19.97206687927246,塑料制品,2024-03-29
7,603192,汇得科技,6.988896369934082,16.38,16.84,146084133,2271360005.46,2271360005.46,6.395135879516602,0.0,093051,1,0/0,9.993468284606934,化学制品,2024-03-29
8,603657,春光科技,5.263157844543457,12.0,12.54,95477183,1622280600.0,1651605000.0,5.755237102508545,0.0834028348326683,093118,1,0/0,8.684210777282715,家电行业,2024-03-29
9,002927,泰永长征,5.897219657897949,12.57,13.06,274916752,2773403319.0,2805582267.6,9.756457328796387,0.0,093518,1,0/0,10.025274276733398,电网设备,2024-03-29
10,300989,蕾奥规划,14.567770004272461,21.47,22.49,466867712,869535000.0,3497269770.0,54.157493591308594,0.0,093554,3,2/1,17.66275405883789,工程咨询,2024-03-29
11,002838,道恩股份,4.88505744934082,10.95,11.48,102891455,4273270393.7999997,4905927098.4,2.3848659992218018,0.0,093812,1,0/0,9.291187286376953,塑料制品,2024-03-29
12,600268,国电南自,6.595092296600342,6.95,7.17,449133392,5798511635.95,5885933983.2,7.592396259307861,-0.14367815852165222,094715,10,0/0,6.28834342956543,电网设备,2024-03-29
13,000541,佛山照明,4.94505500793457,5.73,6.01,284252112,6053751016.5,8874499223.52,4.638765335083008,0.0,094806,1,0/0,10.622711181640625,家电行业,2024-03-29
14,603032,德新科技,7.312440872192383,22.6,23.17,751452432,5164850320.0,5300048040.0,14.422358512878418,0.0,100544,5,0/0,10.87369441986084,电池,2024-03-29
15,002658,雪迪龙,2.8818442821502686,7.14,7.63,277432512,2560869877.8599997,4539333025.92,10.617895126342773,0.14025245606899261,100603,2,2/1,8.933717727661133,仪器仪表,2024-03-29
16,688372,伟测科技,15.6450777053833,66.6,69.11,417190944,5140546374.599999,7550702405.999999,8.291766166687012,0.0,101650,1,0/0,21.496788024902344,半导体,2024-03-29
17,603937,丽岛新材,5.0,10.08,10.56,96537318,2105510400.0,2105510400.0,4.563390254974365,0.0,102540,1,0/0,10.520833015441895,有色金属,2024-03-29
18,002972,科安达,4.829857349395752,9.55,10.02,133698716,1271460393.7,2349384040.0,10.398322105407715,0.0,103400,2,0/0,9.879253387451172,交运设备,2024-03-29
19,601515,东峰集团,8.571429252624512,3.8,3.85,284657808,7003261045.4,7003261072.0,4.119288444519043,0.0,110242,6,0/0,10.857142448425293,包装材料,2024-03-29
20,301091,深城交,17.056856155395508,42.0,43.06,2125378000,6224400000.0,13104000000.0,34.847434997558594,0.0,110409,1,2/1,12.26309871673584,工程咨询,2024-03-29
21,600612,老凤祥,9.951144218444824,85.52,85.56,312881872,27119215557.6,44737030835.2,1.1775388717651367,0.0,110733,4,0/0,9.076883316040039,珠宝首饰,2024-03-29
22,603928,兴业股份,5.678536891937256,10.98,11.43,71925330,2213568000.0,2213568000.0,3.254027843475342,-0.09099180996417999,110943,1,0/0,10.875842094421387,塑料制品,2024-03-29
23,002883,中设股份,5.2791876792907715,10.37,10.84,194466426,1404067439.61,1619349811.4199998,13.71671199798584,0.09652509540319443,112709,1,0/0,9.746192932128906,工程咨询,2024-03-29
24,000988,华工科技,6.759317874908447,33.8,34.83,2881444736,33968515206.6,33985991395.199997,8.640726089477539,0.0,130227,1,0/0,11.528742790222168,电子元件,2024-03-29
25,600605,汇通能源,9.21280288696289,25.25,25.43,276502176,5208631332.25,5208631332.25,5.4107537269592285,-0.03958828002214432,132542,1,0/0,9.602075576782227,房地产服,2024-03-29
26,603165,荣晟环保,6.7718000411987305,11.51,11.86,123235172,3204751583.36,3204751583.36,3.883378505706787,0.0,133242,2,0/0,10.667903900146484,造纸印刷,2024-03-29
27,300988,津荣天宇,13.67658805847168,28.26,29.83,1017163888,1631986655.22,3964803308.82,62.739105224609375,0.0,144609,2,0/0,13.837489128112793,通用设备,2024-03-29
