序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,000020,深华发Ａ,2.488539457321167,15.65,16.8,586255312,2835238369.15,4431473280.8,20.31740379333496,0.0,093024,2,7/4,13.883431434631348,光学光电,2024-01-23
2,300906,日月明,8.092759132385254,22.84,25.36,80649134,1637327676.84,1827200000.0,4.8806257247924805,0.0,093045,1,0/0,18.267866134643555,交运设备,2024-01-23
3,603798,康普顿,4.023552894592285,10.6,11.21,249555172,2718366290.0,2718366290.0,9.050517082214355,0.0,093058,1,0/0,9.028459548950195,石油行业,2024-01-23
4,600410,华胜天成,7.7669901847839355,6.66,6.8,489519344,7302654588.78,7302654622.08,6.775979995727539,0.0,094556,2,0/0,10.032362937927246,互联网服,2024-01-23
5,601096,宏盛华源,6.270096302032471,6.61,6.84,2062081984,4288039933.71,17682775131.68,47.36836242675781,-0.30165913701057434,095729,1,0/0,7.073955059051514,电网设备,2024-01-23
6,605111,新洁能,7.503337383270264,40.26,41.2,984916208,11955622201.38,12005202834.24,8.24423885345459,0.0,100225,2,0/0,11.348464012145996,半导体,2024-01-23
7,002865,钧达股份,7.198053359985352,74.91,76.87,1874621136,16666521395.699999,17034123942.66,11.224569320678711,-0.053368911147117615,100230,5,0/0,11.96336555480957,光伏设备,2024-01-23
8,002150,通润装备,6.091676712036133,17.59,18.24,262845997,6240595204.2699995,6368055915.04,4.247877597808838,-0.22688598930835724,101236,1,0/0,11.82147216796875,通用设备,2024-01-23
9,002575,群兴玩具,4.712812900543213,7.11,7.47,479784416,4094645445.0,4569739200.0,11.62418270111084,0.14084506034851074,101354,2,0/0,14.138439178466797,房地产服,2024-01-23
10,300548,博创科技,13.671875,26.19,27.65,856512000,5994006616.08,7491507445.440001,14.616077423095703,0.0,131030,1,0/0,21.26736068725586,通信设备,2024-01-23
11,000755,山西路桥,3.7735848426818848,4.4,4.66,88933764,2684193252.4,6456164844.8,3.2961478233337402,0.0,131357,1,0/0,12.735849380493164,铁路公路,2024-01-23
12,600892,大晟文化,3.193612813949585,5.17,5.51,181677268,2891682001.12,2892429872.64,6.298777103424072,-0.38535645604133606,132204,1,0/0,12.77445125579834,游戏,2024-01-23
13,000793,华闻集团,4.639174938201904,2.03,2.13,165880842,3980847488.45,4054408275.68,4.173241138458252,-0.9756097793579102,132712,2,0/0,11.340206146240234,文化传媒,2024-01-23
14,605277,新亚电子,4.2063493728637695,13.13,13.86,91042516,3410990626.42,3472779749.92,2.6803934574127197,0.15255530178546906,133159,1,0/0,12.777778625488281,消费电子,2024-01-23
15,601020,华钰矿业,9.069493293762207,9.26,9.34,399393040,7290358089.4,7290358144.96,5.671055316925049,-0.21551723778247833,141020,2,0/0,11.89634895324707,有色金属,2024-01-23
16,000812,陕西金叶,6.500955581665039,5.57,5.75,431304064,4279267704.3100004,4281617826.5600004,10.258674621582031,0.0,142145,1,0/0,14.149139404296875,包装材料,2024-01-23
17,603153,上海建科,6.2793426513671875,18.11,18.74,224029971,996050000.0,7422584593.44,22.834199905395508,-0.11031439155340195,142204,1,0/0,10.211267471313477,工程咨询,2024-01-23
