序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,002160,常铝股份,3.188405990600586,3.56,3.8,336667248,2824967860.88,3676700958.08,11.663016319274902,-0.28011205792427063,092500,1,0/0,10.144927024841309,有色金属,2024-05-21
2,002196,方正电机,4.761904716491699,5.28,5.54,288830640,2547579635.04,2627697262.08,11.043701171875,-0.37735849618911743,093003,1,0/0,5.1587300300598145,电机,2024-05-21
3,002578,闽发铝业,2.0833334922790527,3.43,3.7,373084864,2953787584.23,3219501503.6800003,12.363754272460938,0.0,093021,1,0/0,12.797619819641113,有色金属,2024-05-21
4,002620,瑞和股份,-3.5805628299713135,3.77,4.3,291413856,1187889793.8700001,1423152380.0,23.0526180267334,0.26595744490623474,093215,1,2/1,16.112531661987305,装修装饰,2024-05-21
5,000560,我爱我家,6.542056083679199,3.42,3.53,2615724256,7691283181.62,8055812900.16,33.57252502441406,-0.29154521226882935,093233,4,8/4,6.23052978515625,房地产服,2024-05-21
6,300057,万顺新材,16.424116134643555,5.6,5.77,568987616,4129506443.9999995,5096041126.4,13.798447608947754,0.0,093512,1,0/0,16.008316040039062,有色金属,2024-05-21
7,002012,凯恩股份,4.819276809692383,4.35,4.57,205763929,2029438738.35,2034170803.1999998,9.997668266296387,-0.2293577939271927,093548,1,0/0,10.602409362792969,造纸印刷,2024-05-21
8,000838,财信发展,4.472843647003174,3.27,3.44,181151818,3445814345.85,3598511315.52,5.172697067260742,0.0,094006,1,0/0,10.86262035369873,房地产开,2024-05-21
9,002455,百川股份,8.121827125549316,12.78,13.0,2187213760,6482344394.88,7589683137.599999,33.67246627807617,-0.23419202864170074,094706,1,0/0,6.768189430236816,化学制品,2024-05-21
10,603022,新通联,1.4457831382751465,8.42,9.13,215716750,1684000000.0,1684000000.0,12.061542510986328,-1.8648018836975098,095337,3,0/0,10.602409362792969,包装材料,2024-05-21
11,000517,荣安地产,8.223684310913086,3.29,3.34,702425600,8198635308.64,10475104959.2,8.692920684814453,0.9202454090118408,104606,3,0/0,10.197368621826172,房地产开,2024-05-21
12,603861,白云电器,5.941703796386719,9.45,9.81,268387878,4007890340.9999995,4120737364.7999997,6.712515830993652,-0.10570824146270752,111241,1,0/0,10.650224685668945,电网设备,2024-05-21
13,603118,共进股份,2.9947915077209473,7.91,8.45,390369872,6227356371.46,6260466318.400001,6.211808204650879,-0.1262626200914383,112310,1,0/0,11.71875,通信设备,2024-05-21
14,300680,隆盛科技,12.42603588104248,19.0,20.28,701478320,3291136623.0,4389461282.0,21.10204315185547,0.0,130000,1,0/0,22.8994083404541,汽车零部,2024-05-21
15,000691,亚太实业,6.896551609039307,4.34,4.47,176095703,1402991800.0,1402991800.0,12.651838302612305,0.230946883559227,141115,4,0/0,12.561575889587402,化学制品,2024-05-21
