序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,002146,荣盛发展,1.6736401319503784,2.43,2.63,1472418864,9477659382.93,10566038131.2,14.888720512390137,0.0,092500,1,8/4,10.041841506958008,房地产开,2024-11-08
2,002279,久其软件,3.3994336128234863,7.3,7.77,1537258160,5822995372.7,6314834164.8,25.864713668823242,0.2747252881526947,092500,1,2/1,9.490084648132324,软件开发,2024-11-08
3,002426,胜利精密,1.4234875440597534,2.85,3.09,2456966528,9697409689.35,9697483872.0,24.550201416015625,0.35211268067359924,092500,2,3/2,9.964412689208984,通用设备,2024-11-08
4,002488,金固股份,2.9520294666290283,11.16,11.92,1106386944,10268137428.84,11109100043.52,10.504426956176758,0.08968609571456909,092500,1,0/0,9.594096183776855,汽车零部,2024-11-08
5,002945,华林证券,5.131264686584473,17.62,18.44,2658672864,47574000000.0,47574000000.0,5.404499053955078,-0.16997165977954865,092500,6,4/3,6.503579616546631,证券,2024-11-08
6,600811,东方集团,-0.29411765933036804,3.39,3.74,3169297728,12403145329.65,12403145305.92,24.46994400024414,0.0,092501,1,14/10,15.29411792755127,农牧饲渔,2024-11-08
7,600340,华夏幸福,9.536785125732422,4.02,4.04,2194552448,15651287349.239998,15733155750.719997,13.978055000305176,-0.49504950642585754,092502,8,10/9,4.904632091522217,房地产开,2024-11-08
8,600280,中央商场,-1.3667426109313965,4.33,4.83,1184803968,4885689632.04,4885689614.72,22.704923629760742,0.0,092503,2,6/3,11.845102310180664,商业百货,2024-11-08
9,603922,金鸿顺,-1.4731673002243042,28.09,31.36,861386448,5033728000.0,5033728000.0,16.611703872680664,-1.056710124015808,092503,2,5/3,16.450366973876953,汽车零部,2024-11-08
10,603196,日播时尚,-2.1447722911834717,18.25,20.52,761451792,4325036146.5,4325310444.0,16.948951721191406,0.2747252881526947,092504,1,10/7,16.407506942749023,纺织服装,2024-11-08
11,603499,翔港科技,4.062386512756348,28.69,30.33,605604368,6201023606.5,6201023606.5,9.537402153015137,0.03486750274896622,092505,3,2/1,9.212912559509277,造纸印刷,2024-11-08
12,603536,惠发食品,-4.938271522521973,10.78,12.47,529742320,2637243994.0,2637243994.0,18.667999267578125,-0.09267840534448624,092505,1,2/1,17.10758399963379,食品饮料,2024-11-08
13,600513,联环药业,-3.634826898574829,11.4,13.01,838165440,3254201478.0,3254201500.8,23.61578369140625,-0.17513135075569153,093000,3,3/2,14.877429962158203,化学制药,2024-11-08
14,002104,恒宝股份,6.720430374145508,7.94,8.18,977938288,4726841030.26,5588808470.400001,20.289058685302734,-0.2512562870979309,093027,5,0/0,4.435483932495117,通信设备,2024-11-08
15,000590,启迪药业,5.534591197967529,8.39,8.75,166449170,2008366544.5300002,2009163930.13,8.222888946533203,-0.1190476268529892,093118,1,0/0,8.176100730895996,中药,2024-11-08
16,000530,冰山冷热,3.6521739959716797,5.96,6.33,1137557968,3576109324.28,5025546571.5199995,30.94586944580078,0.0,093145,2,3/2,9.913043975830078,通用设备,2024-11-08
17,300801,泰和科技,10.701754570007324,18.93,20.52,519872256,2538231037.65,4134879900.0,19.54692268371582,0.0,093206,1,0/0,12.63157844543457,化学制品,2024-11-08
18,600193,创兴资源,-9.565217018127441,4.16,5.06,528408608,1769551680.0,1769551713.28,27.667226791381836,-0.23980815708637238,093232,1,6/4,20.0,装修装饰,2024-11-08
19,002862,实丰文化,8.808808326721191,21.74,21.98,510723936,1960449784.4199998,2608800000.0,26.066465377807617,-0.04597701132297516,093430,15,2/1,7.357357501983643,家用轻工,2024-11-08
20,002177,御银股份,1.7751479148864746,5.16,5.58,1078712592,3453124188.2400002,3927747087.36,29.98755645751953,0.19417476654052734,093503,1,0/0,9.467455863952637,计算机设,2024-11-08
21,300409,道氏技术,11.875843048095703,16.58,17.78,1953501536,8072681977.379999,9644214607.999998,23.72665023803711,0.0,093633,1,0/0,14.170040130615234,非金属材,2024-11-08
22,600539,狮头股份,4.606240749359131,7.04,7.4,149294274,1619200000.0,1619200000.0,9.05302619934082,-0.28328612446784973,093646,1,0/0,8.915304183959961,环保行业,2024-11-08
23,600400,红豆股份,1.8115941286087036,2.81,3.04,531797536,6438754904.12,6453366915.36,7.946037292480469,0.0,093714,1,0/0,10.144927024841309,纺织服装,2024-11-08
24,603083,剑桥科技,7.03125,52.06,53.5,4095848592,13799919500.54,13954258242.460001,29.462177276611328,0.0,093757,5,0/0,9.847861289978027,通信设备,2024-11-08
25,001225,和泰机电,0.142126202583313,35.23,38.7,169856214,741195972.79,2278211364.0,21.532163619995117,-0.5364201068878174,093833,2,0/0,10.943717956542969,通用设备,2024-11-08
26,600478,科力远,3.896103858947754,4.8,5.08,616914800,7994596396.799999,7994596377.599999,7.532683849334717,0.0,094159,1,0/0,8.658008575439453,电子元件,2024-11-08
27,000566,海南海药,-0.15479876101016998,6.45,7.11,1753777888,7520117777.85,8368005024.0,22.070167541503906,-0.15479876101016998,094542,11,4/3,14.396284103393555,化学制药,2024-11-08
28,000627,天茂集团,5.140186786651611,4.5,4.71,2189359616,20486268742.5,22232831616.0,10.46945858001709,-1.0989011526107788,094636,6,4/2,7.710280418395996,保险,2024-11-08
29,300657,弘信电子,7.991360664367676,20.0,22.22,2105082832,9133217960.0,9768201280.0,22.004186630249023,0.0,094748,1,0/0,14.200862884521484,电子元件,2024-11-08
30,600221,海航控股,0.45045045018196106,2.23,2.44,10447899648,73306068942.88,96370860787.2,13.572953224182129,0.45045045018196106,095041,1,7/6,11.711711883544922,航空机场,2024-11-08
31,002446,盛路通信,6.8027215003967285,7.85,8.09,1118686416,6654313873.599999,7185275564.799999,16.728837966918945,0.0,095151,1,0/0,9.387755393981934,通信设备,2024-11-08
32,605003,众望布艺,4.004160404205322,20.0,21.15,151580823,2200000000.0,2200000000.0,6.783090114593506,-0.3487792909145355,095318,2,2/1,9.100363731384277,纺织服装,2024-11-08
33,000035,中国天楹,8.123790740966797,5.59,5.69,885311280,13560188940.74,13979377998.56,6.491253852844238,-0.1785714328289032,095515,1,0/0,7.543520450592041,环保行业,2024-11-08
34,002418,康盛股份,5.639097690582275,2.81,2.93,556952608,3193284000.0,3193284000.0,17.15336036682129,0.0,095857,4,0/0,10.526315689086914,家电行业,2024-11-08
35,002666,德联集团,6.0737528800964355,4.89,5.07,291455616,2205331559.6099997,3853316557.4399996,13.152314186096191,0.0,100127,1,0/0,9.32754898071289,化学制品,2024-11-08
36,000099,中信海直,7.923051834106445,33.1,33.74,6665647360,25677991534.7,25677991766.4,26.377361297607422,0.0,100333,3,4/2,12.846429824829102,航空机场,2024-11-08
37,000839,中信国安,10.027854919433594,3.95,3.95,1344162304,15483314090.400002,15483314090.400002,8.872157096862793,0.0,100336,6,0/0,10.30640697479248,综合行业,2024-11-08
38,603662,柯力传感,5.562547206878662,41.94,43.7,1291723504,11778004663.92,11812796242.56,10.847557067871094,0.04770992323756218,100632,2,0/0,9.74074935913086,仪器仪表,2024-11-08
39,002527,新时达,6.181818008422852,8.76,9.08,765479440,4635621460.32,5808416952.96,16.338409423828125,0.11428571492433548,101200,2,0/0,10.060606002807617,专用设备,2024-11-08
40,300201,海伦哲,20.0,5.82,5.82,1182769200,6033123208.56,6058163246.400001,20.403491973876953,0.0,101227,1,0/0,21.030927658081055,工程机械,2024-11-08
41,300044,赛为智能,17.362924575805664,8.99,9.19,2703064464,6866323207.62,6867184395.68,41.224037170410156,0.0,101942,2,0/0,21.93211555480957,互联网服,2024-11-08
42,600118,中国卫星,8.571429252624512,31.54,31.96,3348812192,37295707317.9,37295707349.44,9.080120086669922,0.0,102339,1,0/0,11.566265106201172,航天航空,2024-11-08
43,002682,龙洲股份,4.793028354644775,4.81,5.05,517608704,2704952533.14,2704992927.52,18.950759887695312,-0.2074688971042633,102351,1,0/0,10.67538070678711,物流行业,2024-11-08
44,002368,太极股份,6.538196563720703,30.96,31.97,1719334384,19201902344.64,19295240428.8,8.847199440002441,0.0,102715,2,0/0,8.843770980834961,互联网服,2024-11-08
45,002248,华东数控,10.0,10.34,10.34,1057737712,3179504504.0,3179504504.0,34.44637680053711,0.0,102839,2,0/0,10.531914710998535,通用设备,2024-11-08
46,688206,概伦电子,11.785714149475098,25.04,26.88,538683488,4433574837.92,10862463377.92,12.209771156311035,0.0,103451,1,0/0,20.0,软件开发,2024-11-08
47,601777,力帆科技,6.490384578704834,8.86,9.15,1292872848,40056946629.06,40056946283.52,3.193258047103882,0.0,104935,1,0/0,8.774038314819336,汽车整车,2024-11-08
48,600446,金证股份,5.98802375793457,17.7,18.37,1699030656,16749067588.5,16749067641.599998,10.295333862304688,0.05652911588549614,105120,1,0/0,12.215568542480469,互联网服,2024-11-08
49,600243,青海华鼎,5.145413875579834,4.7,4.92,257055051,2062595000.0,2062595000.0,12.342122077941895,0.0,110427,1,0/0,10.738255500793457,通用设备,2024-11-08
50,002482,广田集团,4.390244007110596,2.14,2.26,410511136,8009463174.14,8027059467.52,5.1015496253967285,-0.4651162624359131,110903,1,0/0,13.170730590820312,装修装饰,2024-11-08
51,003042,中农联合,5.96421480178833,15.99,16.6,295455024,2036578262.55,2278255200.0,14.564346313476562,0.0,131654,3,0/0,12.392313003540039,农药兽药,2024-11-08
52,002119,康强电子,5.737704753875732,15.48,16.1,1162919040,5809396320.0,5809396320.0,20.068218231201172,0.0,132100,1,0/0,9.562841415405273,半导体,2024-11-08
53,600593,大连圣亚,3.4934499263763428,28.44,30.23,659407792,3663072000.0,3663072000.0,17.85894203186035,0.0,133339,4,3/2,12.991266250610352,旅游酒店,2024-11-08
