序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,002364,中恒电气,4.294478416442871,10.2,10.76,1855235456,5692665237.0,5748362592.0,32.602020263671875,0.29498523473739624,092500,5,3/2,15.746420860290527,电源设备,2024-12-25
2,001258,立新能源,-0.6045949459075928,8.22,9.1,947068880,3852783327.4800005,7671999956.160001,23.421064376831055,0.1218026876449585,093009,1,3/2,14.026601791381836,电力行业,2024-12-25
3,002172,澳洋健康,3.2835822105407715,3.46,3.69,327521040,2647841050.8,2649433993.28,12.015098571777344,-0.28818443417549133,093015,1,0/0,7.761193752288818,医疗服务,2024-12-25
4,601908,京运通,0.5291005373001099,3.8,4.16,1527803008,9175490871.8,9175490883.199999,15.89828872680664,0.26385223865509033,093042,2,3/2,12.698413848876953,光伏设备,2024-12-25
5,600579,克劳斯,-4.0878119468688965,12.67,14.53,1857587216,6268005588.53,6268005499.84,27.305025100708008,0.0,093051,4,8/6,18.92505645751953,专用设备,2024-12-25
6,002771,真视通,3.320631504058838,18.98,20.21,469206576,3312288151.9,3981322618.0,13.890616416931152,-0.10526315122842789,093409,1,0/0,9.580839157104492,互联网服,2024-12-25
7,002126,银轮股份,5.611111164093018,19.01,19.8,1290576224,14861491499.04,15817336502.720001,8.572868347167969,0.052631575614213943,093554,1,0/0,6.3333330154418945,汽车零部,2024-12-25
8,605218,伟时电子,4.8361310958862305,26.23,27.52,403418608,5582621655.8,5582621655.8,7.077619552612305,0.0,093758,2,0/0,9.952038764953613,光学光电,2024-12-25
9,600792,云煤能源,4.864864826202393,3.88,4.07,223218432,4112288278.44,4306503568.0,5.399570465087891,-0.2570694088935852,093943,1,0/0,11.891891479492188,煤炭行业,2024-12-25
10,000755,山西高速,3.4155595302581787,5.45,5.8,497921808,7996840568.2,7996840546.400001,6.105769634246826,0.0,094100,3,2/1,10.056926727294922,铁路公路,2024-12-25
11,002132,恒星科技,4.609929084777832,2.95,3.1,292964288,4128472360.2000003,4134556876.8,7.000039100646973,0.0,094248,1,0/0,12.056736946105957,通用设备,2024-12-25
12,002080,中材科技,4.325882911682129,14.47,15.26,1304017584,24282448260.48,24282448260.48,5.3237223625183105,0.06915629655122757,095636,1,0/0,11.679884910583496,玻璃玻纤,2024-12-25
13,002265,建设工业,8.08897876739502,21.38,21.76,2301927408,8618214394.5,22086403752.0,27.274137496948242,-0.09345794469118118,101542,4,18/9,12.386248588562012,汽车零部,2024-12-25
14,603296,华勤技术,7.7103166580200195,69.01,70.48,1771916944,16808009281.390001,70106611962.24,10.521724700927734,0.0579962283372879,103223,2,0/0,10.660215377807617,消费电子,2024-12-25
15,000597,东北制药,6.168224334716797,5.68,5.89,495975856,7990996539.839999,8117306539.5199995,6.252498149871826,0.17636683583259583,104906,1,0/0,11.588785171508789,化学制药,2024-12-25
16,002085,万丰奥威,7.965056419372559,21.01,21.41,6936390656,44610480895.200005,44610480895.200005,15.817060470581055,0.0,134248,1,0/0,11.870503425598145,汽车零部,2024-12-25
