序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,002845,同兴达,5.673758506774902,14.9,15.51,1048465856,3728506729.9,4880520508.8,27.658845901489258,0.06715916842222214,092500,1,2/1,5.035460948944092,光学光电,2024-10-21
2,603061,金海通,2.6636407375335693,85.95,92.09,647959296,3594973407.3,5157000000.0,17.2791805267334,-0.058139532804489136,093358,8,3/2,7.333970069885254,半导体,2024-10-21
3,603615,茶花股份,5.45945930480957,19.51,20.35,308337584,4717908200.0,4717908200.0,6.421135425567627,0.0,093556,1,0/0,7.405405521392822,塑料制品,2024-10-21
4,000520,凤凰航运,7.43034029006958,3.47,3.55,492487616,3511929588.8500004,3511929592.32,13.975140571594238,0.0,093636,1,0/0,8.668730735778809,航运港口,2024-10-21
5,600807,济南高新,7.964601993560791,3.66,3.73,421561312,2880487578.2400002,3237763133.76,14.6174955368042,0.0,093747,2,0/0,10.029498100280762,医疗器械,2024-10-21
6,603516,淳中科技,5.04121732711792,33.13,34.69,1067292736,6687018138.27,6687018138.27,15.690264701843262,0.030193235725164413,094248,1,2/1,6.848446369171143,计算机设,2024-10-21
7,002947,恒铭达,8.35616397857666,39.55,40.15,1005788336,6389007377.9,10133255236.3,15.788381576538086,-0.1262626200914383,094315,2,0/0,10.0,消费电子,2024-10-21
8,688368,晶丰明源,10.721453666687012,104.82,113.6,762642608,9205970585.4,9205970585.4,7.965734004974365,0.0,094650,4,2/1,11.883384704589844,半导体,2024-10-21
9,002733,雄韬股份,7.838283538818359,13.07,13.33,309826432,4821036260.13,5021688899.84,6.431731224060059,0.0,094812,1,0/0,9.8184814453125,电池,2024-10-21
10,688502,茂莱光学,13.252408981323242,181.0,191.78,661972752,2936956137.0,9556800000.0,22.190494537353516,0.0,094859,4,2/1,15.004380226135254,光学光电,2024-10-21
11,000677,恒天海龙,9.660573959350586,4.2,4.21,499325472,3628707381.6000004,3628707398.4,14.059285163879395,0.0,100103,4,0/0,9.3994779586792,化纤行业,2024-10-21
12,002338,奥普光电,7.5829386711120605,38.59,39.46,1146712336,9261368460.0,9261600000.0,12.435457229614258,0.0,101851,1,0/0,8.865346908569336,仪器仪表,2024-10-21
13,000504,南华生物,9.815241813659668,9.51,9.53,338806864,2954459346.5099998,3138519719.04,11.641152381896973,-0.10504202544689178,102315,2,0/0,10.046189308166504,医疗服务,2024-10-21
14,600226,亨通股份,8.133971214294434,2.26,2.3,172501856,6913513280.98,6913513278.719999,2.5357043743133545,0.0,102942,1,0/0,11.00478458404541,农药兽药,2024-10-21
15,002971,和远气体,1.146010160446167,23.83,25.92,342402608,3865720234.2,4956640000.0,8.442753791809082,-0.12573345005512238,103236,1,0/0,10.016977310180664,化学制品,2024-10-21
16,603517,绝味食品,8.681022644042969,16.15,16.35,774553856,10011792755.199999,10011792755.199999,7.8088274002075195,-0.06188118830323219,103315,14,0/0,10.565276145935059,食品饮料,2024-10-21
17,600184,光电股份,7.902439117431641,11.06,11.28,308411648,5626894735.56,5626894801.92,5.507774829864502,0.0,111533,1,0/0,9.365853309631348,专用设备,2024-10-21
18,601858,中国科传,6.8743815422058105,21.61,22.24,764254448,17082705000.0,17082705000.0,4.4541850090026855,0.0,111939,6,0/0,9.594460487365723,文化传媒,2024-10-21
19,300077,国民技术,12.036389350891113,32.02,34.3,9206576896,18123156698.0,18671717062.08,49.42888259887695,0.0,112039,4,2/1,14.415675163269043,半导体,2024-10-21
20,002368,太极股份,8.458565711975098,25.26,25.62,1608482368,15666668385.84,15742822132.800001,10.362248420715332,0.0,112318,1,0/0,6.011163234710693,互联网服,2024-10-21
21,301568,思泰克,11.951848983764648,39.06,41.87,470545552,1008529200.0,4033273104.0,47.0255012512207,0.0,130000,2,0/0,21.123531341552734,专用设备,2024-10-21
22,603958,哈森股份,7.275953769683838,12.09,12.4,344547296,2652062400.0,2652062400.0,13.124746322631836,0.08278145641088486,130027,4,0/0,10.38154411315918,纺织服装,2024-10-21
23,603269,海鸥股份,8.646188735961914,9.55,9.67,273774896,2106128130.3500001,2106128130.3500001,13.125621795654297,1.2725344896316528,130040,3,0/0,8.646188735961914,通用设备,2024-10-21
24,000733,振华科技,9.298357963562012,51.25,51.58,2008423488,28380929338.75,28401182980.0,7.180095195770264,0.0781097412109375,130127,1,0/0,9.76754093170166,电子元件,2024-10-21
