序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,002076,星光股份,-8.275861740112305,2.66,3.19,993720704,2757462753.78,2950271159.36,34.5571403503418,0.0,092500,1,6/5,19.65517234802246,家电行业,2024-03-18
2,002273,水晶光电,8.174179077148438,14.16,14.4,2270488912,19228054168.8,19691352291.84,11.717891693115234,0.14144271612167358,092500,6,0/0,3.666921377182007,光学光电,2024-03-18
3,000691,亚太实业,1.776649832725525,4.01,4.33,173269213,1296312700.0,1296312700.0,12.97159194946289,0.0,093021,1,2/1,8.37563419342041,化学制品,2024-03-18
4,000737,北方铜业,4.55212926864624,7.12,7.49,1062080176,5171053948.64,12619887859.2,20.119718551635742,0.0,093030,3,3/2,6.754772186279297,有色金属,2024-03-18
5,603331,百达精工,-1.5613383054733276,13.24,14.8,346114656,2669801460.64,2680684740.64,12.346504211425781,-0.07547169923782349,093031,1,0/0,11.895910263061523,通用设备,2024-03-18
6,603219,富佳股份,-4.169468402862549,14.25,16.36,543627440,2212814741.25,7999950000.0,23.12510108947754,0.07022471725940704,093134,2,3/2,15.803631782531738,家电行业,2024-03-18
7,605058,澳弘电子,1.536831021308899,19.16,20.76,155101250,2738422882.0,2738422882.0,5.640338897705078,0.26164311170578003,093201,1,0/0,12.400635719299316,电子元件,2024-03-18
8,002625,光启技术,6.910569190979004,15.78,16.24,1204677712,28044557005.8,33999396367.68,4.25037956237793,0.0,093412,1,0/0,4.4715447425842285,专用设备,2024-03-18
9,002645,华宏科技,5.242334365844727,10.64,11.12,752167712,5735509236.8,6187385908.4800005,12.806074142456055,-0.1876172572374344,094300,9,3/2,8.011869430541992,环保行业,2024-03-18
10,000099,中信海直,8.854589462280273,13.4,13.54,1957260640,9516882822.4,10395319929.6,20.695707321166992,0.0,094636,5,0/0,8.448415756225586,航空机场,2024-03-18
11,000826,启迪环境,3.78787899017334,2.74,2.9,385565984,3904973907.6600003,3905467899.5200005,9.766414642333984,0.3663003742694855,095251,1,2/1,9.848484992980957,环保行业,2024-03-18
12,300288,朗玛信息,17.16312026977539,16.52,16.92,992252720,4229928918.3199997,5582792060.16,23.949323654174805,0.0,101342,1,0/0,14.822694778442383,互联网服,2024-03-18
13,002199,东晶电子,6.125574111938477,6.93,7.18,170968860,1687055575.59,1687055575.59,10.120959281921387,0.28943559527397156,101715,2,0/0,10.41347599029541,电子元件,2024-03-18
14,001306,夏厦精密,5.219322204589844,75.8,79.24,618676656,1151046649.6,4699600000.0,53.0537223815918,0.013194352388381958,101848,2,2/1,7.218212127685547,通用设备,2024-03-18
15,603359,东珠生态,3.019538164138794,5.8,6.19,254958838,2587356800.0,2587356800.0,9.539822578430176,-0.17211703956127167,104029,1,0/0,9.591474533081055,环保行业,2024-03-18
16,000887,中鼎股份,7.5287861824035645,12.14,12.42,877207376,15950713513.36,15982185492.16,5.507340908050537,-0.16447368264198303,104836,1,0/0,9.920283317565918,汽车零部,2024-03-18
17,603656,泰禾智能,5.174927234649658,14.43,15.09,273051136,2646106415.94,2646106415.94,10.443032264709473,0.0,111506,1,0/0,10.568512916564941,专用设备,2024-03-18
18,300808,久量股份,20.0,18.72,18.72,399105216,1627377972.48,2995200000.0,25.81566047668457,0.0,112100,1,0/0,19.80769157409668,光学光电,2024-03-18
19,603172,万丰股份,6.259541988372803,13.92,14.41,142779491,464649600.0,1856649600.0,30.66097640991211,-0.0717875063419342,112147,1,0/0,10.0,化学原料,2024-03-18
20,002681,奋达科技,7.343412399291992,4.97,5.09,636865520,7357759087.28,8972867183.84,8.748208999633789,0.0,112327,1,0/0,9.935205459594727,消费电子,2024-03-18
21,002419,天虹股份,7.070706844329834,5.3,5.45,347778064,6193835083.7,6194893043.2,5.669658184051514,0.0,130000,1,0/0,11.111111640930176,商业百货,2024-03-18
22,605006,山东玻纤,6.8062825202941895,6.12,6.3,62232875,3672039810.6,3739055028.48,1.6934312582015991,0.0,130825,2,0/0,10.122164726257324,玻璃玻纤,2024-03-18
23,000922,佳电股份,7.061266899108887,10.31,10.59,482122528,6055374908.43,6143301753.6,8.008418083190918,0.0,131736,1,0/0,9.865005493164062,电机,2024-03-18
24,003025,思进智能,7.601475715637207,14.58,14.91,479732640,3450035729.7,3450035729.7,14.254122734069824,0.0,134148,1,0/0,11.512914657592773,通用设备,2024-03-18
25,002739,万达电影,9.458483695983887,15.16,15.24,1695194480,31954834616.2,33039231250.56,5.350798606872559,0.0,134824,2,0/0,5.7039713859558105,文化传媒,2024-03-18
