序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,002231,奥维通信,-9.955423355102539,6.06,7.4,792948304,1786601728.02,2101911096.9599998,41.11893081665039,0.0,093000,1,7/6,19.910846710205078,通信服务,2024-04-30
2,002355,兴民智通,6.44391393661499,4.46,4.61,347914528,2757023259.0,2767743984.0,12.406594276428223,-0.22371365129947662,093000,1,0/0,5.489259719848633,汽车零部,2024-04-30
3,603269,海鸥股份,4.314002990722656,14.75,15.55,350655664,2323514577.0,2323514577.0,14.77195930480957,-0.40513163805007935,093004,2,2/1,8.203678131103516,通用设备,2024-04-30
4,002856,美芝股份,4.0110650062561035,7.52,7.95,138944468,875981172.16,1017552316.16,15.85574722290039,-0.2652519941329956,093006,1,2/1,9.820194244384766,装修装饰,2024-04-30
5,000560,我爱我家,4.210526466369629,1.98,2.09,445260592,4452848157.78,4663891679.04,9.879644393920898,-0.5025125741958618,093015,1,3/2,9.473684310913086,房地产服,2024-04-30
6,300925,法本信息,6.036217212677002,10.54,11.93,679517728,3357441955.2,4518592269.759999,18.930635452270508,0.0,093021,1,0/0,13.983903884887695,软件开发,2024-04-30
7,002633,申科股份,0.0,6.55,7.21,85315989,978692812.5,982500000.0,8.392454147338867,0.3062787353992462,093024,1,2/1,12.061068534851074,通用设备,2024-04-30
8,603399,吉翔股份,3.076923131942749,7.37,7.87,225377085,3775582083.13,3822455334.7200003,5.770787715911865,0.0,093030,1,0/0,7.692307949066162,小金属,2024-04-30
9,002884,凌霄泵业,5.678536891937256,21.96,22.86,86143128,5995741281.4800005,7854707963.52,1.4404056072235107,-0.1818181872367859,093033,1,0/0,7.892204284667969,通用设备,2024-04-30
10,002725,跃岭股份,4.934210777282715,9.57,10.03,273481680,2009852737.2,2449920000.0,13.315900802612305,0.0,093457,1,0/0,8.333333969116211,汽车零部,2024-04-30
11,300771,智莱科技,9.589040756225586,10.4,11.39,389464208,1884471035.2,2496000000.0,20.191741943359375,0.0,093833,1,0/0,16.754478454589844,计算机设,2024-04-30
12,603188,亚邦股份,5.904058933258057,2.87,2.98,130141275,1636387900.0,1636387900.0,7.872879981994629,-0.347222238779068,094807,1,6/3,10.33210277557373,化学制品,2024-04-30
13,600727,鲁北化工,1.6949152946472168,7.8,8.44,1175340080,4122480453.0,4122948460.7999997,27.339109420776367,0.12836970388889313,095330,4,8/4,13.559322357177734,化学原料,2024-04-30
14,603161,科华控股,6.527414798736572,16.32,16.85,245018217,2177088000.0,2177088000.0,11.147526741027832,-0.06123698502779007,095353,1,0/0,5.613576889038086,汽车零部,2024-04-30
15,603980,吉华集团,5.882352828979492,3.96,4.11,200540398,2772000000.0,2772000000.0,7.053700923919678,0.0,101358,2,0/0,4.278074741363525,化学制品,2024-04-30
16,601616,广电电气,7.046979904174805,3.19,3.28,204285917,2723224267.61,2723224245.2799997,7.43951940536499,0.0,102015,1,0/0,9.73154354095459,电网设备,2024-04-30
17,301188,力诺特玻,16.907894134521484,17.77,18.24,179129592,2673396223.89,4130638152.61,6.905226707458496,0.0,130100,1,0/0,20.328947067260742,玻璃玻纤,2024-04-30
18,600444,国机通用,5.81484317779541,13.83,14.38,247556096,2025015319.56,2025015319.56,12.300822257995605,0.0,132224,1,0/0,11.859219551086426,专用设备,2024-04-30
19,002771,真视通,7.087827682495117,20.85,21.42,934630416,3561667473.0000005,4373581485.0,26.760847091674805,0.0,134403,1,0/0,11.50487995147705,互联网服,2024-04-30
20,000897,津滨发展,7.82608699798584,2.48,2.53,543361344,4010766692.32,4010835155.2,13.921740531921387,-0.40160641074180603,141912,1,2/1,10.0,房地产开,2024-04-30
