序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,002124,天邦食品,5.810397624969482,3.46,3.6,1258435488,5403169880.32,7687891086.4,22.794382095336914,-0.5747126340866089,092500,4,2/1,8.562690734863281,农牧饲渔,2024-03-22
2,002148,北纬科技,-4.269294261932373,5.83,6.7,893213584,2632181662.88,3258643706.56,31.391143798828125,-0.34188035130500793,092500,1,5/3,14.614121437072754,通信服务,2024-03-22
3,002361,神剑股份,-4.0201005935668945,3.82,4.38,606971120,3038534898.8799996,3632953608.3199997,18.51604461669922,-0.2610965967178345,092500,1,2/1,14.572864532470703,塑料制品,2024-03-22
4,002862,实丰文化,-0.7290400862693787,16.34,18.11,646896112,1473493536.22,1960800000.0,41.30110549926758,-0.0611620768904686,092500,2,3/2,12.150668144226074,家用轻工,2024-03-22
5,603219,富佳股份,4.9777116775512695,14.13,14.81,372406336,2194180511.85,7932582000.0,16.563541412353516,0.07082153111696243,093007,2,0/0,5.423476696014404,家电行业,2024-03-22
6,603377,东方时尚,-9.166666984558105,4.36,5.28,552697936,3142492480.1600003,3142492462.7200003,16.035886764526367,0.0,093023,1,9/5,20.0,汽车服务,2024-03-22
7,603021,山东华鹏,-2.3206751346588135,4.63,5.21,336967088,1481359564.1,1481359536.32,21.11044692993164,-0.21551723778247833,093030,1,2/1,13.080169677734375,玻璃玻纤,2024-03-22
8,603190,亚通精工,-4.558681011199951,29.52,34.02,236439211,1196135049.6,3542400000.0,18.59683609008789,-0.3712453544139862,093051,1,0/0,14.548980712890625,汽车零部,2024-03-22
9,605277,新亚电子,9.301103591918945,20.8,20.93,685832960,5403549507.2,5501433267.2,13.029170036315918,-0.6211180090904236,093123,3,6/4,10.141881942749023,消费电子,2024-03-22
10,301085,亚康股份,16.823200225830078,70.9,72.83,1190104928,2792338220.2000003,6152395357.500001,44.22001266479492,0.0,093448,1,0/0,15.04366397857666,互联网服,2024-03-22
11,002058,威尔泰,1.492537260055542,12.92,14.0,394310624,1849081730.52,1853352449.44,20.021512985229492,0.07745933532714844,093845,7,2/1,9.42655086517334,电网设备,2024-03-22
12,002316,亚联发展,6.837607383728027,5.0,5.15,406456528,1575037500.0,1965600000.0,25.577552795410156,0.20040079951286316,093942,1,0/0,11.538461685180664,互联网服,2024-03-22
13,003026,中晶科技,4.544000148773193,32.67,34.38,410613120,2124758626.65,3287696967.7200003,18.864015579223633,0.0,094324,6,2/1,11.456000328063965,半导体,2024-03-22
14,603936,博敏电子,8.212560653686523,8.96,9.11,690639792,5716687011.84,5716687011.84,12.142796516418457,-0.22271715104579926,094456,7,0/0,10.507246017456055,电子元件,2024-03-22
15,603388,元成股份,4.081632614135742,7.14,7.55,384308592,2325737704.08,2325737675.52,16.378808975219727,-0.139860138297081,094537,1,0/0,11.6618070602417,工程建设,2024-03-22
16,603226,菲林格尔,-4.372623443603516,5.03,5.79,212578280,1788123603.1000001,1788123633.28,10.956303596496582,0.19920319318771362,095025,4,2/1,15.399239540100098,装修建材,2024-03-22
17,601086,国芳集团,4.705882549285889,5.34,5.61,379757264,3556440000.0,3556440000.0,10.65955638885498,0.0,100928,1,0/0,11.764705657958984,商业百货,2024-03-22
18,603776,永安行,4.0955634117126465,12.2,12.89,180305991,2833145902.7999997,2833145902.7999997,6.2956647872924805,-0.16366612911224365,101803,1,0/0,12.542661666870117,专业服务,2024-03-22
19,600565,迪马股份,7.801418781280518,1.52,1.55,345953856,3787089551.68,3787089557.76,9.181137084960938,-0.6535947918891907,102033,3,0/0,12.056736946105957,房地产开,2024-03-22
20,000710,贝瑞基因,-3.428093671798706,11.55,13.16,1205552624,3518830796.25,4083173001.6000004,31.82308006286621,0.08665511012077332,103718,1,5/4,15.719063758850098,医疗器械,2024-03-22
21,002308,威创股份,-0.8333333730697632,3.57,3.96,657782112,3215698852.17,3235186321.92,19.492759704589844,0.0,111809,5,3/2,14.722222328186035,计算机设,2024-03-22
22,601588,北辰实业,8.241758346557617,1.97,2.0,235910316,5240200000.0,6633029400.0,4.612935543060303,-0.5050504803657532,130333,2,0/0,12.087912559509277,房地产服,2024-03-22
23,688229,博睿数据,13.899943351745605,40.07,42.22,140302939,1779108000.0,1779108000.0,8.256391525268555,0.0,135359,1,0/0,21.574758529663086,互联网服,2024-03-22
24,603636,南威软件,8.876811981201172,12.02,12.14,521817872,7101338807.559999,7101338879.679999,7.627805709838867,-0.1661129593849182,135558,1,0/0,11.865942001342773,互联网服,2024-03-22
25,002405,四维图新,6.765899658203125,7.89,8.13,850942032,18387053289.45,18760450024.8,4.760977268218994,0.0,140236,1,0/0,13.802435874938965,软件开发,2024-03-22
26,601949,中国出版,6.7505717277526855,9.33,9.61,968753744,17003925000.0,17764021887.84,5.8597893714904785,0.0,142451,1,0/0,12.58581256866455,文化传媒,2024-03-22
27,002712,思美传媒,7.454545974731445,5.91,6.05,543493104,3196754743.6800003,3216672294.7200003,17.61093521118164,0.0,143036,2,0/0,11.454545974731445,文化传媒,2024-03-22
