序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,000590,启迪药业,1.759530782699585,10.41,11.25,524812784,2491906523.07,2492895889.4700003,20.651344299316406,-0.191754549741745,092500,1,2/1,12.218963623046875,中药,2024-01-08
2,002282,博深股份,4.693611145019531,8.03,8.44,266607253,3909008553.0099998,4367873275.04,6.715632915496826,-0.12437810748815536,093157,1,0/0,9.647978782653809,通用设备,2024-01-08
3,300956,英力股份,14.168039321899414,20.79,21.85,474270928,1185131683.8899999,2744298898.1099997,40.44386291503906,0.0,093639,1,0/0,21.41680335998535,消费电子,2024-01-08
4,600824,益民集团,5.076141834259033,4.14,4.33,355745424,4363672082.219999,4363672078.08,8.111268997192383,0.0,094218,1,0/0,11.421319961547852,商业百货,2024-01-08
5,002620,瑞和股份,5.4409003257751465,5.62,5.86,226542997,1770806536.22,2121516280.0,12.86994457244873,0.0,095148,1,0/0,10.318948745727539,装修装饰,2024-01-08
6,605259,绿田机械,3.3333334922790527,23.87,25.41,127939658,1281760757.2,2940784000.0,9.879962921142578,-0.20903009176254272,102201,2,0/0,12.29437255859375,通用设备,2024-01-08
7,603121,华培动力,-7.571288108825684,9.4,11.19,600506272,3182216921.0,3182216892.8,16.911205291748047,0.10649627447128296,103324,1,0/0,18.584070205688477,汽车零部,2024-01-08
8,600818,中路股份,4.499151229858398,12.31,12.96,215462775,2929261872.1,3957023698.2400002,7.300551891326904,0.08130080997943878,105840,1,0/0,9.762309074401855,交运设备,2024-01-08
9,603721,中广天择,6.281310081481934,27.58,28.55,845902864,3585400000.0,3585400000.0,23.53600311279297,-0.03624501824378967,131121,2,0/0,9.903660774230957,文化传媒,2024-01-08
10,600697,欧亚集团,6.400602340698242,14.13,14.61,368551568,2195463091.9500003,2247914499.75,16.831697463989258,0.0,131708,4,0/0,9.713855743408203,商业百货,2024-01-08
11,002610,爱康科技,7.317072868347168,2.2,2.26,632419904,9846280149.2,9854971596.800001,6.461104869842529,-0.4524887204170227,142612,1,0/0,10.731707572937012,光伏设备,2024-01-08
