序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,002313,日海智能,5.820106029510498,8.0,8.32,185510401,2993484800.0,2995200000.0,6.123084545135498,0.0,093018,1,0/0,5.1587300300598145,通信设备,2024-04-23
2,600119,长江投资,6.722689628601074,6.35,6.55,138176557,2319466849.5,2319466836.7999997,5.913296699523926,0.0,093041,1,0/0,4.705882549285889,物流行业,2024-04-23
3,002296,辉煌科技,4.772727012634277,9.22,9.68,1596662112,3203170393.6800003,3591931435.5200005,48.48103713989258,0.21739129722118378,093224,10,5/3,9.886363983154297,通信设备,2024-04-23
4,002562,兄弟科技,3.908794641494751,3.19,3.38,133557266,2235618297.77,3393204735.36,5.780848979949951,-0.3125,093312,1,0/0,11.074918746948242,化学制品,2024-04-23
5,301012,扬电科技,13.218731880187988,19.1,20.24,327446544,1911340629.0000002,2721562629.0,17.00208282470703,0.0,093839,1,0/0,13.278009414672852,电网设备,2024-04-23
6,002213,大为股份,5.10725212097168,10.29,10.77,167757054,2119739999.9999998,2441302500.0,7.760631084442139,-0.09708738327026367,094142,1,0/0,9.19305419921875,半导体,2024-04-23
7,002139,拓邦股份,8.216216087341309,10.01,10.18,971579504,10447319432.55,12688697141.119999,9.26339054107666,0.0,094239,1,0/0,4.0,消费电子,2024-04-23
8,600753,庚星股份,6.776859760284424,6.46,6.66,76042308,1389158400.0,1487784350.5,5.416015625,0.9375000596046448,094414,3,0/0,10.082645416259766,贸易行业,2024-04-23
9,002659,凯文教育,7.164178848266602,3.59,3.69,96138847,2147763304.81,2147826578.56,4.459051609039307,-0.2777777910232544,095242,1,0/0,10.746269226074219,教育,2024-04-23
10,603232,格尔软件,4.79262638092041,11.37,11.94,164933115,2652788082.1499996,2652788082.1499996,6.1204142570495605,0.0,100249,1,0/0,11.428571701049805,软件开发,2024-04-23
11,002869,金溢科技,4.934415817260742,16.8,17.61,167156277,2657056567.2000003,3016546528.8,6.199469089508057,0.1788908690214157,100551,1,0/0,9.369144439697266,电子元件,2024-04-23
12,300099,尤洛卡,11.904762268066406,5.17,5.54,267666959,2995586215.71,3811661332.16,8.829792022705078,0.0,101321,2,0/0,20.995670318603516,专用设备,2024-04-23
13,003018,金富科技,4.669260501861572,8.07,8.48,95555967,1070793370.5,2098200000.0,8.719229698181152,0.0,102318,1,0/0,9.857328414916992,塑料制品,2024-04-23
14,603955,大千生态,2.2810218334198,11.21,12.06,49158841,1521421200.0,1521421200.0,3.149808406829834,0.0892857164144516,104726,1,0/0,10.583941459655762,工程建设,2024-04-23
15,002927,泰永长征,3.7257823944091797,13.92,14.76,348978208,3071344992.0,3106835145.6,11.33476734161377,0.14388489723205566,105336,1,0/0,11.177347183227539,电网设备,2024-04-23
16,603075,热威股份,6.391158103942871,22.14,22.89,204027648,885821400.0,8856221400.0,23.505380630493164,0.317172646522522,111345,1,0/0,12.782316207885742,家电行业,2024-04-23
17,300180,华峰超纤,13.915857315063477,3.52,3.71,476739792,5190895395.84,6198931763.2,9.315145492553711,0.0,112645,1,0/0,19.4174747467041,塑料制品,2024-04-23
18,000948,南天信息,6.033848762512207,14.41,14.95,678674864,5561457910.58,5673865334.72,12.157830238342285,0.0,112657,1,0/0,11.77336311340332,软件开发,2024-04-23
19,002825,纳尔股份,7.692307949066162,6.86,7.01,99783729,1770884969.42,2347551489.92,5.657879829406738,0.14598539471626282,133715,1,0/0,10.361066818237305,塑料制品,2024-04-23
20,603728,鸣志电器,6.962271690368652,55.0,56.56,820848288,23038537500.0,23103630000.0,3.612436532974243,-0.2719855010509491,134801,1,0/0,10.521198272705078,电机,2024-04-23
21,603009,北特科技,7.75248908996582,15.15,15.47,391584672,5126895895.5,5434760954.400001,7.7330546379089355,0.13218770921230316,134815,1,0/0,10.099573135375977,汽车零部,2024-04-23
22,603667,五洲新春,8.626197814941406,17.0,17.22,510291840,6225447090.0,6265879312.0,8.307518005371094,0.0,135144,4,0/0,9.840254783630371,通用设备,2024-04-23
