序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业,date
1,002012,凯恩股份,5.232558250427246,3.62,3.78,125603824,1687553612.22,1692804208.64,7.407007694244385,0.2770082950592041,092500,1,2/1,6.395349025726318,造纸印刷,2024-02-19
2,605128,上海沿浦,9.498680114746094,41.5,41.69,88035956,3320088104.5,3320088104.5,2.6721465587615967,0.024102192372083664,093000,4,2/1,4.142480373382568,汽车零部,2024-02-19
3,003038,鑫铂股份,5.369843482971191,29.63,30.93,84116952,2025769232.9099998,5286882707.429999,4.097121238708496,-0.03373819217085838,093306,1,2/1,8.641536712646484,有色金属,2024-02-19
4,603309,维力医疗,5.849582195281982,11.4,11.85,107313231,3318223285.2000003,3342026553.6,3.1979784965515137,0.44052863121032715,093409,1,2/1,7.799442768096924,医疗器械,2024-02-19
5,600212,绿能慧充,9.879032135009766,5.45,5.46,134882174,2788749810.85,3796727327.2000003,4.866121292114258,-0.18315018713474274,093509,6,0/0,6.25,电力行业,2024-02-19
6,300478,杭州高新,13.065326690673828,9.0,9.55,116962723,1116311850.0,1140057000.0,10.493670463562012,0.0,093512,2,2/1,17.462310791015625,塑料制品,2024-02-19
7,603755,日辰股份,6.202008247375488,17.98,18.62,53414813,1773073984.38,1773073984.38,3.0015296936035156,0.11135857552289963,093521,1,2/1,9.923213005065918,食品饮料,2024-02-19
8,300051,琏升科技,14.765100479125977,8.55,8.94,98497557,3126723799.5000005,3126723782.4,3.150017261505127,0.0,094021,2,0/0,19.731544494628906,光伏设备,2024-02-19
9,600819,耀皮玻璃,8.355794906616211,4.02,4.08,133797054,3004612589.3399997,3758362577.2799997,4.524163246154785,0.0,094903,1,2/1,7.5471696853637695,玻璃玻纤,2024-02-19
10,000695,滨海能源,8.6713285446167,7.77,7.87,29456091,1722774804.03,1726086378.03,1.7263286113739014,-0.25673940777778625,095818,1,2/1,7.9720282554626465,造纸印刷,2024-02-19
11,603221,爱丽家居,7.142857551574707,7.5,7.7,45888213,1800000000.0,1800000000.0,2.5368146896362305,0.6711409687995911,100004,1,2/1,8.0,塑料制品,2024-02-19
12,003011,海象新材,8.69565200805664,13.5,13.66,90082869,1033030408.5,1386126000.0,8.84343147277832,0.4464285969734192,100127,2,2/1,7.648952960968018,塑料制品,2024-02-19
13,003002,壶化股份,8.528585433959961,11.58,11.74,112624021,2117686710.0,2316000000.0,5.361175537109375,-0.7712082266807556,100142,1,2/1,6.935332775115967,化学制品,2024-02-19
14,600560,金自天正,8.161764144897461,14.71,14.96,459887984,3289825305.0,3289825305.0,14.148776054382324,-0.0679347813129425,100311,2,0/0,12.573530197143555,专用设备,2024-02-19
15,001205,盛航股份,10.024450302124023,13.5,13.5,55715396,1584427189.5,2308193995.5,3.575636625289917,0.0,100354,1,2/1,6.682966709136963,航运港口,2024-02-19
16,603269,海鸥股份,8.830845832824707,8.75,8.84,108814092,1378356105.0,1378356105.0,7.932950973510742,0.0,100607,6,2/1,8.333333969116211,通用设备,2024-02-19
17,002295,精艺股份,7.048458099365234,4.86,4.99,65973922,1216428840.0,1217993760.0,5.414017677307129,-0.6134968996047974,100618,1,2/1,7.9295148849487305,有色金属,2024-02-19
18,002986,宇新股份,8.62470817565918,13.98,14.16,59565004,3296236973.4,5371264970.88,1.8179423809051514,0.07158195972442627,100718,1,0/0,9.40170955657959,化学制品,2024-02-19
19,603773,沃格光电,8.803165435791016,22.0,22.24,222021690,3440408774.0,3770416408.0,6.512975215911865,0.0,100939,3,2/1,6.973293304443359,光学光电,2024-02-19
