序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,301396,宏景科技,-20.0,26.4,372094896,1344913653.6,2894902322.3999996,-70.4574203491211,25.84272575378418,1078572,145030,47532276,1,2,互联网服,2024-11-18
2,002694,顾地科技,-10.066006660461426,5.45,163288997,3013356911.25,4158812160.0,-50.649593353271484,5.18439245223999,1490575,143830,17462345,1,5,装修建材,2024-11-18
3,603629,利通电子,-10.010213851928711,17.62,396561152,4489576000.0,4579966600.0,65.17922973632812,8.537304878234863,2448263,144025,36596950,1,1,消费电子,2024-11-18
4,603068,博通集成,-10.0,28.44,409610416,4278086033.04,4278086033.04,-94.21598052978516,9.36617374420166,2497032,144759,31566978,1,5,半导体,2024-11-18
5,603021,山东华鹏,-10.016155242919922,5.57,230254712,1782110749.9,1782110716.48,-13.743330955505371,12.422097206115723,3930080,144359,32045324,1,7,玻璃玻纤,2024-11-18
6,603219,富佳股份,-9.965636253356934,13.1,230472352,2034236709.5,7354340000.0,38.05964660644531,10.990898132324219,4509386,144247,27374319,1,9,家电行业,2024-11-18
7,002862,实丰文化,-10.004349708557129,20.69,313049008,1865763847.2700002,2482800000.0,411.7257385253906,15.924097061157227,4570421,143812,7189775,1,0,家用轻工,2024-11-18
8,603822,嘉澳环保,-10.006949424743652,38.85,159959082,2984685671.1,2997504966.75,-16.7176570892334,4.883442401885986,6188805,144328,7501935,1,0,化学制品,2024-11-18
9,600187,国中水务,-9.913793563842773,4.18,666342992,6745605010.54,6745605014.719999,562.262451171875,9.628073692321777,7343118,143545,78401333,1,1,公用事业,2024-11-18
10,603598,引力传媒,-10.0,14.4,348714080,3857225760.0,3865865702.4,148.63844299316406,8.886822700500488,7953120,143202,107992800,1,20,文化传媒,2024-11-18
11,600769,祥龙电业,-9.960783958435059,11.48,280909488,4304738256.0,4304738256.0,279.71795654296875,6.292638301849365,8484868,143934,17009916,1,0,工程建设,2024-11-18
12,603711,香飘飘,-9.988180160522461,15.23,222997007,6255658534.0,6255658655.84,264.5843505859375,3.5233519077301025,8525571,143837,107616703,1,13,食品饮料,2024-11-18
13,003032,传智教育,-9.963099479675293,9.76,318062320,2669051906.08,3927887639.04,-71.4706039428711,11.655970573425293,8943088,141045,35912886,1,6,教育,2024-11-18
14,603399,永杉锂业,-10.0,11.07,477635088,5671057484.43,5705263861.92,84.3715591430664,8.215258598327637,10531998,143439,68229945,1,5,小金属,2024-11-18
15,002587,奥拓电子,-10.028653144836426,6.28,397809056,3235600339.52,4091697324.8,-154.828125,12.03341007232666,11648966,134636,63967766,1,1,光学光电,2024-11-18
16,002827,高争民爆,-10.003135681152344,28.7,484715504,7921167712.5,7921200000.0,53.582679748535156,5.941572666168213,11746910,143012,68067790,1,4,化学制品,2024-11-18
17,002868,绿康生化,-10.011248588562012,16.0,96814381,2445865440.0,2486653392.0,-11.880265235900879,3.8363254070281982,14656160,110430,11859040,1,0,农药兽药,2024-11-18
18,603032,德新科技,-10.0,18.27,554889184,4204255860.0,4276155618.0,196.76109313964844,12.834807395935059,15311666,141203,48098696,1,1,电池,2024-11-18
19,002599,盛通股份,-9.987668991088867,7.3,263192820,2941269761.7999997,3924383056.0,6508.4326171875,8.785457611083984,15345330,131739,46837112,1,3,包装材料,2024-11-18
20,600759,洲际油气,-9.939759254455566,2.99,756951696,12389620482.2,12405537747.2,59.79767608642578,5.830592155456543,17465729,141812,58510412,1,4,石油行业,2024-11-18
21,605218,伟时电子,-10.0,24.75,342754976,5267628135.0,5267628135.0,125.9039077758789,6.310050964355469,19637862,140415,19292625,1,1,光学光电,2024-11-18
22,603268,松发股份,-10.0,40.77,386620224,5062361976.0,5062361976.0,-62.954254150390625,7.253814220428467,20044162,141644,44285515,1,1,装修建材,2024-11-18
23,002875,安奈儿,-9.966776847839355,13.55,227920091,2471793357.7000003,2886216015.6000004,-27.844350814819336,9.050127983093262,22593270,102200,83770165,1,10,纺织服装,2024-11-18
24,000829,天音控股,-10.027100563049316,13.28,936754656,13600442004.32,13613333736.96,492.90869140625,6.566300392150879,22704696,144333,29852112,1,0,贸易行业,2024-11-18
25,000948,南天信息,-9.974937438964844,17.96,657227328,6931560310.4800005,7071660056.320001,94.8326416015625,9.149906158447266,23126247,143506,50961086,1,2,软件开发,2024-11-18
26,600227,赤天化,-9.854015350341797,2.47,146675197,3155671513.4100003,4171157369.6000004,-90.3802719116211,4.6119160652160645,23981822,103401,73225863,2,5,化肥行业,2024-11-18
27,002514,宝馨科技,-9.960680961608887,6.87,319894016,3806215393.68,4946635448.64,-22.44812774658203,8.261907577514648,25439259,132924,69312467,1,1,通用设备,2024-11-18
28,600844,丹化科技,-10.05747127532959,3.13,268957824,2575146884.42,3181720871.2,-12.017156600952148,10.331355094909668,25822925,131326,865528128,1,15,化学原料,2024-11-18
29,603626,科森科技,-9.991312026977539,10.36,1118667680,5748553588.4,5748553650.559999,-18.42719841003418,17.853084564208984,26028774,140904,73899741,1,4,消费电子,2024-11-18
30,002995,天地在线,-9.97912311553955,21.56,570913168,2423715004.48,3825918588.7999997,-92.57180786132812,23.30612564086914,26862143,140242,194838169,1,9,文化传媒,2024-11-18
31,603016,新宏泰,-10.00573444366455,31.39,90010160,4650742400.0,4650742400.0,66.84933471679688,1.8926836252212524,29300053,095945,44711286,1,5,电网设备,2024-11-18
32,000917,电广传媒,-10.035842895507812,7.53,1119922064,10673469003.390001,10674199210.08,131.26307678222656,10.2903470993042,31449587,143430,183010633,1,6,文化传媒,2024-11-18
33,603819,神力股份,-10.031596183776855,11.39,57545104,2479946829.9300003,2479946829.9300003,-39.05897521972656,2.2785539627075195,33935309,093214,35936588,1,1,电机,2024-11-18
34,002712,思美传媒,-9.939759254455566,5.98,368004256,3234618167.0400004,3254771628.1600003,-391.5895080566406,11.14527702331543,40754848,110448,77764517,1,3,文化传媒,2024-11-18
35,002607,中公教育,-10.028653144836426,3.14,1962946032,15790257149.1,19365634191.36,86.37403869628906,12.062394142150879,41701712,144427,171006560,1,1,教育,2024-11-18
36,600520,文一科技,-10.00523853302002,34.36,890102544,5443654800.0,5443654800.0,228.51852416992188,15.573823928833008,44654256,134749,60071588,1,0,专用设备,2024-11-18
37,002238,天威视讯,-10.02759838104248,9.78,418144032,7849028584.799999,7849028663.04,384.93035888671875,5.2534332275390625,48625661,130624,140401535,1,16,文化传媒,2024-11-18
38,600611,大众交通,-10.042283058166504,8.51,2379685680,13303822257.64,20118685572.64,67.50883483886719,17.511228561401367,50126759,143850,258621449,1,1,铁路公路,2024-11-18
39,002229,鸿博股份,-10.006254196166992,14.39,949562976,7096634291.39,7140195512.320001,-86.3414535522461,13.085758209228516,52223497,133757,100334735,1,1,造纸印刷,2024-11-18
40,600571,信雅达,-10.014410018920898,12.49,730296656,5717318770.47,5824315616.96,-762.732666015625,12.474576950073242,61730576,105716,160171760,1,4,互联网服,2024-11-18
41,600629,华建集团,-10.02087688446045,8.62,706214944,8142960183.48,8366192995.839999,24.95999526977539,8.53229808807373,64692272,104508,271169645,1,14,工程咨询,2024-11-18
42,603991,至正股份,-9.998656272888184,66.97,448502000,4991608816.059999,4991608816.059999,-248.34410095214844,8.71764850616455,67391911,110117,110433530,1,4,塑料制品,2024-11-18
