序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,002719,麦趣尔,-9.979423522949219,8.75,213467824,1416382581.25,1523720248.75,-17.982589721679688,14.226722717285156,2028250,145406,10636500,1,1,食品饮料,2024-04-10
2,600173,卧龙地产,-9.959349632263184,4.43,129602323,3102843960.9199996,3103242643.2,9.783129692077637,4.093111991882324,2538239,145517,22623865,1,3,房地产开,2024-04-10
3,603023,威帝股份,-9.923664093017578,3.54,149005118,1989762516.78,1989762520.32,812.4173583984375,7.397329330444336,2999410,143020,32060646,1,7,汽车零部,2024-04-10
4,600715,文投控股,-10.0401611328125,2.24,379165536,4154871840.0000005,4154871848.9600005,-22.712087631225586,8.847739219665527,5966688,144818,24195360,1,0,游戏,2024-04-10
5,002207,准油股份,-9.954751014709473,5.97,310712816,1557021372.0,1564470606.6599998,-65.92664337158203,19.62671661376953,6984756,145112,482242970,2,13,采掘行业,2024-04-10
6,002976,瑞玛精密,-9.982964515686035,26.42,308585840,1709551014.0,3187631124.0,41.11777877807617,17.698894500732422,7850703,144830,828441359,1,4,汽车零部,2024-04-10
7,600593,大连圣亚,-9.985260963439941,24.43,358392480,3146584000.0,3146584000.0,21.43478012084961,10.867040634155273,8396591,144225,22201984,1,2,旅游酒店,2024-04-10
8,600281,华阳新材,-10.0,3.87,173175342,1990735836.75,1990735863.8400002,-11.969253540039062,8.562267303466797,10513242,130727,31214606,1,4,小金属,2024-04-10
9,605198,安德利,-10.0,40.77,150538663,11029752720.0,14228730000.000002,55.68537139892578,1.2993541955947876,12646854,144618,29166858,1,1,食品饮料,2024-04-10
10,603499,翔港科技,-9.996140480041504,23.32,252311038,4908088201.28,4908088201.28,439.3793640136719,4.9123640060424805,23469084,130248,22431432,1,3,造纸印刷,2024-04-10
11,001309,德明利,-10.0,121.23,1021214512,8131266821.34,13729030794.0,549.1949462890625,12.100037574768066,28668470,140512,228348828,1,15,半导体,2024-04-10
12,000599,青岛双星,-9.941520690917969,4.62,202709518,3773362417.44,3773426543.04,-21.422277450561523,5.325321197509766,34543278,100027,311229072,2,7,橡胶制品,2024-04-10
13,603032,德新科技,-9.98810863494873,22.71,476005824,5189988972.0,5325844734.0,49.52949905395508,9.078100204467773,46787278,131950,2387089880,1,6,电池,2024-04-10
14,002544,普天科技,-9.985315322875977,24.52,666457984,16652059081.92,16737735688.96,195.44984436035156,3.9042935371398926,47067366,143021,231571244,1,5,通信服务,2024-04-10
15,600193,创兴资源,-10.018903732299805,4.76,33718888,2024775480.0,2024775518.08,-201.09637451171875,1.6653149127960205,48756337,092501,683507916,1,0,装修装饰,2024-04-10
16,603006,联明股份,-10.012674331665039,14.2,34349800,2713310241.2,3610410350.0,27.06946563720703,1.2659739255905151,213583847,092501,469741680,3,0,汽车零部,2024-04-10
