序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,600576,祥源文旅,-10.071942329406738,5.0,294925888,3365829245.0,5336621040.0,44.8997802734375,8.62528133392334,4516000,143704,93315000,1,20,旅游酒店,2024-09-10
2,600811,东方集团,-9.655172348022461,1.31,494437104,4792955864.85,4792955855.68,26.118473052978516,10.076138496398926,13223533,145006,243935337,1,2,农牧饲渔,2024-09-10
3,001267,汇绿生态,-10.0,5.58,218738498,2025519231.24,4350008545.92,167.84866333007812,10.24831485748291,14093127,141827,76719978,1,8,工程建设,2024-09-10
4,000627,天茂集团,-10.0,2.61,902887136,11882035870.65,12895042337.279999,-17.66327476501465,7.361226558685303,16540538,144730,355965541,1,22,保险,2024-09-10
5,603306,华懋科技,-9.986801147460938,20.46,1243057824,6671886329.46,6671886186.240001,25.208864212036133,18.132286071777344,24046638,142210,5416230320,1,6,汽车零部,2024-09-10
6,002520,日发精机,-10.050251007080078,5.37,266864137,3463328718.27,4297316552.16,-91.85354614257812,7.4702043533325195,73611965,094209,568447794,1,1,通用设备,2024-09-10
7,600650,锦江在线,-9.955156326293945,10.04,128316286,3921223152.9999995,5538165524.48,26.965988159179688,3.2714812755584717,97169198,093029,2066269057,2,1,铁路公路,2024-09-10
8,600193,创兴资源,-9.967845916748047,2.8,3175760,1191044400.0,1191044422.3999999,-86.06507873535156,0.26663658022880554,106297181,092503,44888480,2,0,装修装饰,2024-09-10
9,605218,伟时电子,-9.995903015136719,21.97,159192423,4675951116.2,4675951116.2,121.05979919433594,3.4044928550720215,113518990,092502,1156999519,2,0,光学光电,2024-09-10
10,000062,深圳华强,-10.0,33.66,4595508992,35155189519.56,35205307980.479996,99.69879150390625,12.976119041442871,209523368,143230,11739009092,2,22,电子元件,2024-09-10
11,002388,新亚制程,-9.981515884399414,4.87,12525640,2430348419.5,2487097312.0,124.11624908447266,0.5153845548629761,250191219,092500,153090398,2,0,电子元件,2024-09-10
12,001298,好上好,-9.98420238494873,28.49,70111041,2997039310.6499996,5836677924.0,148.5124053955078,2.339343309402466,405658939,092500,529566422,1,0,电子元件,2024-09-10
13,600686,金龙汽车,-10.0,11.79,139847085,8453989046.429999,8453989128.959999,63.66331481933594,1.6542141437530518,627513671,092501,2746659708,2,0,汽车整车,2024-09-10
14,603626,科森科技,-10.008410453796387,10.7,269387216,5937212683.0,5937212747.2,-18.47857093811035,4.536947250366211,704728364,093031,6352937921,2,1,消费电子,2024-09-10
15,603883,老百姓,-9.994926452636719,17.74,409318176,13445442843.419998,13486500920.32,13.413946151733398,2.9642174243927,950292399,093034,16867505642,1,0,医药商业,2024-09-10
16,600611,大众交通,-10.0,9.27,95390154,14491942694.279999,21915418949.28,97.81901550292969,0.658228874206543,2381635004,092503,3507324894,2,0,铁路公路,2024-09-10
