序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,600793,宜宾纸业,-10.0,26.1,713097584,4617194452.2,4617194452.2,-26.70951271057129,14.286042213439941,2913464,145652,1042230549,1,7,造纸印刷,2024-12-25
2,000042,中洲控股,-10.03787899017334,4.75,156957456,3154623209.5,3157947896.0,-4.56660270690918,4.792976379394531,2934559,145236,11321150,1,0,房地产开,2024-12-25
3,603330,天洋新材,-9.960680961608887,6.87,227620049,2972467968.63,2972467961.76,-77.04306030273438,7.470800399780273,4451547,143927,44873004,1,14,光伏设备,2024-12-25
4,000995,皇台酒业,-9.976105690002441,15.07,334330816,2673538560.0,2673538560.0,88.62306213378906,12.100131034851074,4703347,145242,15615534,1,0,酿酒行业,2024-12-25
5,002616,长青集团,-9.950248718261719,5.43,431836752,2553329933.0099998,4028835415.2,24.560565948486328,16.448213577270508,5464752,145527,22720749,1,0,电力行业,2024-12-25
6,002796,世嘉科技,-10.012360572814941,14.56,752077792,3298516792.48,3675336362.88,98.15225219726562,22.171892166137695,9924096,145118,149946524,1,8,专用设备,2024-12-25
7,002816,和科达,-9.977703094482422,16.15,50156535,1614999999.9999998,1614999999.9999998,-39.768646240234375,2.999000072479248,11726515,103018,8260725,1,0,专用设备,2024-12-25
8,603429,集友股份,-9.970237731933594,6.05,66318317,3173137063.25,3173137105.6,-44.12490463256836,2.0168986320495605,13927100,095739,15141335,1,1,造纸印刷,2024-12-25
9,002037,保利联合,-10.010649681091309,8.45,336053008,4088816132.7,4088816149.5999994,-52.82921600341797,8.089879989624023,14766349,141439,97156404,1,12,化学制品,2024-12-25
10,002856,美芝股份,-10.008339881896973,10.79,343312288,1306310049.07,1460025198.32,-18.112709045410156,23.985111236572266,17613596,142530,27702246,1,2,装修装饰,2024-12-25
11,002667,威领股份,-9.957805633544922,10.67,249358805,2519030417.75,2586098570.0,-17.190412521362305,9.621423721313477,19332973,103454,63726575,1,3,能源金属,2024-12-25
12,603499,翔港科技,-10.013350486755371,26.96,207404620,5827103396.0,5827103396.0,131.00894165039062,3.4750213623046875,22570912,095855,25727928,3,0,造纸印刷,2024-12-25
