序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,002836,新宏泽,-10.041841506958008,8.6,195435473,1981440000.0,1981440000.0,32.46767044067383,9.742353439331055,2974344,144924,167248463,1,2,造纸印刷,2024-12-20
2,600679,上海凤凰,-10.00478744506836,18.8,1994980960,6357906670.0,9687532012.800001,144.83689880371094,27.275291442871094,9813600,145654,2507012636,1,0,交运设备,2024-12-20
3,002339,积成电子,-9.957627296447754,8.5,1377873056,4069745634.0,4284784312.0,-35.333465576171875,32.499000549316406,11370101,145030,2062603888,1,0,电网设备,2024-12-20
4,002789,建艺集团,-9.9849853515625,11.99,159646665,1576442634.14,1913885932.8600001,344.1921691894531,9.905210494995117,20016585,130230,24960782,1,1,装修装饰,2024-12-20
5,603238,诺邦股份,-9.988713264465332,15.95,458896992,2831268550.0,2831268550.0,30.61716651916504,16.118186950683594,24089205,143555,2085596313,1,20,美容护理,2024-12-20
6,600198,大唐电信,-9.961685180664062,11.75,1941543488,10345343136.25,15317341548.0,-126.86348724365234,18.36045265197754,57348648,142021,7410509483,1,2,通信设备,2024-12-20
7,600880,博瑞传播,-10.0,5.85,863033456,6394226523.75,6395992761.599999,391.4466247558594,13.408190727233887,77228049,133152,1918907038,2,19,教育,2024-12-20
8,600982,宁波能源,-9.913043975830078,5.18,573803360,5789310372.299999,5789310387.84,22.01276397705078,9.803918838500977,158146938,095749,5518531317,1,8,电力行业,2024-12-20
9,002291,遥望科技,-10.041407585144043,8.69,1603069120,7626849766.69,8086856715.5199995,-14.854852676391602,20.857908248901367,189666254,130915,2111363909,2,6,互联网服,2024-12-20
10,600824,益民集团,-9.921259880065918,5.72,291131984,6029034857.559999,6029034851.84,126.1681137084961,4.828832149505615,314025185,092502,3459564680,2,0,商业百货,2024-12-20
11,002953,日丰股份,-9.986226081848145,13.07,52657723,3550302543.2400002,5971537243.36,35.573246002197266,1.4831897020339966,488179504,092500,565472243,2,0,电网设备,2024-12-20
12,000759,中百集团,-10.04273509979248,8.42,117802536,5521044730.5,5721697296.32,-12.942858695983887,2.133700132369995,612155639,092500,1559801632,1,0,商业百货,2024-12-20
13,002181,粤 传 媒,-9.98023796081543,9.11,237195248,10334953119.92,10577239983.359999,-208.57998657226562,2.2950780391693115,713486818,092500,1183947443,1,0,文化传媒,2024-12-20
