序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,603900,莱绅通灵,-9.928057670593262,6.26,229554622,2131366238.3999999,2160475238.4,-28.790576934814453,10.580916404724121,4738895,143602,30775335,1,1,珠宝首饰,2024-05-13
2,002313,日海智能,-9.989023208618164,8.2,204727379,3068321919.9999995,3070079999.9999995,-84.44648742675781,6.504552841186523,6951345,140833,20317755,1,0,通信设备,2024-05-13
3,002715,登云股份,-9.968454360961914,14.27,100153387,1969260000.0,1969260000.0,101.38385009765625,5.006349086761475,7202069,135933,20223444,1,7,汽车零部,2024-05-13
4,002868,绿康生化,-9.979101181030273,17.23,82226228,2632592513.84,2677814871.51,-21.359092712402344,3.095839023590088,8070359,131454,30578081,1,5,农药兽药,2024-05-13
5,603232,格尔软件,-9.98563289642334,12.53,348035744,2923433128.35,2923433128.35,-14.191136360168457,11.763439178466797,12758046,135646,31884978,1,0,软件开发,2024-05-13
6,002723,小崧股份,-10.033445358276367,8.07,124399918,2558435594.31,2566315521.6,325.8652038574219,4.605924129486084,18676239,142830,16759776,1,1,家电行业,2024-05-13
7,603139,康惠制药,-9.97581672668457,14.89,170279641,1487213200.0,1487213200.0,342.2660827636719,11.375750541687012,20271037,110103,1110040566,1,7,中药,2024-05-13
8,603110,东方材料,-9.974905967712402,14.35,184666621,2887603604.2,2887603604.2,277.1702575683594,6.383548259735107,24360875,133404,584884957,1,6,化学制品,2024-05-13
9,002712,思美传媒,-10.067113876342773,5.36,152953070,2899256417.28,2917320389.1200004,189.01611328125,5.2078728675842285,42765564,100542,46601984,1,8,文化传媒,2024-05-13
10,600421,华嵘控股,-9.971098899841309,6.23,7333956,1218588000.0,1218588000.0,-522.8370971679688,0.6018404960632324,60723155,092501,190236165,1,0,通用设备,2024-05-13
11,603222,济民医疗,-9.967845916748047,8.4,487921120,4512794286.0,4512794227.2,75.88676452636719,10.599991798400879,62834595,101018,128436645,1,7,化学制药,2024-05-13
12,000504,南华生物,-9.970674514770508,9.21,24459918,2861244921.21,3039512787.84,-274.2595520019531,0.8548697829246521,104140785,092500,215689911,1,0,医疗服务,2024-05-13
13,002829,星网宇达,-9.984794616699219,17.76,29652096,2547238158.7200003,3690694837.4400005,-74.16381072998047,1.1640881299972534,113243265,092500,163651296,1,0,通信设备,2024-05-13
14,000766,通化金马,-10.021208763122559,16.97,792469648,16392513971.57,16401415126.88,446.3562316894531,4.524620532989502,139942052,140109,129067030,1,2,化学制药,2024-05-13
15,002354,天娱数科,-10.071942329406738,3.75,71234250,6068891182.5,6204696840.0,116.57147979736328,1.1737605333328247,238271152,092500,493297875,1,0,互联网服,2024-05-13
