序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,000926,福星股份,-9.909910202026367,2.0,204423306,3146418292.0,3185929536.0,14.646434783935547,6.458940505981445,1186176,145142,155698294,1,12,房地产开,2024-07-24
2,002910,庄园牧场,-10.015174865722656,5.93,51184952,1014397363.5,1159548327.71,-6.495671272277832,4.849295616149902,1234027,143424,9545518,1,8,食品饮料,2024-07-24
3,002168,惠程科技,-10.035842895507812,2.51,233674196,1963629269.1799998,1968250073.7599998,-13.075839042663574,11.59265422821045,3224346,144003,433277204,1,3,游戏,2024-07-24
4,000421,南京公用,-10.018903732299805,4.76,321073216,2733489185.8399997,2745092913.92,134.3295135498047,11.551362991333008,7039088,141442,54261395,1,7,燃气,2024-07-24
5,002058,威尔泰,-9.952038764953613,7.51,76924808,1074814535.31,1077296973.32,-52.67348098754883,7.00919246673584,11536862,130945,16974107,1,5,电网设备,2024-07-24
6,000868,安凯客车,-10.077519416809082,4.64,388153760,3402643859.52,4359348375.04,224.5723876953125,11.227725982666016,13152089,134215,76515066,1,4,汽车整车,2024-07-24
7,600676,交运股份,-9.893047332763672,3.37,173093951,3466021221.28,3466021221.28,-12.271876335144043,4.927217960357666,15407100,131710,42933963,1,7,汽车零部,2024-07-24
8,603005,晶方科技,-9.978021621704102,20.48,1971006080,13356476538.880001,13356476661.76,67.81293487548828,14.479032516479492,20040949,144419,5177763430,1,3,半导体,2024-07-24
9,603686,福龙马,-10.0,8.91,413754656,3701484899.64,3701484864.0,14.229731559753418,10.545727729797363,20582991,134800,28560114,1,0,环保行业,2024-07-24
10,002829,星网宇达,-9.977324485778809,15.88,448694336,2277598083.36,3300013176.7200003,-66.3131332397461,19.104736328125,26300074,135839,26440198,1,1,通信设备,2024-07-24
11,601188,龙江交通,-10.052909851074219,3.4,258055038,4473987141.4,4473987158.4,21.958105087280273,5.619103908538818,27212444,135050,709036680,1,0,铁路公路,2024-07-24
12,600785,新华百货,-9.966499328613281,10.75,63926074,2425536260.0,2425536260.0,7.407360553741455,2.535198211669922,34682660,095007,15584275,1,0,商业百货,2024-07-24
13,000712,锦龙股份,-9.956709861755371,8.32,535134912,7448403248.0,7454720000.0,-18.44558334350586,7.0633111000061035,36974046,131545,80590848,1,2,证券,2024-07-24
14,002869,金溢科技,-9.993753433227539,28.82,789185728,4558117277.78,5174813747.62,-1582.8973388671875,17.043909072875977,127201508,102721,181986772,1,1,电子元件,2024-07-24
15,000981,山子高科,-10.0,0.9,10726830,5872639906.8,8997723878.4,4.909323215484619,0.18265771865844727,151592417,092500,506658600,3,0,汽车零部,2024-07-24
