序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,600635,大众公用,-10.0,3.06,449763808,7401502525.5,9034450096.32,36.97916030883789,5.934750556945801,27554076,130937,139430735,1,10,燃气,2024-09-09
2,600193,创兴资源,-10.115607261657715,3.11,10105945,1322910030.0,1322910054.8799999,-95.59371185302734,0.7639178037643433,40304679,092503,42515877,1,0,装修装饰,2024-09-09
3,600110,诺德股份,-9.933774948120117,2.72,32284224,4750405287.04,4750405276.160001,-14.93000602722168,0.6796098947525024,59433770,092502,426073856,1,0,电池,2024-09-09
4,603626,科森科技,-9.992429733276367,11.89,2764882048,6597519514.1,6597519585.440001,-20.53366470336914,39.37089157104492,75016994,143825,542973292,1,5,消费电子,2024-09-09
5,600650,锦江在线,-10.008070945739746,11.15,229201517,4354744836.25,6150452748.8,29.947288513183594,4.986295700073242,145499427,093236,87265475,1,1,铁路公路,2024-09-09
6,605218,伟时电子,-9.99262523651123,24.41,271643120,5195264758.6,5195264758.6,134.50477600097656,5.1895036697387695,148589772,093351,1031779452,1,2,光学光电,2024-09-09
7,002388,新亚制程,-9.983360290527344,5.41,58066071,2699832638.5,2762874016.0,137.87863159179688,2.150728464126587,222110054,092500,772491736,1,0,电子元件,2024-09-09
8,600686,金龙汽车,-9.965636253356934,13.1,460140224,9393321162.699999,9393321254.4,70.73702239990234,4.758443832397461,607405473,093106,193118890,1,0,汽车整车,2024-09-09
9,000062,深圳华强,-9.98796558380127,37.4,3511985872,39061321688.4,39117008867.2,110.77643585205078,8.64486026763916,889257443,103200,975840987,1,2,电子元件,2024-09-09
10,600611,大众交通,-9.965035438537598,10.3,2054485520,16102158549.2,24350465499.2,108.68778991699219,11.158976554870605,1629895370,093056,549215570,1,0,铁路公路,2024-09-09
