序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,920016,中草香料,-30.000001907348633,17.92,223396184,280074403.84000003,1339330567.68,26.074993133544922,74.95413208007812,317667,145658,606066828,1,2,化学制品,2024-09-18
2,600358,国旅联合,-10.126582145690918,2.84,147352357,1434020114.3999999,1434020103.04,-41.647098541259766,10.066707611083984,4206892,143703,33977192,1,6,互联网服,2024-09-18
3,002520,日发精机,-9.93914794921875,4.44,362461600,2863534359.2400002,3553088545.92,-75.9459457397461,12.276782035827637,8627754,144251,158559113,1,12,通用设备,2024-09-18
4,000627,天茂集团,-9.970674514770508,3.07,1740296064,13976187786.55,15167731791.359999,-20.776342391967773,11.688767433166504,17612147,145642,521740436,1,2,保险,2024-09-18
5,002813,路畅科技,-10.0,22.23,22533832,2633426198.91,2667600000.0,-53.52347183227539,0.8547837138175964,32426901,093439,53763255,1,2,汽车零部,2024-09-18
6,600187,国中水务,-9.84615421295166,2.93,563973392,4728378631.79,4728378634.72,456.4115905761719,11.764019012451172,45483855,105940,188571981,1,4,公用事业,2024-09-18
7,002640,跨境通,-9.950248718261719,1.81,213350363,2582685313.03,2820054803.6800003,-123.85792541503906,8.222530364990234,54921916,094424,482616408,1,2,贸易行业,2024-09-18
8,600696,岩石股份,-10.0,5.31,7298595,1776032678.61,1776032641.4399998,-11.476399421691895,0.41094934940338135,56320838,092503,197006310,3,0,酿酒行业,2024-09-18
9,300677,英科医疗,-20.01474380493164,21.7,198389805,10175798924.199999,14059459859.199999,11.97513198852539,1.9259344339370728,101470957,093100,482338920,1,0,医疗器械,2024-09-18
10,000536,华映科技,-9.91735553741455,3.27,173829603,9035279827.32,9044927256.0,-8.02055549621582,1.9238983392715454,492145123,092500,2590095060,1,0,光学光电,2024-09-18
11,000566,海南海药,-9.944750785827637,4.89,261374639,5701298594.37,6344115436.799999,-15.835793495178223,4.164061546325684,525135476,093024,54456996,1,0,化学制药,2024-09-18
