序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,603172,万丰股份,-9.964664459228516,12.74,65246699,638019200.0,1699261200.0,64.77210235595703,10.144550323486328,13514324,101002,16116100,1,0,化学原料,2024-09-11
2,603123,翠微股份,-10.0,6.48,417002816,4226748149.5200005,5175813634.56,-10.862555503845215,9.821842193603516,14053636,143706,2003990521,1,7,多元金融,2024-09-11
3,000058,深 赛 格,-9.93197250366211,6.62,494459552,6518790818.4800005,8150548448.64,80.0176010131836,7.535529136657715,27265304,133700,1132295756,1,33,商业百货,2024-09-11
4,002898,赛隆药业,-10.019268035888672,9.34,113945209,945792319.74,1643840000.0,465.7611999511719,11.697758674621582,28146276,095157,19029596,1,0,化学制药,2024-09-11
5,000020,深华发Ａ,-10.0,12.33,93410259,2233769271.03,3491377990.56,173.62127685546875,4.166910648345947,59604453,093251,323514540,1,0,光学光电,2024-09-11
6,600193,创兴资源,-10.0,2.52,11315808,1071939960.0,1071939980.16,-77.45857238769531,1.0556381940841675,101313127,092503,46924668,3,0,装修装饰,2024-09-11
7,002036,联创电子,-10.011122703552246,8.09,1383218800,8522985116.5199995,8644719391.52,-66.50664520263672,15.736617088317871,106597197,105551,427401120,1,3,光学光电,2024-09-11
8,600838,上海九百,-10.013175010681152,6.83,78219959,2738023930.23,2738023950.72,57.68681335449219,2.7693686485290527,108570847,093030,31458980,1,0,商业百货,2024-09-11
9,600552,凯盛科技,-10.01430606842041,12.58,1746724928,11883154726.52,11883154751.68,142.6962127685547,14.303218841552734,127808875,130314,224974580,1,2,光学光电,2024-09-11
10,002388,新亚制程,-10.061601638793945,4.38,28887852,2185816443.0,2236855488.0,111.628173828125,1.321604609489441,182837349,092500,224699256,3,0,电子元件,2024-09-11
11,001298,好上好,-10.003510475158691,25.64,52910704,2697230183.4,5252805264.0,133.65594482421875,1.9616681337356567,330404885,092500,466681332,2,0,电子元件,2024-09-11
12,600611,大众交通,-10.032362937927246,8.34,3165336448,13038058475.76,19716784685.76,88.00545501708984,24.214012145996094,392439976,101356,7715994556,3,9,铁路公路,2024-09-11
13,603626,科森科技,-10.0,9.63,135696330,5343491414.700001,5343491472.4800005,-16.630714416503906,2.5394694805145264,719203674,092501,3160931940,3,0,消费电子,2024-09-11
14,603883,老百姓,-9.977452278137207,15.97,658598016,12103930226.01,12140891752.960001,12.075576782226562,5.44119119644165,806608879,092501,2931772600,2,0,医药商业,2024-09-11
