序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,603206,嘉环科技,-10.005293846130371,17.0,196316661,1482399796.0,5188399728.0,35.14875411987305,12.833258628845215,107814,150000,9123186,1,2,通信服务,2024-01-22
2,600609,金杯汽车,-9.954751014709473,3.98,100965351,5218578220.84,5218578228.8,20.507823944091797,1.8421939611434937,110644,145604,10498046,1,6,汽车零部,2024-01-22
3,002809,红墙股份,-9.990301132202148,9.28,44645459,1276490670.72,1950908898.56,22.220882415771484,3.3204541206359863,227916,150000,4678744,1,0,化学制品,2024-01-22
4,001219,青岛食品,-10.0,20.88,114278249,1581072019.1999998,3131739000.0,31.370121002197266,6.891648292541504,254736,145654,2363616,1,0,食品饮料,2024-01-22
5,002235,安妮股份,-9.936908721923828,5.71,224959479,3130432990.21,3309357764.48,-242.33726501464844,6.9081926345825195,399129,145645,70945556,1,9,造纸印刷,2024-01-22
6,603978,深圳新星,-10.012836456298828,14.02,60094583,2326690487.98,2326690487.98,-26.8649845123291,2.4801225662231445,587438,145213,6850172,1,2,有色金属,2024-01-22
7,002856,美芝股份,-10.0,10.8,103950429,1258058066.4,1461378326.4,-61.639060974121094,7.864458084106445,735480,145557,3885839,1,2,装修装饰,2024-01-22
8,600449,宁夏建材,-10.0,12.69,405029152,6068117422.98,6068117397.599999,15.607160568237305,6.419057369232178,904720,150000,35508599,1,3,水泥建材,2024-01-22
9,003029,吉大正元,-9.990108489990234,18.2,167639327,3109972156.2,3565660771.4,-32.13978958129883,5.17475700378418,977340,145442,18174520,1,6,软件开发,2024-01-22
10,002438,江苏神通,-9.972553253173828,9.84,112812250,4614241847.28,4994168567.04,18.582590103149414,2.352421760559082,1000728,145645,11001858,1,3,通用设备,2024-01-22
11,605188,国光连锁,-9.942195892333984,7.79,103635693,3860568200.0,3860568200.0,246.7848358154297,2.5765786170959473,1429465,150000,4408361,1,3,商业百货,2024-01-22
12,603386,骏亚科技,-10.015174865722656,11.86,85407232,3870185561.6,3870185561.6,35.101139068603516,2.131676197052002,1598953,145313,6782491,1,4,电子元件,2024-01-22
13,600819,耀皮玻璃,-9.908256530761719,4.91,294493632,3669812888.9700003,4590437874.24,-37.846736907958984,7.741101264953613,1745996,150000,24395326,3,3,玻璃玻纤,2024-01-22
14,002529,海源复材,-10.034013748168945,10.58,112173590,2750800000.0,2750800000.0,-34.01698684692383,3.909154176712036,1944604,143533,8234212,1,1,专用设备,2024-01-22
15,603722,阿科力,-10.002132415771484,42.2,247054426,3710962500.0000005,3710962500.0000005,129.99728393554688,6.176218509674072,2134265,150000,5784354,1,0,塑料制品,2024-01-22
16,603683,晶华新材,-9.972553253173828,9.84,87914765,2112927062.3999999,2546506283.7599998,49.162986755371094,3.989906072616577,2301772,143139,3091728,1,0,化学制品,2024-01-22
17,000068,华控赛格,-9.89011001586914,4.1,640734576,4127353002.3999996,4127353035.2,8.088760375976562,14.853682518005371,2366930,145645,37566660,1,5,环保行业,2024-01-22
18,002905,金逸影视,-10.02759838104248,9.78,86610788,3417523200.0,3680409599.9999995,32.030982971191406,2.426345109939575,2380452,145542,1855266,1,0,文化传媒,2024-01-22
19,002735,王子新材,-10.0,11.25,159929695,2152159920.0,4397789700.0,189.8706817626953,7.119110107421875,2568825,145454,11879100,1,5,包装材料,2024-01-22
