序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,600529,山东药玻,-9.987071990966797,27.85,740570992,18481653047.05,18481653019.2,20.926790237426758,3.9829232692718506,4486635,141026,283593847,1,45,医疗器械,2024-04-23
2,603900,莱绅通灵,-9.925926208496094,6.08,294368048,2070080947.2,2098352947.2,-27.538127899169922,14.101806640625,6490217,144355,1504467334,2,6,珠宝首饰,2024-04-23
3,603615,茶花股份,-9.96655559539795,13.46,89340542,3254897200.0,3254897200.0,693.34326171875,2.675750494003296,6583286,100456,19125314,1,1,塑料制品,2024-04-23
4,600740,山西焦化,-9.980039596557617,4.51,232885622,11555166404.539999,11555166395.519999,43.88609313964844,1.9930366277694702,7193946,132932,57665326,1,6,煤炭行业,2024-04-23
5,605198,安德利,-10.0,41.31,115218214,11175842160.0,14417190000.0,56.42292785644531,0.9957332611083984,8414847,141128,218025918,1,1,食品饮料,2024-04-23
6,000888,峨眉山Ａ,-10.00719928741455,12.5,1014259072,6586413775.0,6586413800.0,28.935699462890625,14.841497421264648,10024625,145627,57240550,1,2,旅游酒店,2024-04-23
7,000520,凤凰航运,-10.071942329406738,2.5,185364043,2530208637.5,2530208640.0,-114.35226440429688,7.245148658752441,11745560,131209,668581528,2,2,航运港口,2024-04-23
8,002308,威创股份,-10.1010103225708,1.78,18733610,1603345646.18,1613062087.68,89.80452728271484,1.1684074401855469,32285581,092500,113558482,2,0,计算机设,2024-04-23
9,002912,中新赛克,-9.978677749633789,21.11,58746226,3424506652.21,3604574720.0,-23.618005752563477,1.7128994464874268,32491329,093606,224668829,1,2,互联网服,2024-04-23
10,600301,华锡有色,-10.0,15.48,439995536,4262196341.88,9792144466.56,31.703384399414062,10.287333488464355,44385324,102315,4585323119,1,6,小金属,2024-04-23
11,600083,博信股份,-9.978307723999023,4.15,24353030,946172302.9000001,954500000.0000001,-47.94288635253906,2.5738472938537598,72899588,092502,292043800,4,0,通信设备,2024-04-23
12,600123,兰花科创,-10.037175178527832,9.68,298943680,14375961600.0,14375961600.0,26.640071868896484,2.0792622566223145,101408899,094108,2870259874,1,3,煤炭行业,2024-04-23
13,600745,闻泰科技,-10.005701065063477,31.57,803791696,39235495315.17,39235495536.16,68.40030670166016,2.039771556854248,151855614,100613,3195791384,1,2,消费电子,2024-04-23
14,002310,东方园林,-9.734513282775879,1.02,12808956,2737211677.2,2739171240.0,-0.5388914942741394,0.4679563641548157,210206105,092500,64085376,3,0,环保行业,2024-04-23
15,002835,同为股份,-9.976905822753906,19.49,9014125,2480762762.73,4277936715.1899996,28.406951904296875,0.36336103081703186,293586523,092500,126605091,2,0,计算机设,2024-04-23
16,603657,春光科技,-9.994874000549316,17.56,8435824,2373937278.0,2416848650.0,96.68775177001953,0.35535159707069397,344748508,092502,1407927436,2,0,家电行业,2024-04-23
17,000737,北方铜业,-9.97177791595459,9.57,190280310,6950419422.54,16962405451.2,24.483068466186523,2.7376809120178223,544225736,092500,975337077,1,0,有色金属,2024-04-23
