序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,603356,华菱精工,-10.02656078338623,13.55,318361216,1806757000.0,1806757000.0,-33.20475387573242,17.359804153442383,1476950,150000,1747071282,3,10,专用设备,2024-03-26
2,603660,苏州科达,-10.046189308166504,7.79,741002528,3850749855.38,3918402904.96,-9.074918746948242,18.711156845092773,6795824,150000,32736936,1,0,计算机设,2024-03-26
3,605056,咸亨国际,-10.012754440307617,14.11,456211264,2257209787.95,5804508587.2,71.43061065673828,19.97301483154297,15571922,141833,3998912274,3,5,仪器仪表,2024-03-26
4,002213,大为股份,-10.0,12.42,489994464,2558520000.0,2946645000.0,-63.62406921386719,18.770198822021484,23087749,143930,854600725,2,0,半导体,2024-03-26
5,002735,王子新材,-10.025062561035156,14.36,855002064,2747112573.44,5613534230.4,242.359375,29.864076614379883,28168504,144009,692905319,1,2,包装材料,2024-03-26
6,002929,润建股份,-10.0,42.12,1873406960,8622590661.359999,11638580204.16,21.806737899780273,20.666763305664062,39657327,144536,143106912,1,1,通信服务,2024-03-26
7,603377,东方时尚,-9.892473220825195,4.19,248839006,3019964103.6400003,3019964086.88,74.45387268066406,8.197969436645508,61431550,094815,127802828,1,4,汽车服务,2024-03-26
8,600841,动力新科,-10.047846794128418,5.64,14654976,5189612825.5199995,7827314906.879999,-3.178539276123047,0.2823905348777771,152333613,092501,435292944,2,0,汽车整车,2024-03-26
9,603963,大理药业,-9.976798057556152,11.64,48314148,2557308000.0,2557308000.0,-124.63349914550781,1.8892580270767212,190290638,092502,1072806420,3,0,中药,2024-03-26
10,603580,艾艾精工,-9.996971130371094,29.71,152719709,3882300772.0,3882300772.0,770.1965942382812,3.9299566745758057,256091019,093035,3009786405,1,1,塑料制品,2024-03-26
11,600083,博信股份,-9.9598388671875,11.21,62828687,2555805184.46,2578300000.0,-129.50355529785156,2.4582736492156982,362420824,092500,4583347504,1,0,通信设备,2024-03-26
