序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,603828,柯利达,-10.150376319885254,2.39,61385753,1424295703.75,1424344782.4,68.53607177734375,4.211955547332764,12906,145649,10560701,1,11,装修装饰,2024-04-15
2,002188,中天服务,-9.913793563842773,4.18,40494798,1006996677.28,1222811247.6799998,60.47589874267578,3.929337501525879,64372,150000,7797372,1,7,房地产服,2024-04-15
3,002811,郑中设计,-9.924812316894531,5.99,33670465,1480674407.47,1629545380.96,79.36358642578125,2.2156546115875244,72179,141518,5058553,1,6,装修装饰,2024-04-15
4,002278,神开股份,-9.91735553741455,4.36,81550803,1487047672.8000002,1586646065.2800002,99.89189147949219,5.331513404846191,73248,145657,9958695,1,4,专用设备,2024-04-15
5,002529,海源复材,-9.986504554748535,6.67,81398111,1734200000.0,1734200000.0,-21.445491790771484,4.599961757659912,92713,150000,12157409,1,9,专用设备,2024-04-15
6,002789,建艺集团,-10.031679153442383,8.52,40557766,1099899905.1599998,1359992339.28,35.34213638305664,3.6241366863250732,115020,135545,10044227,1,8,装修装饰,2024-04-15
7,002288,超华科技,-9.818181991577148,2.48,79578025,1986754074.72,2310476485.12,495.9967346191406,3.9031832218170166,124248,145627,11624256,1,2,电子元件,2024-04-15
8,600610,中毅达,-10.019268035888672,4.67,156406157,2095553712.35,5002852419.36,-74.6156997680664,7.242823600769043,148973,142841,25742441,1,0,化学原料,2024-04-15
9,002089,新海退,-11.538461685180664,0.23,18503586,273496697.71000004,316174011.68,133.4727325439453,6.574568748474121,176306,150000,10551448,1,13,通信设备,2024-04-15
10,601121,宝地矿业,-10.05434799194336,6.62,250490290,1825195910.24,5296000000.0,28.379350662231445,13.490195274353027,226404,144847,53272248,1,5,钢铁行业,2024-04-15
11,002634,棒杰股份,-9.9277982711792,4.99,37952513,2222842126.56,2365621834.88,125.2962875366211,1.6459189653396606,239021,145006,4396689,1,8,纺织服装,2024-04-15
12,605303,园林股份,-10.0,7.65,38733727,520083781.20000005,1233466171.2,-8.952014923095703,7.336786270141602,251685,145050,16113960,1,19,工程建设,2024-04-15
13,001260,坤泰股份,-9.981629371643066,14.7,43951500,466725000.0,1690500000.0,34.43189239501953,9.182809829711914,261660,144654,7995329,1,6,汽车零部,2024-04-15
