序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,600182,S佳通,-4.992033958435059,17.89,352816592,3041300000.0,6082600000.0,29.176448822021484,11.028903007507324,2982263,144629,44311741,1,5,橡胶制品,2024-11-25
2,600327,大东方,-10.066006660461426,5.45,1197187392,4822048373.1,4822048384.0,35.86665725708008,23.93505859375,4293531,145557,228057515,1,4,医疗服务,2024-11-25
3,600736,苏州高新,-9.944750785827637,6.52,828058304,7506429753.639999,7506429786.24,23.755748748779297,10.765371322631836,6873384,144320,83782032,1,7,房地产开,2024-11-25
4,002272,川润股份,-9.974640846252441,10.65,1064747616,4042456156.2000003,5163943202.400001,-124.94087982177734,25.9838924407959,10839570,145242,725511861,1,7,工程机械,2024-11-25
5,000829,天音控股,-9.980806350708008,14.07,1483538736,14409504442.83,14423163078.24,522.2308349609375,10.233928680419922,32055681,133024,730452490,1,20,贸易行业,2024-11-25
6,002227,奥 特 迅,-9.971712112426758,12.73,458824752,3152441071.09,3154572544.1,-101.05007934570312,14.410728454589844,38832865,134327,647742802,1,10,电源设备,2024-11-25
7,000973,佛塑科技,-9.990108489990234,9.1,3517663968,8803550856.1,8803550828.8,79.3286361694336,37.061668395996094,40237961,145218,111823175,1,1,塑料制品,2024-11-25
8,600288,大恒科技,-10.0,10.53,1072166496,4599504000.0,4599504000.0,-537.841064453125,22.377803802490234,43746663,133155,137749247,1,2,电子元件,2024-11-25
9,002161,远 望 谷,-9.973752975463867,6.86,1011684448,4894330825.440001,5074735818.88,60.10698318481445,20.424238204956055,55073822,133245,397616822,1,7,电子元件,2024-11-25
10,002693,双成药业,-10.003690719604492,24.38,1807705552,10029495500.48,10110135958.72,-200.3981170654297,17.814783096313477,56597462,145245,2874615806,1,6,生物制品,2024-11-25
11,000605,渤海股份,-9.977827072143555,12.18,713837744,4051539573.06,4295381845.44,266.41387939453125,17.509767532348633,63280349,111118,1343900467,1,5,公用事业,2024-11-25
12,603079,圣达生物,-10.010537147521973,17.08,185644579,2923907402.64,2923907402.64,101.15446472167969,6.137065887451172,79412093,094734,32105276,1,0,化学制品,2024-11-25
13,002344,海宁皮城,-10.0,5.94,1179273696,7611813546.4800005,7618744742.400001,79.22779083251953,14.621380805969238,86073183,133133,829227222,1,1,商业百货,2024-11-25
14,600650,锦江在线,-10.01846694946289,19.49,989769312,7612015861.749999,10750881082.88,49.24586486816406,12.809447288513184,95653450,112530,406271734,1,16,铁路公路,2024-11-25
15,603004,鼎龙科技,-10.0,27.36,184686072,1610956800.0,6443827200.0,44.7353515625,11.454144477844238,211716632,093056,2213415791,1,1,化学原料,2024-11-25
