序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,002713,东易日盛,-9.848484992980957,2.38,129248967,966570024.42,998498002.88,-2.1518566608428955,13.078655242919922,381038,150000,266045149,3,11,装修装饰,2024-07-10
2,002234,民和股份,-9.965636253356934,7.86,93214035,2378259849.54,2742827234.88,-19.64385986328125,3.8651905059814453,3081906,144400,125535204,1,8,农牧饲渔,2024-07-10
3,000679,大连友谊,-9.963099479675293,2.44,88044530,869616000.0,869616000.0,-17.200843811035156,9.901089668273926,3373361,144033,7735288,1,0,商业百货,2024-07-10
4,600579,克劳斯,-10.018552780151367,4.85,88537566,2407982121.1499996,2407982087.2,16.019433975219727,3.652853012084961,5131785,130756,32729258,1,3,专用设备,2024-07-10
5,600533,栖霞建设,-10.052909851074219,1.7,41050449,1785000000.0,1785000000.0,-17.14710807800293,2.2309443950653076,6593790,131544,12503840,1,3,房地产开,2024-07-10
6,002853,皮阿诺,-10.0,6.93,88611700,916679852.55,1292741243.6399999,-39.412288665771484,9.482379913330078,6964650,143221,40829481,1,0,装修建材,2024-07-10
7,603903,中持股份,-9.925926208496094,6.08,48550085,1230006812.16,1552342438.4,20.55965232849121,3.94173264503479,9135054,102809,162448574,1,14,环保行业,2024-07-10
8,002115,三维通信,-10.0,4.23,172140760,3181787100.36,3430493317.4400005,54.0267333984375,5.331520080566406,12472979,112603,30217130,1,7,互联网服,2024-07-10
9,600961,株冶集团,-10.041407585144043,8.69,329811328,6533249738.62,9323263797.76,14.651067733764648,4.818741798400879,13370434,142048,36636171,1,1,有色金属,2024-07-10
10,002198,嘉应制药,-10.025062561035156,7.18,192464663,3643920708.64,3643920766.08,175.7906494140625,5.034049987792969,16157872,105718,34624114,1,6,中药,2024-07-10
11,603803,瑞斯康达,-10.01540756225586,5.84,65975217,2481319972.88,2506721047.04,30.799333572387695,2.628084659576416,17998296,095216,31169248,1,7,通信设备,2024-07-10
12,001336,楚环科技,-10.0145845413208,18.51,33587362,528594882.6,1487713485.0000002,40.86144256591797,6.319583892822266,18443900,093306,127757870,2,0,专用设备,2024-07-10
13,600348,华阳股份,-10.031347274780273,8.61,936180960,31060574999.999996,31060574999.999996,8.95301628112793,2.959718704223633,18782981,142642,63350227,1,0,煤炭行业,2024-07-10
14,603466,风语筑,-10.025707244873047,7.0,80171216,4163445951.0,4163446000.0,-69.32630920410156,1.9226844310760498,20586342,095844,523038404,1,6,文化传媒,2024-07-10
15,600869,远东股份,-9.969788551330566,2.98,77207024,6613671183.08,6613671200.96,66.4637451171875,1.1609869003295898,30258026,094103,41654139,1,4,电网设备,2024-07-10
16,002298,中电兴发,-9.88505744934082,3.92,32872336,2506933605.68,2901234712.32,22.676776885986328,1.311256766319275,95508322,092500,212604336,1,0,软件开发,2024-07-10
