序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,003003,天元股份,-10.026385307312012,10.23,148674823,1191891550.74,1810304482.8000002,44.62773895263672,12.2605619430542,487971,145527,38877069,1,10,包装材料,2024-01-29
2,002919,名臣健康,-10.015349388122559,23.45,199045191,5156642712.2,5209887789.75,23.55674934387207,3.713137626647949,1151395,145512,4462535,1,0,美容护理,2024-01-29
3,605100,华丰股份,-9.96865177154541,14.36,142031859,2440223520.0,2440223520.0,30.874553680419922,5.632104396820068,2443497,144905,9526711,1,2,通用设备,2024-01-29
4,603197,保隆科技,-9.997907638549805,43.03,352118240,9046464546.6,9120454631.6,20.190937042236328,3.8438637256622314,2574915,133057,62637046,1,16,汽车零部,2024-01-29
5,002042,华孚时尚,-9.85915470123291,3.2,190654350,5442180336.0,5442180352.0,48.054420471191406,3.395350933074951,2745280,145645,29320640,1,3,纺织服装,2024-01-29
6,603778,国晟科技,-9.978307723999023,4.15,151324679,2667857139.3,2667857114.4,111.49882507324219,5.525315284729004,3888135,143824,345437136,1,2,光伏设备,2024-01-29
7,603212,赛伍技术,-10.013175010681152,13.66,307974224,5976122087.76,6008092006.4,52.85422134399414,4.964968204498291,4081594,145427,7055403,1,0,光伏设备,2024-01-29
8,605366,宏柏新材,-10.0,8.01,194371682,4855756710.24,4904564267.5199995,71.34290313720703,3.8316566944122314,4803276,143640,16510129,1,2,化学制品,2024-01-29
9,600246,万通发展,-9.936908721923828,5.71,186657105,11728393114.42,11728393080.16,-52.025569915771484,1.539381504058838,4964845,143641,20887180,1,9,房地产开,2024-01-29
10,600648,外高桥,-10.015897750854492,11.32,703874304,10581841183.68,12852152038.4,15.53820514678955,6.458926200866699,5183416,144813,192374487,1,4,房地产开,2024-01-29
11,600207,安彩高科,-9.980430603027344,4.6,287627024,4832543179.0,5010837776.0,104.97653198242188,5.764488697052002,7974560,143640,27003839,1,0,光伏设备,2024-01-29
12,603217,元利科技,-9.98288631439209,15.78,148433693,3265083984.0,3285163718.4,13.411081314086914,4.450177192687988,8677422,130835,29376046,1,6,化学制品,2024-01-29
13,002615,哈尔斯,-9.961685180664062,7.05,338356672,2033956598.1,3288658168.7999997,16.123088836669922,15.971341133117676,10411440,144139,38026995,1,9,家用轻工,2024-01-29
14,002771,真视通,-10.009099960327148,19.78,586278384,3378886456.4,4149133898.0000005,-49.84953308105469,16.92190933227539,10558564,144924,67923688,1,2,互联网服,2024-01-29
15,600836,上海易连,-10.059171676635742,4.56,734271440,3033508408.3199997,3050426008.3199997,-230.66136169433594,22.993900299072266,11707362,143819,107088872,1,13,包装材料,2024-01-29
16,000936,华西股份,-10.047281265258789,7.61,545320656,6740868665.29,6742558016.8,55.219024658203125,7.8677897453308105,12847963,144051,49419701,1,3,化纤行业,2024-01-29
17,001216,华瓷股份,-9.993715286254883,14.32,341937328,901683144.0,3606731144.0,18.212665557861328,36.83428192138672,13037400,144454,24734936,1,2,装修建材,2024-01-29
18,603586,金麒麟,-9.985315322875977,18.39,366004768,3605410624.2000003,3605410624.2000003,26.983877182006836,9.583121299743652,15407142,144722,24622371,1,1,汽车零部,2024-01-29
19,605399,晨光新材,-9.993202209472656,13.24,187317042,4129260350.8,4135234583.04,40.66435241699219,4.453357696533203,15413769,130005,34940075,1,4,化学制品,2024-01-29
20,002897,意华股份,-10.005364418029785,33.55,309842240,5476548911.349999,5726045599.999999,42.79043197631836,5.495168685913086,16608222,130327,40910868,1,4,通信设备,2024-01-29
21,002731,萃华珠宝,-10.0,11.7,251052005,2847438570.6,2997025200.0,24.31804847717285,8.643768310546875,17145180,132051,32807969,1,3,珠宝首饰,2024-01-29
22,600272,开开实业,-10.006949424743652,12.95,678661696,2072000000.0,3146850000.0,119.26979064941406,29.752086639404297,17221169,142626,34769455,1,4,医药商业,2024-01-29
23,600355,精伦电子,-9.952607154846191,3.8,158846576,1869938960.0,1869938960.0,-48.308834075927734,8.376466751098633,17400580,112333,311070238,1,0,通信设备,2024-01-29
24,603283,赛腾股份,-10.001483917236328,60.65,480793104,11283850501.199999,12149174376.199999,22.81956672668457,4.150681495666504,17608757,144601,20184320,1,3,专用设备,2024-01-29
25,002767,先锋电子,-9.982688903808594,15.6,192291696,2030502567.6,2340000000.0,68.74996948242188,9.231608390808105,18506280,111903,44074680,1,12,仪器仪表,2024-01-29
26,002099,海翔药业,-10.03184700012207,5.65,113679422,9137112572.900002,9145741151.2,-177.7572479248047,1.2228695154190063,18638785,112045,49887579,1,11,化学制药,2024-01-29
27,605255,天普股份,-9.979423522949219,17.5,153464762,2346400000.0,2346400000.0,75.55281829833984,6.329057216644287,19146750,112002,29947467,1,6,汽车零部,2024-01-29
28,600841,动力新科,-10.070671081542969,5.09,111895344,4683533560.62,7064012921.28,-4.9305901527404785,2.361692428588867,19558375,100833,345178258,1,6,汽车整车,2024-01-29
29,603232,格尔软件,-10.0,11.52,152982299,2687785286.4,2687785286.4,-53.88789749145508,5.542150497436523,23017881,105501,16490880,1,0,软件开发,2024-01-29
30,601059,信达证券,-9.977452278137207,15.97,866582768,5179071000.0,51790710000.0,35.75383377075195,15.679903030395508,23654811,145018,88706914,1,1,证券,2024-01-29
31,600830,香溢融通,-10.041407585144043,8.69,1041242016,3948064671.43,3948064714.8799996,125.19293212890625,23.888994216918945,24793986,142551,74658574,1,6,多元金融,2024-01-29
32,002945,华林证券,-9.986504554748535,13.34,688092464,36018000000.0,36018000000.0,144.5380096435547,1.8585962057113647,25352056,144306,40399255,1,0,证券,2024-01-29
33,600622,光大嘉宝,-10.032362937927246,2.78,434686192,4169125417.56,4169125434.24,-5.9148759841918945,9.759329795837402,27146380,130517,39234106,1,1,房地产开,2024-01-29
34,600629,华建集团,-10.060976028442383,5.9,1173241744,5573487828.6,5726280588.8,16.26346778869629,18.57924461364746,31295558,143921,49861489,1,1,工程咨询,2024-01-29
35,301205,联特科技,-20.0,83.92,797578176,5703058857.6,10888116480.0,381.4468688964844,13.301981925964355,33703530,144215,39921163,1,0,光学光电,2024-01-29
36,600053,九鼎投资,-9.987030029296875,20.82,1111850816,9026319456.0,9026319456.0,363.88507080078125,10.915367126464844,35754539,140507,41416309,1,6,多元金融,2024-01-29
37,001269,欧晶科技,-9.997925758361816,43.39,243761377,3640031357.8,8348057059.64,10.639424324035645,6.603199005126953,40406243,100957,43058495,1,3,光伏设备,2024-01-29
38,300899,上海凯鑫,-20.004486083984375,35.67,743081744,1460189474.22,2275156232.2200003,223.3197021484375,46.624237060546875,41575917,140600,54186296,1,2,环保行业,2024-01-29
39,002865,钧达股份,-9.997143745422363,63.02,837552336,14021147755.400002,14330403028.52,6.5605950355529785,5.805679798126221,43325367,131006,74458947,1,2,光伏设备,2024-01-29
40,000532,华金资本,-9.973579406738281,13.63,508429264,4682583037.9800005,4698374619.68,78.3267593383789,10.635293960571289,47057452,130727,52716750,1,4,综合行业,2024-01-29
41,300117,嘉寓股份,-20.077219009399414,2.07,50996720,1483693200.0,1483693200.0,-8.991166114807129,3.4210474491119385,49038368,093348,136674194,1,1,装修建材,2024-01-29
42,000020,深华发Ａ,-9.985597610473633,18.75,437412224,3396851081.25,5309273100.0,319.9797668457031,12.748595237731934,58837350,132906,747213428,1,10,光学光电,2024-01-29
43,605117,德业股份,-9.998693466186523,68.86,961953296,10069262834.4,29615367193.28,14.16309642791748,9.233386039733887,61525377,130336,61559325,1,3,家电行业,2024-01-29
44,603810,丰山集团,-9.981740951538086,14.79,172076391,2400593208.06,2400593208.06,85.667724609375,7.121556758880615,67306258,095712,934084637,2,3,农药兽药,2024-01-29
45,002459,晶澳科技,-10.009624481201172,18.7,2161274672,61795447705.2,62013849867.2,6.875326633453369,3.4209697246551514,81102685,131621,303856649,1,11,光伏设备,2024-01-29
46,603628,清源股份,-9.995328903198242,19.27,636565408,5276126000.0,5276126000.0,27.3020076751709,11.796589851379395,85230285,112108,95822301,1,8,光伏设备,2024-01-29
47,600375,汉马科技,-10.016977310180664,5.3,25165990,3467868673.2,3467868694.4,-20.3045654296875,0.7256904244422913,95299824,092502,360474730,1,0,工程机械,2024-01-29
48,600621,华鑫股份,-9.99428939819336,15.76,2036677968,16719772841.92,16719772904.96,30.19607925415039,11.796093940734863,116151641,135410,147381544,1,8,证券,2024-01-29
49,600732,爱旭股份,-10.011248588562012,16.0,1019896688,25535880048.0,29251379712.0,11.623641014099121,3.911186933517456,129934704,111806,104038704,1,3,光伏设备,2024-01-29
50,600318,新力金融,-10.033822059631348,7.98,673807840,4091566503.36,4091566503.36,80.24252319335938,16.27875328063965,133426677,103748,1301359138,2,7,多元金融,2024-01-29
51,605577,龙版传媒,-9.992785453796387,24.95,264212570,4699692902.75,11088888977.6,23.27284812927246,5.581732749938965,136257888,093844,2518348210,1,0,文化传媒,2024-01-29
52,600816,建元信托,-10.115607261657715,3.11,149167721,16441949601.65,30616234076.16,667.705810546875,0.8972625136375427,143698010,093050,180301628,1,0,多元金融,2024-01-29
53,603958,哈森股份,-9.97906494140625,12.9,36125160,2829744000.0,2852190000.0,-4391.41064453125,1.2766228914260864,162395661,092503,1064731170,3,0,纺织服装,2024-01-29
54,603259,药明康德,-10.006064414978027,59.36,6476342528,152329081792.16,175316904071.68,16.280466079711914,4.134451866149902,285243795,130354,723901488,2,6,医疗服务,2024-01-29
55,002129,TCL中环,-9.966997146606445,13.64,2216503552,55101772684.200005,55148099184.64,6.68399715423584,3.975954055786133,297009281,100739,530556794,1,4,光伏设备,2024-01-29
