序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,600620,天宸股份,-10.016977310180664,5.3,138993177,3639388698.9,3639388736.0,-45.763427734375,3.7475063800811768,33655,145545,283707402,1,21,综合行业,2024-05-27
2,002771,真视通,-10.0,18.0,510635744,3074820840.0,3775753800.0,140.1641387939453,16.44133186340332,2179800,144212,126131940,1,5,互联网服,2024-05-27
3,605198,安德利,-9.99183177947998,33.06,144774183,8943920160.0,11537940000.0,54.06039047241211,1.5683679580688477,6334296,143626,17363112,1,2,食品饮料,2024-05-27
4,603566,普莱柯,-10.0,20.7,278702672,7163489051.099999,7163489030.4,65.58277893066406,3.7402002811431885,7247070,133450,64149753,1,7,农药兽药,2024-05-27
5,002201,正威新材,-9.968847274780273,5.78,172839256,3758456201.6400003,3766457467.2000003,105.92141723632812,4.580389499664307,26348245,094036,701632810,1,2,玻璃玻纤,2024-05-27
6,600983,惠而浦,-10.0,8.82,99484533,6759991980.0,6759992050.56,164.62139892578125,1.4447474479675293,34419873,101124,76635216,1,1,家电行业,2024-05-27
7,002520,日发精机,-9.91735553741455,4.36,39620459,2811939145.5600004,3489068932.48,-28.333646774291992,1.406332015991211,59737559,093009,31871600,1,0,通用设备,2024-05-27
8,603629,利通电子,-9.99585247039795,21.7,101355574,5529160000.0,5616611000.0,42.42756652832031,1.8134223222732544,61981927,093132,76551090,1,0,消费电子,2024-05-27
9,000620,新华联,-10.074626922607422,2.41,289440496,9989567644.150002,14151074554.880001,171.0252685546875,2.8452563285827637,72657499,094306,1311130448,1,3,综合行业,2024-05-27
10,600321,正源股份,-9.333333015441895,0.68,8904600,1027174000.0000001,1027174000.0000001,-17.747112274169922,0.866902768611908,76338011,092502,126902008,3,0,装修建材,2024-05-27
11,002218,拓日新能,-10.047846794128418,3.76,310411760,5235417416.24,5312957245.44,523.328369140625,5.869894027709961,113852510,094218,810373498,1,4,光伏设备,2024-05-27
12,000982,中银绒业,-10.1010103225708,0.89,48814901,3793070577.17,3793070579.84,-89.203857421875,1.2782536745071411,117718042,093030,37913287,1,0,电池,2024-05-27
13,002031,巨轮智能,-10.130719184875488,2.75,193916123,5445284963.25,6048338076.0,-106.95671081542969,3.551915168762207,128342263,093539,584269097,1,1,专用设备,2024-05-27
