序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,002513,蓝丰生化,-9.96216869354248,7.14,506970304,1884304155.3,2679501142.08,-10.861050605773926,26.521923065185547,3249485,144545,708342588,1,16,农药兽药,2024-11-11
2,002348,高乐股份,-10.024450302124023,3.68,484044256,3271434804.32,3485696000.0,-76.34745025634766,14.5659761428833,11361753,140439,164705432,1,2,家用轻工,2024-11-11
3,603922,金鸿顺,-10.003560066223145,25.28,382910976,4530176000.0,4530176000.0,-218.2354278564453,8.335573196411133,27317618,132908,122864838,1,8,汽车零部,2024-11-11
4,603978,深圳新星,-9.991158485412598,20.36,345477728,4118569407.64,4118569407.64,-31.46506118774414,8.07786750793457,29088332,133826,91009199,1,5,有色金属,2024-11-11
5,603196,日播时尚,-9.972602844238281,16.43,106572125,3893717473.2599998,3893964416.16,-72.04633331298828,2.735029697418213,93898600,093121,1873075862,1,2,纺织服装,2024-11-11
6,000639,西王食品,-9.902912139892578,4.64,399792272,5008540222.08,5008546365.44,60.01762771606445,7.737538814544678,96330928,095209,127059335,1,3,食品饮料,2024-11-11
7,002178,延华智能,-9.969481468200684,8.85,952354016,6299280948.3,6302554120.8,-539.4190063476562,15.040945053100586,146646039,130918,641574195,1,14,软件开发,2024-11-11
8,600221,海航控股,-9.865470886230469,2.01,6043183360,66074080078.55999,86863421606.4,29.982402801513672,8.982913970947266,173307162,142221,1197039438,1,2,航空机场,2024-11-11
9,601727,上海电气,-10.0,11.07,17077863424,140094470908.44,172468485895.68,170.57870483398438,11.997581481933594,303268173,144325,2448157154,1,2,电源设备,2024-11-11
10,000716,黑芝麻,-10.038119316101074,7.08,131167620,4960897490.88,5334706028.16,95.82746887207031,2.6440300941467285,661535560,092500,2136999588,1,0,食品饮料,2024-11-11
11,002693,双成药业,-10.006497383117676,27.7,301207024,11395284059.199999,11486905908.8,-227.6877899169922,2.6432604789733887,723400042,092500,2824715810,1,0,生物制品,2024-11-11
12,002765,蓝黛科技,-10.008070945739746,11.15,271150160,6643965998.5,7271228270.400001,52.629364013671875,4.081149101257324,886550961,092500,3528595487,1,0,光学光电,2024-11-11
13,600340,华夏幸福,-9.950248718261719,3.62,376529952,14093945324.44,14167667616.32,-4.742359161376953,2.67157244682312,1091903785,092502,15965957510,1,0,房地产开,2024-11-11
14,002542,中化岩土,-10.016155242919922,5.57,173707691,8918960544.93,10060070219.52,-39.141963958740234,1.947622537612915,1216933800,092500,2287114410,1,0,工程建设,2024-11-11
15,000536,华映科技,-10.049627304077148,7.25,357614224,20032348241.0,20053737800.0,-17.725875854492188,1.7851837873458862,1783699483,092500,4526337400,1,0,光学光电,2024-11-11
