序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
35,002967,广电计量,10.0,14.85,289816896,7649321738.849999,8542103724.0,3.8725802898406982,80899280,100157,100157,0,1/1,1,专业服务,2024-03-28
62,300411,金盾股份,19.970630645751953,16.34,1593902400,4415634850.94,6642536800.0,38.1434440612793,27357016,130527,144309,4,1/1,1,专用设备,2024-03-28
63,300484,蓝海华腾,20.0,14.76,532973744,2425920434.2799997,3078521244.0,23.42509651184082,48325494,130651,130651,0,1/1,1,专用设备,2024-03-28
29,600843,上工申贝,10.052909851074219,6.24,319788576,2927949835.2000003,4450158835.2,11.090116500854492,30259632,094513,095701,2,1/1,1,专用设备,2024-03-28
42,002526,山东矿机,10.116731643676758,2.83,350533072,4983366487.38,5045306567.2,7.190341472625732,47977957,101939,104912,1,1/1,1,专用设备,2024-03-28
72,603887,城地香江,10.0,6.49,330703664,2925420114.4300003,3014105944.96,11.631148338317871,12401585,135504,144455,5,1/1,1,互联网服,2024-03-28
67,688066,航天宏图,20.0,24.72,733965296,6456688512.719999,6456688512.719999,11.933363914489746,5308990,131446,150000,17,1/1,1,互联网服,2024-03-28
41,605298,必得科技,10.008481979370117,12.97,46860756,1820988000.0,1874165000.0,2.6543803215026855,63835356,101930,101930,0,1/1,1,交运设备,2024-03-28
33,001696,宗申动力,9.98509693145752,7.38,605924128,6578087170.5,8450298728.64,9.287662506103516,10500906,095206,145418,5,1/1,1,交运设备,2024-03-28
8,002658,雪迪龙,9.984151840209961,6.94,81333207,2489136828.06,4412180840.320001,3.2831132411956787,28455013,093012,093524,3,1/1,1,仪器仪表,2024-03-28
25,002638,勤上股份,9.952607154846191,2.32,56677283,3125111940.8799996,3354838004.4799995,1.837558388710022,14649988,093912,094230,1,1/1,1,光学光电,2024-03-28
66,300889,爱克股份,20.0,13.32,133675464,1334933730.0,2077920000.0,10.601548194885254,37971084,131345,131345,0,1/1,1,光学光电,2024-03-28
45,002217,合力泰,9.944750785827637,1.99,369222704,6194948308.49,6201668285.76,6.147451400756836,29743137,103215,104457,1,1/1,1,光学光电,2024-03-28
46,605118,力鼎光电,9.97706413269043,19.18,191390143,7799935395.0,7808720870.72,2.541715145111084,60849336,103906,103906,0,1/1,1,光学光电,2024-03-28
6,603679,华体科技,9.992132186889648,13.98,38003791,2281276908.66,2281276908.66,1.6658999919891357,131526076,092503,092503,0,2/2,2,光学光电,2024-03-28
9,605162,新中港,10.025707244873047,8.56,186714888,868551082.88,3428171253.76,21.719236373901367,16357304,093019,095407,5,2/2,2,公用事业,2024-03-28
74,603810,丰山集团,10.015290260314941,14.39,570069808,2335668442.46,2335668442.46,26.817527770996094,4051576,135921,145624,3,3/3,3,农药兽药,2024-03-28
28,002599,盛通股份,9.935897827148438,6.86,121997569,2758854067.76,3687844899.2000003,4.545259952545166,69393702,094442,094442,0,1/1,1,包装材料,2024-03-28
34,002565,顺灏股份,10.10452938079834,3.16,268308539,3335794522.48,3349565012.48,8.16228199005127,12041022,095221,105339,4,1/1,1,包装材料,2024-03-28
31,300107,建新股份,20.07366371154785,6.52,397579312,2221904723.16,3623611115.52,18.48419761657715,93723761,095112,095112,0,1/1,1,化学制品,2024-03-28
21,600165,宁科生物,10.0,4.4,376044048,3013488610.0000005,3013488614.4,13.037104606628418,138763240,093548,093548,0,7/7,7,化学制品,2024-03-28
70,603663,三祥新材,9.975668907165527,13.56,716813904,5730424134.0,5748284254.08,13.165678977966309,28765750,134701,144649,2,3/2,1,化学原料,2024-03-28
48,000420,吉林化纤,9.883721351623535,3.78,428411936,9291346380.539999,9294522310.08,4.737405776977539,106816374,104833,104833,0,1/1,1,化纤行业,2024-03-28
57,002999,天禾股份,9.934853553771973,6.75,163329259,2306219512.5,2346246000.0,7.410357475280762,63976419,112903,112903,0,4/2,1,化肥行业,2024-03-28
61,002932,明德生物,10.020346641540527,21.63,276549648,3376122032.43,5029428299.91,8.37337589263916,17146944,130439,145251,2,1/1,1,医疗器械,2024-03-28
49,000701,厦门信达,10.11494255065918,4.79,284315808,2493091909.62,3291583156.48,11.820874214172363,33731175,105306,105306,0,1/1,1,商业百货,2024-03-28
22,002361,神剑股份,10.153846740722656,3.58,125162223,2847632182.7200003,3404705214.08,4.478233814239502,98591320,093609,093609,0,1/1,1,塑料制品,2024-03-28
5,603221,爱丽家居,9.984639167785645,14.32,274827504,3436800000.0,3502385600.0,8.005329132080078,24415284,092503,100718,5,5/5,5,塑料制品,2024-03-28
77,000415,渤海租赁,10.243902206420898,2.26,352337024,12187590445.099998,13977017948.159998,2.980665683746338,39065085,142145,142712,1,1/1,1,多元金融,2024-03-28
2,002676,顺威股份,9.956709861755371,5.08,99611180,3657421356.7200003,3657600000.0,2.7235357761383057,81826608,092500,092500,0,2/2,2,家电行业,2024-03-28
64,300989,蕾奥规划,19.97439193725586,18.74,215530779,758969999.9999999,3052577339.9999995,29.68918800354004,15300966,130818,130818,0,1/1,1,工程咨询,2024-03-28
68,603357,设计总院,9.988901138305664,9.91,318475648,5405421758.67,5559266610.4,6.083449840545654,46771672,133202,133202,0,1/1,1,工程咨询,2024-03-28
23,301091,深城交,20.0,35.88,900152800,5317416000.0,11194560000.0,17.512386322021484,147091674,093809,093809,0,1/1,1,工程咨询,2024-03-28
55,002097,山河智能,9.94694995880127,8.29,1247483856,8892489337.31,8908577118.56,14.31623363494873,12106044,112539,145536,7,1/1,1,工程机械,2024-03-28
4,600881,亚泰集团,10.13513469696045,1.63,45934414,5295729148.44,5295729141.92,0.867385983467102,21514044,092503,092503,0,1/1,1,水泥建材,2024-03-28
39,002553,南方精工,10.035842895507812,12.28,393913104,2919570000.0,4273440000.0,13.931131362915039,79800352,100612,100612,0,6/3,1,汽车零部,2024-03-28
32,002085,万丰奥威,9.993012428283691,15.74,2934075264,33420702964.8,33420702964.8,9.07087230682373,393011540,095151,095221,1,1/1,1,汽车零部,2024-03-28
10,603006,联明股份,10.0,13.31,83643381,2543250655.6600003,3384124067.5,3.343971014022827,72128221,093020,093020,0,3/3,3,汽车零部,2024-03-28
24,000903,云内动力,10.204081535339355,2.7,195695776,5184706449.6,5320136332.8,3.875671863555908,115848254,093818,093818,0,1/1,1,汽车零部,2024-03-28
52,002981,朝阳科技,9.989558219909668,31.6,62992528,2678100000.0,3033600000.0,2.4477875232696533,34434520,111136,111136,0,1/1,1,消费电子,2024-03-28
43,605277,新亚电子,10.0,16.94,445231920,4400775415.96,4480494208.96,10.415992736816406,22713592,102107,102107,0,10/5,1,消费电子,2024-03-28
76,000571,新大洲A,10.0,2.97,225869073,2417687885.25,2476026653.76,9.625014305114746,1290675,141224,145333,2,1/1,1,煤炭行业,2024-03-28
14,002769,普路通,10.0,7.59,112622314,2522902717.5,2833483984.32,4.582019329071045,27505416,093151,093236,1,2/2,2,物流行业,2024-03-28
65,603967,中创物流,10.011778831481934,9.34,95821394,3237867071.4,3237867015.36,3.015132427215576,34496356,130842,143656,3,1/1,1,物流行业,2024-03-28
17,603603,退市博天,9.523809432983398,0.46,12709623,376069652.58000004,445508071.68,3.468653440475464,4122718,093235,101317,2,1/1,1,环保行业,2024-03-28
51,301329,信音电子,20.0,20.34,234825023,874620000.0,3461868000.0,28.234046936035156,28316778,110642,110642,0,1/1,1,电子元件,2024-03-28
44,002579,中京电子,9.986504554748535,8.15,310577440,4746218873.6,4992841785.6,6.6666669845581055,12712720,102512,110403,2,1/1,1,电子元件,2024-03-28
27,002636,金安国纪,10.044313430786133,7.45,87952173,5387148803.900001,5423600000.0,1.6696264743804932,83968093,094242,094500,1,1/1,1,电子元件,2024-03-28
26,600580,卧龙电驱,10.031545639038086,17.44,3055520640,22816597237.440002,22868027832.320004,13.617805480957031,83252456,093929,130005,3,1/1,1,电机,2024-03-28
60,301002,崧盛股份,20.013996124267578,17.15,99452132,999001871.6999999,2107328013.35,10.521737098693848,39194232,130415,130415,0,1/1,1,电网设备,2024-03-28
69,600506,统一股份,10.007758140563965,14.18,432512384,2094483459.1399999,2722828484.12,21.186349868774414,18734616,134010,144225,5,1/1,1,石油行业,2024-03-28
71,605080,浙江自然,9.976798057556152,18.96,85384794,892504838.4000001,2684224838.4,9.916036605834961,12371400,135429,135429,0,1/1,1,纺织服装,2024-03-28
3,605180,华生科技,9.982383728027344,18.73,20617085,910043875.0,3165370000.0,2.2655045986175537,133129993,092502,092502,0,6/6,6,纺织服装,2024-03-28
15,300965,恒宇信通,19.99409294128418,40.63,85202468,667500112.5,2437800000.0,13.02721118927002,81637533,093203,093203,0,1/1,1,航天航空,2024-03-28
18,603261,立航科技,10.011092185974121,39.67,297873264,1043212938.9200001,3106947338.7400002,28.78095817565918,30894996,093251,094706,6,18/10,1,航天航空,2024-03-28
1,000099,中信海直,10.007698059082031,14.29,225341968,10148974293.439999,11085755357.76,2.2203423976898193,410537309,092500,092500,0,2/2,2,航空机场,2024-03-28
53,603992,松霖科技,10.024450302124023,18.0,31316447,7218236070.0,7343786016.0,0.4493618607521057,11611800,111326,111326,0,1/1,1,装修建材,2024-03-28
20,603389,亚振家居,10.0,8.25,260571866,2167704000.0,2167704000.0,12.540610313415527,35988587,093445,093709,2,11/7,5,装修建材,2024-03-28
11,002963,豪尔赛,9.990999221801758,12.22,35975519,1502987266.5600002,1837398344.6000001,2.4171900749206543,25390716,093030,093030,0,1/1,1,装修装饰,2024-03-28
47,000977,浪潮信息,9.995039939880371,44.35,7627853568,65189501134.1,65289192572.0,12.077807426452637,432423986,104009,104009,0,1/1,1,计算机设,2024-03-28
59,002528,英飞拓,9.953344345092773,7.07,268812896,7398325504.570001,8474632872.160001,3.7434661388397217,42024080,130103,130103,0,1/1,1,软件开发,2024-03-28
16,603232,格尔软件,10.008703231811523,12.64,68296410,2949097744.8,2949097744.8,2.346280813217163,26614556,093227,093227,0,1/1,1,软件开发,2024-03-28
56,834415,恒拓开源,29.98379135131836,8.02,194714130,1105853050.28,1126902125.74,18.595218658447266,5789341,112822,135758,1,1/1,1,软件开发,2024-03-28
73,688631,莱斯信息,20.0,67.5,787879408,2521353690.0,11034225000.0,33.22368240356445,1439707,135506,150000,3,1/1,1,软件开发,2024-03-28
36,002148,北纬科技,10.103093147277832,5.34,218294163,2410951986.24,2984761130.88,9.322734832763672,103121786,100236,100236,0,1/1,1,通信服务,2024-03-28
38,300292,吴通控股,20.12384033203125,3.88,647167504,4329865874.44,5206048106.88,15.558852195739746,72916064,100418,102336,2,1/1,1,通信服务,2024-03-28
75,002829,星网宇达,10.022573471069336,24.37,398557376,3495281189.6400003,5064314931.78,11.704325675964355,17532265,140639,145115,3,1/1,1,通信设备,2024-03-28
19,600990,四创电子,9.98781967163086,18.06,127482492,4858369289.759999,4984724129.28,2.6621546745300293,39939690,093440,093440,0,1/1,1,通信设备,2024-03-28
54,002413,雷科防务,10.117647171020508,4.68,257383639,5852471334.839999,6212023983.36,4.521858215332031,34777080,111736,111736,0,1/1,1,通信设备,2024-03-28
13,002792,通宇通讯,10.0,16.28,387435968,3906260513.76,6545487308.8,10.037094116210938,27700420,093139,110142,1,1/1,1,通信设备,2024-03-28
7,000561,烽火电子,10.067113876342773,8.2,66488553,4936723399.799999,4955036828.799999,1.35060715675354,52785138,093000,093000,0,1/1,1,通信设备,2024-03-28
37,603667,五洲新春,9.982068061828613,18.4,505114032,6738130967.999999,6781892902.4,7.647367477416992,5621126,100301,145158,4,1/1,1,通用设备,2024-03-28
30,603308,应流股份,10.0,13.75,217429835,9393270163.75,9393270260.0,2.3620712757110596,25803250,094905,094905,0,1/1,1,通用设备,2024-03-28
40,002520,日发精机,10.056926727294922,5.8,152480706,3740652991.7999997,4641421974.4,4.191837310791016,76297840,100857,100857,0,1/1,1,通用设备,2024-03-28
50,603058,永吉股份,10.027100563049316,8.12,122926768,3376103093.16,3410233052.7999997,3.73476243019104,13629420,105508,144508,2,1/1,1,造纸印刷,2024-03-28
12,603607,京华激光,10.03389835357666,16.23,205245558,2897327664.0,2897327664.0,7.194070339202881,47253904,093110,094455,1,4/2,1,造纸印刷,2024-03-28
58,600191,华资实业,9.95850658416748,5.3,65599568,2570139600.0,2570139600.0,2.611243963241577,47766477,130000,130000,0,1/1,1,食品饮料,2024-03-28
