序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
13,001360,南矿集团,9.972489356994629,15.99,142573117,1307680524.54,3261960000.0,11.166614532470703,20109359,095818,095818,0,1/1,1,专用设备,2024-05-15
9,600843,上工申贝,10.0,8.25,459498912,3871087522.5,5883623460.0,12.232178688049316,84517422,093955,093955,0,1/1,1,专用设备,2024-05-15
26,600818,中路股份,9.984794616699219,21.7,472772016,5163686647.0,6975419516.8,9.453801155090332,29730627,133351,133351,0,1/1,1,交运设备,2024-05-15
4,002868,绿康生化,10.017995834350586,18.34,63487473,2802190754.72,2850326450.58,2.2833642959594727,10440962,093054,093054,0,1/1,1,农药兽药,2024-05-15
32,300641,正丹股份,20.0,27.6,2224815056,14028754430.400002,14031037612.800001,18.008132934570312,26467848,145442,145606,1,3/2,1,化学制品,2024-05-15
27,002246,北化股份,10.051814079284668,10.62,1156035216,5830749512.28,5830749576.0,20.85886001586914,81714166,134439,135012,4,2/2,2,化学制品,2024-05-15
31,600844,丹化科技,10.144927024841309,3.04,75822181,2501101127.36,3090233689.6,3.1731042861938477,33470400,144203,144203,0,1/1,1,化学原料,2024-05-15
15,603332,苏州龙杰,10.03671932220459,8.99,107228484,1944961184.16,1944961184.16,5.668862342834473,34058668,101801,101801,0,1/1,1,化纤行业,2024-05-15
16,002427,尤夫股份,9.91253662109375,3.77,21903433,3710650605.35,3715081595.68,0.6150414943695068,41803645,102351,102351,0,1/1,1,化纤行业,2024-05-15
5,600889,南京化纤,10.017574310302734,6.26,235705881,2293326022.6,2293326060.16,10.531285285949707,47639726,093209,094009,2,4/4,4,化纤行业,2024-05-15
24,002312,川发龙蟒,9.943977355957031,7.85,515832416,10733285100.25,14847618740.0,4.938345432281494,34744060,111518,112721,1,1/1,1,化肥行业,2024-05-15
7,600807,济南高新,10.032362937927246,3.4,92154051,2675862777.6,3007758102.4,3.524620294570923,36441642,093618,093618,0,1/1,1,医疗器械,2024-05-15
18,002676,顺威股份,10.023866653442383,4.61,165258789,3319091475.9900002,3319200000.0,5.141326427459717,66703104,103639,103639,0,1/1,1,家电行业,2024-05-15
19,600281,华阳新材,10.060976028442383,3.61,43678595,1856991310.25,1856991335.52,2.449932098388672,34469724,104655,104655,0,1/1,1,小金属,2024-05-15
12,600665,天地源,10.112359046936035,2.94,100796981,2540520211.74,2540520232.32,4.082414150238037,25566263,094703,094703,0,4/2,1,房地产开,2024-05-15
22,600622,光大嘉宝,10.222222328186035,2.48,262193170,3719219796.96,3719219811.84,7.206555366516113,9207248,110121,144710,2,1/1,1,房地产开,2024-05-15
21,600239,云南城投,9.90099048614502,2.22,129785695,3564624937.9800005,3564624944.6400003,3.729700803756714,30705985,105104,131143,1,1/1,1,房地产服,2024-05-15
23,002442,龙星化工,9.937888145446777,5.31,117257266,2576576413.5299997,2606254200.0,4.689357280731201,36047704,110924,110924,0,1/1,1,橡胶制品,2024-05-15
6,002425,凯撒文化,10.130719184875488,3.37,365050320,3221672476.26,3223961292.64,11.525348663330078,25951493,093445,103854,3,2/2,2,游戏,2024-05-15
11,600847,万里股份,10.06369400024414,8.64,128704866,1324403136.0,1324403136.0,10.10630989074707,1874880,094354,094354,0,5/3,2,电池,2024-05-15
17,300819,聚杰微纤,20.030349731445312,15.82,179534004,2131938795.0,2360423100.0,9.00266170501709,21108626,102657,102657,0,1/1,1,纺织服装,2024-05-15
10,300159,新研股份,20.0,2.52,419409296,3709354125.96,3777394118.4,11.726287841796875,36256099,094142,095512,1,1/1,1,航天航空,2024-05-15
29,603737,三棵树,10.005379676818848,40.9,361146528,21554810472.899998,21554810432.0,1.7373812198638916,26553875,142316,144701,2,1/1,1,装修建材,2024-05-15
8,603389,亚振家居,10.0,5.17,92264776,1358427840.0,1358427840.0,7.024499893188477,29330888,093746,093746,0,2/2,2,装修建材,2024-05-15
14,600193,创兴资源,10.0,4.18,57809235,1778059139.9999998,1778059173.4399998,3.337064266204834,32640796,100946,100946,0,1/1,1,装修装饰,2024-05-15
2,002789,建艺集团,10.040567398071289,10.85,54051019,1423544803.1,1731915126.8999999,3.797569513320923,38292926,093000,093000,0,2/2,2,装修装饰,2024-05-15
1,601456,国联证券,10.038241386413574,11.51,42981793,27498922763.68,32593709163.68,0.1563035547733307,1337651915,092502,092502,0,1/1,1,证券,2024-05-15
25,600250,南京商旅,10.024752616882324,8.89,248325468,2525844935.6000004,2761179522.0800004,10.211527824401855,62574932,112303,112303,0,1/1,1,贸易行业,2024-05-15
3,600355,精伦电子,10.0,3.85,176756038,1894543420.0,1894543420.0,9.410124778747559,62790404,093023,093335,3,2/2,2,通信设备,2024-05-15
20,603325,博隆技术,10.002829551696777,77.75,195736605,1270017638.0,5183592500.0,15.748894691467285,21793091,104831,131904,1,1/1,1,通用设备,2024-05-15
30,600421,华嵘控股,9.98217487335205,6.17,101863534,1206852000.0,1206852000.0,8.868160247802734,11725468,143452,143452,0,1/1,1,通用设备,2024-05-15
28,002481,双塔食品,9.978307723999023,5.07,500236592,5669033682.0,6254841234.72,9.1670503616333,26783719,135733,141636,2,4/2,1,食品饮料,2024-05-15
