序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
84,603698,航天工程,10.0,13.42,75611871,7192985800.0,7192985800.0,1.093515157699585,32192969,135305,135305,0,1/1,1,专业服务,2024-02-29
75,603776,永安行,10.0,12.1,298903600,2809923395.4,2809923395.4,10.928750038146973,8387357,130751,142709,21,1/1,1,专业服务,2024-02-29
12,002611,东方精工,9.984871864318848,7.27,1767740288,7384457913.089999,9019295768.0,24.329862594604492,209027461,093203,093203,0,5/5,5,专用设备,2024-02-29
73,300471,厚普股份,20.02001953125,11.99,388748176,4177138332.1800003,4845948613.440001,9.90297794342041,11173481,130721,134842,2,1/1,1,专用设备,2024-02-29
45,600520,文一科技,10.0,21.89,1328958624,3468032700.0,3468032700.0,39.338768005371094,11369666,100633,143933,3,1/1,1,专用设备,2024-02-29
19,603095,越剑智能,10.030628204345703,14.37,35522122,2655576000.0,2655576000.0,1.3625757694244385,25253263,093428,093428,0,4/2,1,专用设备,2024-02-29
34,688419,耐科装备,20.0,27.12,94614335,586920002.16,2223840000.0,16.665002822875977,14917681,094617,094617,0,1/1,1,专用设备,2024-02-29
41,603273,天元智能,10.013973236083984,23.62,547028256,1240088689.56,5062082508.0,45.1458854675293,42218411,095706,111548,2,2/2,2,专用设备,2024-02-29
82,605167,利柏特,9.987358093261719,8.7,160767606,1935883370.9999998,3906908999.9999995,8.720342636108398,26327070,134209,134209,0,1/1,1,专用设备,2024-02-29
4,603895,天永智能,9.991743087768555,26.64,253535387,2879251200.0,2879251200.0,9.444682121276855,31857710,092500,130009,1,9/5,4,专用设备,2024-02-29
35,300293,蓝英装备,20.016141891479492,14.87,985385888,4168595085.79,5032574725.44,24.301422119140625,23851480,094700,135933,6,1/1,1,专用设备,2024-02-29
2,002209,达 意 隆,10.0,10.23,30890508,1577632585.3200002,2036067181.5,1.9580292701721191,187013607,092500,092500,0,2/2,2,专用设备,2024-02-29
100,600571,信雅达,9.98641300201416,16.19,2482938448,7214919743.570001,7557424131.52,35.647403717041016,38722626,144450,144959,2,9/7,1,互联网服,2024-02-29
48,000938,紫光股份,10.00497817993164,22.1,4859163392,63207765215.4,63207765171.200005,7.844696998596191,45292248,100912,143921,6,3/2,1,互联网服,2024-02-29
47,002115,三维通信,9.930313110351562,6.31,575946864,4746353806.92,5117355279.679999,12.395405769348145,24373542,100900,143327,4,1/1,1,互联网服,2024-02-29
46,300766,每日互动,19.982624053955078,13.81,790086944,5002762002.610001,5506738162.88,16.655963897705078,12738426,100830,145648,2,1/1,1,互联网服,2024-02-29
37,002912,中新赛克,9.983766555786133,27.1,478468720,4396216498.1,4627379200.0,11.050214767456055,13763873,094848,135200,6,1/1,1,互联网服,2024-02-29
103,688228,开普云,20.003969192504883,60.47,238136333,4082827972.7999997,4082827972.7999997,6.224050045013428,9351745,145109,145109,0,1/1,1,互联网服,2024-02-29
