序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
17,603373,安邦护卫,10.016000747680664,34.38,98868061,905610043.44,3696774203.1600003,11.159568786621094,34184790,093257,093257,0,1/1,1,专业服务,2024-03-19
41,603789,星光农机,9.966405868530273,9.82,189460884,2553200000.0,2724254658.56,7.735675811767578,64758245,100946,100946,0,1/1,1,专用设备,2024-03-19
15,603963,大理药业,10.0,13.2,235408798,2900040000.0,2900040000.0,8.268852233886719,47960365,093146,093531,2,6/6,6,中药,2024-03-19
22,300419,浩丰科技,19.921875,6.14,496269664,2258008147.7999997,2258008184.64,22.6198673248291,40898540,093639,103251,2,1/1,1,互联网服,2024-03-19
65,600818,中路股份,10.019454956054688,22.62,796217616,5382607924.2,7271151588.4800005,15.444596290588379,18817555,145613,145613,0,1/1,1,交运设备,2024-03-19
59,002952,亚世光电,9.990076065063477,33.25,632476240,4390497314.0,5464305000.0,15.019004821777344,68874050,134336,134336,0,1/1,1,光学光电,2024-03-19
46,003019,宸展光电,10.00427532196045,25.73,591501232,4201709205.84,4201709205.84,14.614483833312988,68869406,102445,145033,2,2/2,2,光学光电,2024-03-19
45,603363,傲农生物,9.956709861755371,5.08,492166144,3746271542.2400002,4420995658.88,13.559321403503418,19203924,102236,130648,3,3/2,1,农牧饲渔,2024-03-19
19,001366,播恩集团,10.016286849975586,13.51,47149288,752236800.0,2170786800.0,6.415621280670166,47804891,093351,093351,0,1/1,1,农牧饲渔,2024-03-19
12,605296,神农集团,10.00374698638916,29.36,230556245,1983955464.3999999,15415275868.16,11.919504165649414,21694984,093104,144619,1,1/1,1,农牧饲渔,2024-03-19
33,002982,湘佳股份,9.97521686553955,17.75,74882914,1637340336.5,2531765126.25,4.689463138580322,23700865,095221,095327,1,1/1,1,农牧饲渔,2024-03-19
43,002496,辉丰股份,9.782608985900879,2.02,206505100,2370078958.3,3045331153.6,8.809491157531738,9951570,101136,133133,2,1/1,1,农药兽药,2024-03-19
3,002211,宏达新材,10.11494255065918,4.79,551876416,2070660856.41,2071558967.04,26.817224502563477,15862252,092500,135748,4,4/4,4,化学制品,2024-03-19
30,000908,景峰医药,9.91735553741455,2.66,188790425,2098494979.42,2340199776.32,9.285907745361328,43034573,094548,094548,0,1/1,1,化学制药,2024-03-19
7,000710,贝瑞基因,10.022271156311035,9.88,158730529,3010047469.0,3492792143.36,5.2733564376831055,44464554,093000,093000,0,2/2,2,医疗器械,2024-03-19
5,603716,塞力医疗,9.988649368286133,9.69,25697396,1950823213.05,1950823213.05,1.3172590732574463,88742473,092503,092503,0,2/2,2,医药商业,2024-03-19
6,603879,永悦科技,10.038119316101074,8.66,38746537,3111922850.4,3123851965.76,1.2450995445251465,244528124,092503,092503,0,6/6,6,塑料制品,2024-03-19
