序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
34,301312,智立方,19.987886428833008,39.62,247586915,1022884040.92,3460201606.3999996,25.48049545288086,26913866,132154,132154,0,1/1,1,专用设备,2024-07-09
8,001360,南矿集团,10.01742172241211,12.63,48495737,1032895873.98,2576520000.0,4.859371662139893,31284510,093036,112912,1,1/1,1,专用设备,2024-07-09
26,001696,宗申动力,10.010537147521973,10.44,1565476608,9305586729.0,11954081128.32,17.373706817626953,62021346,111742,140324,6,1/1,1,交运设备,2024-07-09
46,002456,欧菲光,10.013350486755371,8.24,1895042608,26777849491.84,27251237821.440002,7.2669358253479,124196773,142006,142006,0,1/1,1,光学光电,2024-07-09
9,301300,远翔新材,20.0,30.84,173814211,935737010.28,1978386000.0,19.501508712768555,42829697,093312,093330,1,2/2,2,化学制品,2024-07-09
5,603155,新亚强,10.007251739501953,15.17,153332756,4790485756.0,4790485756.0,3.204092502593994,77937513,092503,093030,1,4/4,4,化学制品,2024-07-09
13,600420,国药现代,9.962406158447266,11.7,627885504,13994017958.699999,15691720449.599998,4.530845642089844,10958220,093641,140814,18,1/1,1,化学制药,2024-07-09
2,600727,鲁北化工,10.030394554138184,7.24,226417087,3826507497.4,3826941904.6400003,5.933842658996582,73750042,092500,093430,1,1/1,1,化学原料,2024-07-09
14,301348,蓝箭电子,20.0,34.32,462020528,1716000000.0,6864000000.0,27.331628799438477,39536640,094012,103336,3,1/1,1,半导体,2024-07-09
11,603005,晶方科技,10.015897750854492,20.76,813812480,13539084616.560001,13548292216.320002,6.105589389801025,157324885,093421,093627,1,1/1,1,半导体,2024-07-09
12,002429,兆驰股份,10.04672908782959,4.71,384858656,21309608514.78,21321890565.12,1.8226841688156128,14641741,093512,111918,1,1/1,1,家电行业,2024-07-09
28,301026,浩通科技,20.009241104125977,25.97,117093745,1515082242.73,2943266683.98,8.009899139404297,38729061,112924,112924,0,1/1,1,小金属,2024-07-09
