序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
13,600501,航天晨光,10.02538013458252,17.34,920552544,7362537123.0,7479238062.72,12.654520988464355,104834518,093132,093835,3,3/3,3,专用设备,2024-07-30
3,002232,启明信息,9.986001014709473,23.57,913662624,9629487084.35,9629486919.36,9.517608642578125,131419578,092500,105021,3,6/5,3,互联网服,2024-07-30
24,300287,飞利信,20.083683013916016,2.87,498294864,3708599248.2000003,4119235828.96,14.20121955871582,71809122,094418,094418,0,3/2,1,互联网服,2024-07-30
6,600187,国中水务,10.144927024841309,3.04,59631728,4905894553.12,4905894556.16,1.2155117988586426,98643440,092502,092502,0,14/8,7,公用事业,2024-07-30
23,603739,蔚蓝生物,10.041841506958008,13.15,164696200,3327329587.9,3327329587.9,5.087453365325928,32961790,094347,095256,1,1/1,1,农牧饲渔,2024-07-30
30,002513,蓝丰生化,10.112359046936035,3.92,49259695,1034519928.4,1383463146.24,4.855859279632568,75934633,100203,100203,0,1/1,1,农药兽药,2024-07-30
10,600230,沧州大化,9.957173347473145,10.27,113911798,4251379624.0499997,4251379552.16,2.6981635093688965,26727038,093002,094756,2,1/1,1,化学制品,2024-07-30
19,300583,赛托生物,19.968677520751953,15.32,291176608,2841524890.32,2906236570.32,10.687752723693848,36110772,093727,095330,4,2/2,2,化学制药,2024-07-30
17,000953,河化股份,10.181818008422852,3.03,61911387,1109350250.85,1109350241.76,5.690709114074707,43596745,093518,093518,0,1/1,1,化学制药,2024-07-30
28,300927,江天化学,20.0,15.12,112701904,2129830778.8799999,2182723200.0,5.541180610656738,28992600,095915,095915,0,1/1,1,化学原料,2024-07-30
14,600721,百花医药,9.946714401245117,6.19,181323035,2364538341.3,2364538304.1600003,7.750722408294678,30863587,093216,093334,1,1/1,1,医疗服务,2024-07-30
53,603716,塞力医疗,10.01540756225586,7.14,386224144,1437448683.3,1437448683.3,28.156492233276367,2469726,132406,145006,6,6/4,2,医药商业,2024-07-30
38,300053,航宇微,19.977802276611328,10.81,698129296,6982856549.18,7533211399.200001,10.737317085266113,115968307,104033,104033,0,1/1,1,半导体,2024-07-30
61,600171,上海贝岭,10.01780891418457,24.71,4189317472,17517494817.13,17517494644.16,25.71345329284668,173023966,143904,143904,0,1/1,1,半导体,2024-07-30
39,003026,中晶科技,10.021052360534668,26.13,238611760,2098664474.79,3402949016.6099997,11.873581886291504,52806378,104403,104403,0,1/1,1,半导体,2024-07-30
44,603580,艾艾精工,9.978880882263184,20.83,296133504,2721922756.0,2721922756.0,11.324173927307129,27701817,111144,111144,0,1/1,1,塑料制品,2024-07-30
36,605008,长鸿高科,10.035842895507812,12.28,32140425,7888431483.919999,7932418468.48,0.42199060320854187,12672468,102303,102303,0,1/1,1,塑料制品,2024-07-30
9,300826,测绘股份,20.0,13.98,126342708,2127316538.7,2207165196.0,5.948470592498779,49072707,093000,093000,0,1/1,1,工程咨询,2024-07-30
47,603955,大千生态,9.98719596862793,8.59,35108014,1165834800.0,1165834800.0,3.142057180404663,27426667,130146,130146,0,1/1,1,工程建设,2024-07-30
