序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
12,603373,安邦护卫,10.011613845825195,47.36,219911394,1247518663.68,5092473131.5199995,17.983327865600586,96778549,093120,093120,0,4/3,1,专业服务,2024-01-02
3,603011,合锻智能,9.973404884338379,8.27,403502544,4088807393.99,4088807352.64,10.006481170654297,77037737,092503,095139,1,1/1,1,专用设备,2024-01-02
46,600501,航天晨光,10.014619827270508,15.05,292558688,6340318180.0,6495860050.400001,4.7296037673950195,70254047,111000,111000,0,1/1,1,专用设备,2024-01-02
21,001332,锡装股份,10.015220642089844,36.14,50889443,975780000.0,3903120000.0,5.312918663024902,88339784,094333,094333,0,1/1,1,专用设备,2024-01-02
7,605167,利柏特,10.010537147521973,10.44,169828285,2323060045.2,4688290800.0,7.379762172698975,97224567,093014,093014,0,2/2,2,专用设备,2024-01-02
37,603488,展鹏科技,9.990205764770508,11.23,120948558,3279052641.2000003,3279052731.04,3.8034331798553467,26427559,101028,101028,0,1/1,1,专用设备,2024-01-02
35,300875,捷强装备,20.006851196289062,35.03,391282832,2309852452.9500003,3497211327.53,17.92699432373047,82704428,100557,100557,0,1/1,1,专用设备,2024-01-02
32,600343,航天动力,10.051281929016113,10.73,194613123,6847954114.04,6847954156.96,2.911550760269165,30586422,100123,100123,0,1/1,1,专用设备,2024-01-02
36,603396,金辰股份,10.009149551391602,60.12,965765408,6973912905.84,6977857379.04,14.466928482055664,14266476,100608,145308,9,3/3,3,光伏设备,2024-01-02
20,002952,亚世光电,10.010319709777832,42.64,620403744,5630400164.4800005,7007457600.0,11.226415634155273,56373747,094306,102154,7,9/9,9,光学光电,2024-01-02
15,605118,力鼎光电,10.004134178161621,26.61,210182363,10821495352.5,10833684169.44,2.0096943378448486,100604453,093155,093155,0,4/4,4,光学光电,2024-01-02
31,600257,大湖股份,10.048623085021973,6.79,447816336,3267600506.52,3267600479.36,14.018070220947266,32573667,100119,103643,2,1/1,1,农牧饲渔,2024-01-02
33,600836,上海易连,9.921670913696289,4.21,199060184,2800673333.12,2816292433.12,7.209996700286865,18703236,100443,101122,3,1/1,1,包装材料,2024-01-02
18,001217,华尔泰,9.985836029052734,15.53,453589200,2064384264.0,5153941100.0,23.013835906982422,24532741,093703,093815,1,3/3,3,化学原料,2024-01-02
40,603332,苏州龙杰,10.034903526306152,12.61,309991984,2728137990.24,2728137990.24,11.79223918914795,36816559,101613,103258,2,1/1,1,化纤行业,2024-01-02
30,605188,国光连锁,9.988248825073242,9.36,106633527,4638628800.0,4638628800.0,2.3586249351501465,13698360,095641,095641,0,1/1,1,商业百货,2024-01-02
24,002395,双象股份,9.980138778686523,22.15,1466452608,5940829350.0,5940829350.0,25.444875717163086,70093741,094821,142957,6,9/6,1,塑料制品,2024-01-02
28,300478,杭州高新,20.01582145690918,15.17,320106960,1881605640.5,1921629410.0,17.680633544921875,26233177,095342,131200,3,1/1,1,塑料制品,2024-01-02
17,002632,道明光学,10.020242691040039,10.87,999408816,6313296119.57,6789392086.559999,16.264108657836914,58491252,093639,101812,3,5/3,2,塑料制品,2024-01-02
14,600088,中视传媒,9.968847274780273,14.12,75508697,5615614368.0,5615614368.0,1.3768699169158936,120536227,093154,093154,0,1/1,1,文化传媒,2024-01-02
48,603099,长白山,10.013350486755371,16.48,211747324,4394721600.0,4394721600.0,4.976701736450195,28202224,130505,130529,1,1/1,1,旅游酒店,2024-01-02
52,002578,闽发铝业,10.044642448425293,4.93,744738432,4245531425.7299995,4627446767.679999,19.29937744140625,73888375,134712,134712,0,3/3,3,有色金属,2024-01-02
39,000678,襄阳轴承,10.046367645263672,7.12,108591344,3272435994.64,3272435959.04,3.404048204421997,67592288,101248,101248,0,1/1,1,汽车零部,2024-01-02
42,605088,冠盛股份,10.0,25.3,180350673,4150579356.0,4194183906.0,4.436716079711914,18668035,102204,102204,0,1/1,1,汽车零部,2024-01-02
1,002976,瑞玛精密,10.005574226379395,39.47,45022640,2553973449.0,4762142334.0,1.762846827507019,353754611,092500,092500,0,3/3,3,汽车零部,2024-01-02
16,603586,金麒麟,10.0,17.6,101649472,3450528928.0000005,3450528928.0000005,2.9956729412078857,78047200,093557,093557,0,1/1,1,汽车零部,2024-01-02
11,002660,茂硕电源,10.016155242919922,13.62,326085648,3501496869.18,4857246337.92,9.444764137268066,98813100,093109,093109,0,3/3,3,消费电子,2024-01-02
13,600892,大晟文化,10.032894134521484,6.69,376778464,3741847695.84,3742815444.48,10.132369041442871,25658157,093146,101734,4,4/2,1,游戏,2024-01-02
34,002174,游族网络,10.034903526306152,12.61,738382800,11527860681.35,11549300266.4,6.579702377319336,59324514,100527,100527,0,1/1,1,游戏,2024-01-02
26,600792,云煤能源,10.085836410522461,5.13,448625616,5078308068.0,5078308068.0,9.001185417175293,21710673,095311,130847,1,1/1,1,煤炭行业,2024-01-02
50,600397,安源煤业,9.90099048614502,3.33,209198749,3296566407.06,3296566427.04,6.628146171569824,64572363,131550,131550,0,1/1,1,煤炭行业,2024-01-02
25,000820,神雾节能,9.923664093017578,4.32,50134600,1242677894.4,2752899333.1200004,4.122879505157471,37625601,095115,095115,0,1/1,1,环保行业,2024-01-02
44,600505,西昌电力,10.011778831481934,9.34,297808688,3405060450.0,3405060487.36,9.194351196289062,32509738,104858,145019,1,1/1,1,电力行业,2024-01-02
6,603052,可川科技,10.004589080810547,47.94,162396700,1402724400.0,4617580800.0,11.57791519165039,52466590,093002,093002,0,3/3,3,电子元件,2024-01-02
51,002584,西陇科学,10.010213851928711,10.77,1422875872,4657936642.92,6302780800.32,32.1251106262207,120045263,134657,134657,0,1/1,1,电子化学,2024-01-02
23,002255,海陆重工,10.018903732299805,5.82,297173472,3779288254.26,4902017545.92,8.045238494873047,76977933,094754,094754,0,1/1,1,电源设备,2024-01-02
2,603333,尚纬股份,9.982486724853516,6.28,119598995,3903193240.08,3903193227.52,3.06413197517395,117393924,092502,092502,0,3/3,3,电网设备,2024-01-02
