序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
21,001360,南矿集团,10.007880210876465,13.96,47506495,1141664798.16,2847840000.0,4.256962776184082,21291219,094257,094257,0,1/1,1,专用设备,2024-04-19
47,002483,润邦股份,10.019646644592285,5.6,448123872,4957404474.4,4964223129.599999,9.363409996032715,29863164,133836,133836,0,1/1,1,专用设备,2024-04-19
39,300875,捷强装备,20.0,28.98,274234224,1910919957.66,2893211083.98,15.372650146484375,51668442,105251,110739,1,1/1,1,专用设备,2024-04-19
37,002278,神开股份,10.120482444763184,4.57,56572553,1558671528.6000001,1663067091.3600001,3.7416698932647705,99184707,104103,104103,0,1/1,1,专用设备,2024-04-19
8,002566,益盛药业,10.030863761901855,7.13,39773532,1652666036.84,2359684908.0,2.410841226577759,21257382,093000,093000,0,1/1,1,中药,2024-04-19
42,001696,宗申动力,10.04273509979248,10.3,1994348528,9180799167.5,11793777358.400002,22.56703758239746,136842122,130703,130703,0,3/2,1,交运设备,2024-04-19
15,603500,祥和实业,10.028116226196289,11.74,29937965,2854612885.84,2882566530.2400002,1.0617097616195679,35669219,093226,093226,0,1/1,1,交运设备,2024-04-19
6,605001,威奥股份,9.946714401245117,6.19,36211810,2431964340.0,2431964340.0,1.4889942407608032,78693779,092502,092502,0,3/3,3,交运设备,2024-04-19
22,300960,通业科技,20.0,18.9,227620615,1751950846.8,1935091846.8,13.368366241455078,1417500,094315,145348,7,1/1,1,交运设备,2024-04-19
44,002992,宝明科技,10.002457618713379,44.76,146732395,3507918858.6,8247749069.4,4.337979793548584,98807700,131039,131039,0,1/1,1,光学光电,2024-04-19
28,001376,百通能源,9.982688903808594,19.06,313210112,878475400.0,8784754000.0,37.066932678222656,32271496,100012,100012,0,10/5,1,公用事业,2024-04-19
41,600127,金健米业,9.951845169067383,6.85,402743344,4396215043.3,4396215029.599999,9.36508560180664,34438011,112059,142132,1,1/1,1,农牧饲渔,2024-04-19
30,301077,星华新材,19.98820686340332,20.35,296848544,872404540.7,2442000000.0,35.51223373413086,5689860,101154,141854,2,1/1,1,化学制品,2024-04-19
38,002246,北化股份,10.052909851074219,8.32,194707663,4567969486.08,4567969536.0,4.443143844604492,45005376,104530,104530,0,1/1,1,化学制品,2024-04-19
23,000422,湖北宜化,9.989023208618164,10.02,241797862,10093267652.82,10599824534.4,2.448352575302124,54172017,094836,094836,0,1/1,1,化学原料,2024-04-19
36,600727,鲁北化工,9.963099479675293,5.96,78037092,3149997884.6,3150355490.56,2.561235189437866,63466842,104003,104003,0,1/1,1,化学原料,2024-04-19
31,000949,新乡化纤,9.911893844604492,4.99,560972192,7003027461.83,7318971602.240001,8.200827598571777,11276192,102015,134206,5,1/1,1,化纤行业,2024-04-19
29,300505,川金诺,20.0,14.04,509134752,3051751556.8799996,3859139980.7999997,17.63501739501953,57610303,100912,100912,0,1/1,1,化肥行业,2024-04-19
14,603309,维力医疗,10.03787899017334,11.62,50493957,3382259173.16,3406521802.8799996,1.508041262626648,50765002,093204,093204,0,1/1,1,医疗器械,2024-04-19
50,301033,迈普医学,20.014244079589844,33.7,73609195,1287391965.4,2226321448.7000003,5.965866565704346,15303170,141824,141824,0,1/1,1,医疗服务,2024-04-19
43,002395,双象股份,9.978463172912598,15.32,455873808,4108961880.0,4108961880.0,11.71752643585205,51941556,130930,130930,0,1/1,1,塑料制品,2024-04-19
48,300243,瑞丰高材,20.020427703857422,11.75,455543168,2240599803.75,2942442379.0,22.283517837524414,78808718,135257,135257,0,1/1,1,塑料制品,2024-04-19
54,603879,永悦科技,9.963099479675293,5.96,414395456,2141692862.4,2149902738.56,20.365568161010742,14944968,144625,144625,0,3/2,1,塑料制品,2024-04-19
53,603486,科沃斯,9.99716854095459,38.84,552258096,22107780045.600002,22389812666.24,2.639413356781006,38702428,144347,144347,0,1/1,1,家电行业,2024-04-19
11,603657,春光科技,9.994926452636719,21.68,285759680,2930920284.0,2983899700.0,9.944147109985352,111490484,093030,093030,0,13/7,6,家电行业,2024-04-19
18,600301,华锡有色,10.013350486755371,16.48,512322016,4537532022.88,10424711938.56,11.438755989074707,26796859,093416,145358,2,1/1,1,小金属,2024-04-19
46,300989,蕾奥规划,19.97593116760254,19.94,226460843,807570000.0,3248046540.0,31.240734100341797,61778825,133300,133300,0,1/1,1,工程咨询,2024-04-19
5,603017,中衡设计,10.023585319519043,9.33,48207849,2574200908.7400002,2574200890.08,1.8727306127548218,56234037,092502,092502,0,3/3,3,工程咨询,2024-04-19
49,301091,深城交,20.0,49.38,2239306400,7318116000.0,15406560000.0,33.4920654296875,38737869,140312,144439,2,1/1,1,工程咨询,2024-04-19
4,601068,中铝国际,10.044642448425293,4.93,86389376,12618781988.31,14588198692.96,0.6846094727516174,79862549,092502,092502,0,1/1,1,工程建设,2024-04-19
45,002343,慈文传媒,10.028653144836426,7.68,276575616,3647613588.48,3647613542.4,7.896907806396484,65226938,131227,131227,0,1/1,1,文化传媒,2024-04-19
17,300237,美晨生态,19.658119201660156,1.4,165944932,2013836726.9999998,2018680899.1999998,8.319916725158691,5910240,093324,135103,9,1/1,1,汽车零部,2024-04-19
55,002085,万丰奥威,9.993155479431152,16.07,6411662336,34121391146.4,34121391146.4,19.74454689025879,284704396,144642,144642,0,1/1,1,汽车零部,2024-04-19
20,002590,万安科技,10.037453651428223,14.69,1121762592,6692082956.91,7046013372.32,17.178680419921875,72941726,093924,101324,2,3/3,3,汽车零部,2024-04-19
19,001299,美能能源,10.043667793273926,12.6,48387508,645944531.4,2363504182.2,7.635748386383057,43110900,093442,093442,0,1/1,1,燃气,2024-04-19
13,605169,洪通燃气,9.987358093261719,8.7,21556974,1151709854.1,2461056000.0,1.8849846124649048,29148862,093039,093039,0,1/1,1,燃气,2024-04-19
7,603324,盛剑环境,10.017123222351074,25.7,70802500,3196560860.0,3204879950.0,2.2156331539154053,35363200,092503,093312,2,1/1,1,环保行业,2024-04-19
27,603353,和顺石油,9.987030029296875,16.96,80535813,2940762240.0,2940762240.0,2.809800863265991,21372992,095550,095550,0,1/1,1,石油行业,2024-04-19
35,300719,安达维尔,19.97463607788086,18.92,1090463888,3398412897.4400005,4828871190.0,34.173309326171875,36842916,103736,112100,1,2/2,2,航天航空,2024-04-19
32,603261,立航科技,10.0,35.64,314994128,937234916.64,2791318456.08,34.73591613769531,29417256,102428,112937,3,1/1,1,航天航空,2024-04-19
25,000099,中信海直,9.98023796081543,22.26,3140348784,15809388927.36,17268643405.440002,20.22600746154785,165506394,095112,101536,7,16/9,3,航空机场,2024-04-19
33,603209,兴通股份,10.00719928741455,15.28,114211233,2799678000.0,4278400000.0,4.15773868560791,14442090,103532,103532,0,1/1,1,航运港口,2024-04-19
16,000520,凤凰航运,9.964412689208984,3.09,277019584,3127337875.95,3127337879.04,9.103819847106934,39081970,093257,093406,1,4/3,2,航运港口,2024-04-19
3,603610,麒盛科技,10.0,11.77,43352971,4219418484.27,4219418448.96,1.0274631977081299,36418204,092501,092501,0,1/1,1,装修建材,2024-04-19
51,603929,亚翔集成,10.012463569641113,26.48,388049424,5649772800.0,5649772800.0,7.198678016662598,49851248,142753,142753,0,1/1,1,装修装饰,2024-04-19
2,002835,同为股份,10.013717651367188,24.06,143888159,3062450080.62,5281023979.86,4.698465347290039,165590808,092500,092500,0,6/6,6,计算机设,2024-04-19
9,300845,捷安高科,20.0,14.1,30198764,1106919752.7,1575669458.7,2.7495782375335693,57329190,093006,093006,0,1/1,1,软件开发,2024-04-19
40,300050,世纪鼎利,20.13888931274414,3.46,234480582,1884019301.54,1885169651.2,12.988668441772461,92807234,105706,141348,2,1/1,1,通信服务,2024-04-19
1,002296,辉煌科技,10.041265487670898,8.0,42374400,2779323552.0,3116643328.0,1.5246299505233765,310442400,092500,092500,0,3/2,1,通信设备,2024-04-19
26,002554,惠博普,9.961685180664062,2.87,108499833,3864766682.0,3865481817.1200004,2.879511594772339,20944686,095145,095145,0,1/1,1,采掘行业,2024-04-19
24,300164,通源石油,20.0,4.98,641025824,2686545147.0600004,2942724947.5200005,24.656787872314453,80427996,094954,094954,0,1/1,1,采掘行业,2024-04-19
52,600968,海油发展,10.0,4.62,833070976,46962781399.380005,46962781071.36,1.822465419769287,7930230,144303,145612,2,4/2,1,采掘行业,2024-04-19
12,002207,准油股份,10.038609504699707,5.7,162705097,1486603320.0,1493715654.6000001,11.045844078063965,36143130,093036,095030,1,1/1,1,采掘行业,2024-04-19
10,002828,贝肯能源,9.97177791595459,11.69,324535472,2264393985.14,2349545044.0,14.369765281677246,50724780,093015,093015,0,1/1,1,采掘行业,2024-04-19
34,300191,潜能恒信,20.03081512451172,15.58,260827009,3428690600.0,4985600000.0,7.965639114379883,24954486,103533,103533,0,1/1,1,采掘行业,2024-04-19
56,605198,安德利,10.012484550476074,44.06,166119315,11919816160.0,15376940000.0,1.4613807201385498,4687984,144943,144943,0,1/1,1,食品饮料,2024-04-19
