序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,是否新高,量比,涨停统计,入选理由,所属行业,date
26,603960,克来机电,10.017271041870117,25.48,25.48,31639280,6665560356.0,6702730580.0,0.4746679663658142,0.0,1,0.0796913132071495,13/9,3,专用设备,2024-02-20
60,601798,蓝科高新,9.941520690917969,7.52,7.52,60856848,2666052048.96,2666052003.8399997,2.2826578617095947,0.0,0,0.4952014088630676,4/4,2,专用设备,2024-02-20
121,603015,弘讯科技,2.3510971069335938,6.53,7.02,122031851,2639550070.0,2639550122.2400002,4.651993751525879,-0.30534350872039795,0,1.3594517707824707,3/2,2,专用设备,2024-02-20
48,002779,中坚科技,9.984519958496094,28.42,28.42,94382998,3365909200.5,3751440000.0,2.94321346282959,0.0,0,1.3573073148727417,3/3,2,专用设备,2024-02-20
158,002796,世嘉科技,1.2622720003128052,7.22,7.84,65119476,1673854353.26,1822522564.56,3.9320836067199707,0.0,0,0.7705842852592468,3/2,2,专用设备,2024-02-20
62,002750,龙津药业,9.930313110351562,6.31,6.31,129106258,2516025428.31,2527155000.0,5.2529449462890625,0.0,0,0.9137036800384521,5/3,2,中药,2024-02-20
10,600080,金花股份,10.06944465637207,6.34,6.34,22475482,2366533606.9,2366533625.92,0.9670016765594482,0.0,0,0.36418619751930237,2/2,2,中药,2024-02-20
119,002474,榕基软件,2.4070022106170654,4.68,5.03,157039925,2480063601.6,2911896000.0,6.396747589111328,0.0,0,1.66234290599823,3/2,2,互联网服,2024-02-20
130,002642,荣联科技,2.079395055770874,5.4,5.82,248823334,3266105760.0,3572533728.0,7.60759162902832,-0.18484288454055786,0,1.4217578172683716,3/2,2,互联网服,2024-02-20
39,605398,新炬网络,10.0,20.13,20.13,3956793,2347489923.5699997,2347489923.5699997,0.16855420172214508,0.0,0,0.062375131994485855,3/3,2,互联网服,2024-02-20
151,002609,捷顺科技,1.3563501834869385,8.22,8.92,186121730,3750526996.0200005,5321489904.0,5.073500156402588,0.1218026876449585,0,0.9658324122428894,3/2,2,互联网服,2024-02-20
41,002771,真视通,9.994120597839355,18.71,18.71,147797720,3196105439.8,3924686311.0,4.775681018829346,0.0,0,0.400098592042923,2/2,2,互联网服,2024-02-20
47,003005,竞业达,9.98593521118164,23.46,23.46,40078427,1731800707.6200001,3481464000.0,2.365415334701538,0.0,0,0.49728238582611084,2/2,2,互联网服,2024-02-20
54,600571,信雅达,9.968521118164062,10.48,10.48,29035364,4670312471.440001,4892020067.84,0.621700644493103,0.0,0,0.06560644507408142,2/2,2,互联网服,2024-02-20
2,688039,当虹科技,20.01692771911621,28.36,28.36,25328798,3173963482.52,3173963482.52,0.7980179190635681,0.0,0,0.29537662863731384,2/2,2,互联网服,2024-02-20
109,002380,科远智慧,2.728731870651245,12.8,13.71,148935623,1814424192.0,3071893107.2000003,8.253320693969727,0.0,0,1.2867987155914307,3/2,2,互联网服,2024-02-20
84,600818,中路股份,4.500548839569092,9.52,10.02,102749345,2265359303.2,3060184046.08,4.655786514282227,-0.1049317866563797,0,1.0284956693649292,3/2,2,交运设备,2024-02-20
76,002175,东方智造,5.0505051612854,2.08,2.18,128522989,2655688312.1600003,2655703897.6,4.923792362213135,-0.4784688949584961,0,2.2087767124176025,3/2,2,仪器仪表,2024-02-20
99,002877,智能自控,3.4188036918640137,7.26,7.72,145964108,1513523439.78,2566337980.7999997,9.831982612609863,0.0,0,1.2681924104690552,3/2,2,仪器仪表,2024-02-20
24,603662,柯力传感,10.019880294799805,27.67,27.67,479538272,7770562447.56,7816913128.64,6.592423915863037,0.0,0,1.3168689012527466,3/2,2,仪器仪表,2024-02-20
168,000045,深纺织Ａ,1.0227272510528564,8.89,9.68,83961591,4062924237.61,4502979299.84,2.080514907836914,0.0,0,0.6995846033096313,3/2,2,光学光电,2024-02-20
103,002962,五方光电,2.9543421268463135,11.5,12.29,501262160,2406082279.0,3368750568.0,20.42675018310547,-0.7765315175056458,0,1.5275206565856934,3/2,2,光学光电,2024-02-20
8,603363,傲农生物,10.139860153198242,3.15,3.15,130311089,2322983338.2,2741365418.4,5.859473705291748,0.0,0,1.2570596933364868,3/2,2,农牧饲渔,2024-02-20
95,002749,国光股份,3.7589111328125,16.01,16.97,111318297,6158796395.47,6962595816.320001,1.8213196992874146,0.0,1,1.239480972290039,0/0,1,农药兽药,2024-02-20
52,002735,王子新材,9.975062370300293,8.82,8.82,81250961,1687293377.28,3447867124.8,5.153258800506592,0.0,0,0.8029685020446777,3/2,2,包装材料,2024-02-20
153,603725,天安新材,1.3404825925827026,7.56,8.21,99346956,1552461120.0,1650741120.0,6.404975414276123,-0.1321004033088684,0,1.2029268741607666,3/2,2,化学制品,2024-02-20
46,605020,永和股份,9.989521980285645,31.49,31.49,286432320,5546807057.679999,11947588150.4,5.308945178985596,0.0,1,1.9538308382034302,1/1,1,化学制品,2024-02-20
65,603379,三美股份,8.765743255615234,43.18,43.67,529710896,26360484817.66,26360484947.2,2.049891948699951,0.04633920267224312,1,1.385076642036438,0/0,1,化学制品,2024-02-20
69,600160,巨化股份,7.340946197509766,19.74,20.23,950603664,53292987638.939995,53292987619.2,1.8208189010620117,-0.050632912665605545,1,1.3457612991333008,0/0,1,化学制品,2024-02-20
115,603041,美思德,2.550478219985962,9.65,10.35,66069018,1767375227.8,1767375227.8,3.82991623878479,1.6859852075576782,0,1.481015682220459,3/2,2,化学制品,2024-02-20
7,300067,安诺其,19.927536010742188,3.31,3.31,295329600,2554021003.7400002,3820979846.56,11.570160865783691,0.0,0,1.674215316772461,4/3,2,化学制品,2024-02-20
64,000908,景峰医药,9.86842155456543,1.67,1.67,56113479,1317476171.29,1469223167.84,4.388521194458008,0.0,0,0.5492790937423706,2/2,2,化学制药,2024-02-20
110,600714,金瑞矿业,2.6800670623779297,6.13,6.57,29895782,1766520553.49,1766520547.36,1.6926413774490356,0.0,0,0.7671923041343689,3/2,2,化学原料,2024-02-20
