序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,是否新高,量比,涨停统计,入选理由,所属行业,date
3,300875,捷强装备,20.01836585998535,26.14,26.14,404027904,1723652439.38,2609680391.14,25.76917839050293,0.0,1,1.25661301612854,1/1,1,专用设备,2024-08-19
76,603095,越剑智能,-1.7402112483978271,15.81,17.7,43308612,2921688000.0,2921688000.0,1.4549026489257812,-0.12634238600730896,1,2.046036720275879,0/0,1,专用设备,2024-08-19
82,300400,劲拓股份,-3.5960216522216797,12.6,15.68,297927472,3026096325.0,3057085080.0,9.581769943237305,0.0,1,1.1051607131958008,0/0,1,专用设备,2024-08-19
2,300150,世纪瑞尔,20.069204330444336,3.47,3.47,109664764,1786126761.39,2030317986.5600002,6.142027854919434,0.0,1,2.184992551803589,1/1,1,互联网服,2024-08-19
72,300609,汇纳科技,-0.9887640476226807,22.03,26.7,271594192,2641249685.3900003,2646119945.61,9.833735466003418,0.0,1,3.712967872619629,0/0,1,互联网服,2024-08-19
10,300079,数码视讯,10.9375,4.97,5.38,883859008,6307214562.32,7094766766.08,14.242403030395508,0.0,1,5.151432037353516,0/0,1,互联网服,2024-08-19
54,002642,荣联科技,1.39130437374115,5.83,6.33,435736736,3526199855.75,3857013265.6,12.240763664245605,0.0,1,3.5995655059814453,0/0,1,互联网服,2024-08-19
1,300011,鼎汉技术,20.074350357055664,6.46,6.46,505394304,3240522235.34,3608881480.64,15.999004364013672,0.0,1,7.976953983306885,1/1,1,交运设备,2024-08-19
30,601766,中国中车,5.2493438720703125,8.02,8.38,1599423216,195108940344.96,230164890306.56,0.823832631111145,0.12484394013881683,1,3.159764289855957,0/0,1,交运设备,2024-08-19
58,002819,东方中科,1.0141093730926514,22.91,24.95,355109424,5379232077.12,6850933088.0,6.44717264175415,0.08737440407276154,1,2.712486743927002,0/0,1,仪器仪表,2024-08-19
8,300371,汇中股份,17.752099990844727,11.21,11.42,373363216,1522223623.0100002,2255645888.1600003,26.07664680480957,0.0,1,7.005424499511719,2/1,1,仪器仪表,2024-08-19
28,300066,三川智慧,6.686930179595947,3.51,3.95,232254526,3530745321.48,3650516756.64,6.641311168670654,0.0,1,2.913688898086548,0/0,1,仪器仪表,2024-08-19
46,601319,中国人保,2.1390373706817627,5.73,6.17,369024160,203402145220.59003,253403465725.44003,0.18256083130836487,0.0,1,1.4936414957046509,0/0,1,保险,2024-08-19
33,300827,上能电气,3.794292688369751,33.1,38.27,438577456,8558960365.3,11851089576.0,5.165114879608154,0.0,1,1.0344676971435547,0/0,1,光伏设备,2024-08-19
90,002952,亚世光电,-10.0,24.75,30.25,177025993,3268114542.0,4067415000.0,5.387556076049805,0.0,0,0.5843294262886047,5/4,2,光学光电,2024-08-19
78,000509,华塑控股,-2.6615970134735107,2.56,2.89,133505630,2747199508.48,2747207802.88,4.849558353424072,0.3921568989753723,0,0.5765257477760315,8/4,2,光学光电,2024-08-19
84,000536,华映科技,-4.365079402923584,2.41,2.77,884159376,6659028863.56,6666139048.0,12.962791442871094,-1.2295081615447998,1,1.4313479661941528,4/2,3,光学光电,2024-08-19
