序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,是否新高,量比,涨停统计,入选理由,所属行业,date
65,002967,广电计量,5.764074802398682,15.78,16.41,711543520,8128370170.98,9077063755.199999,8.822608947753906,-0.0633312240242958,1,1.879137396812439,0/0,1,专业服务,2024-03-21
142,002073,软控股份,1.9202362298965454,6.9,7.45,131461673,6612862737.6,6982422652.8,1.9944398403167725,0.0,1,1.1488794088363647,0/0,1,专用设备,2024-03-21
45,300411,金盾股份,9.523809432983398,13.11,14.36,1257295168,3542776799.0099998,5329477200.0,36.965667724609375,0.0,1,1.272284746170044,0/0,1,专用设备,2024-03-21
102,300415,伊之密,3.5097193717956543,19.17,22.22,165665011,8129048410.89,8982507756.960001,2.055957078933716,0.0,1,2.069556713104248,0/0,1,专用设备,2024-03-21
137,688789,宏华数科,2.2812952995300293,105.81,124.14,127638510,7503716236.71,12743453360.16,1.7127838134765625,0.0,1,1.094253420829773,0/0,1,专用设备,2024-03-21
81,688092,爱科科技,4.629920959472656,33.22,38.1,62004222,1969903843.82,1969903843.82,3.1874661445617676,0.0,1,1.5159703493118286,0/0,1,专用设备,2024-03-21
31,603356,华菱精工,10.0,18.59,18.59,465987072,2478790600.0,2478790600.0,18.9183406829834,0.0,1,1.3521498441696167,1/1,1,专用设备,2024-03-21
64,300540,蜀道装备,6.111111164093018,26.74,30.24,228060463,2915273121.46,4406323972.82,7.87790060043335,0.0,1,2.628692865371704,0/0,1,专用设备,2024-03-21
50,002111,威海广泰,7.51269006729126,10.59,10.84,400377680,5055785201.04,5658483874.08,7.9635233879089355,-0.09433962404727936,1,3.361830234527588,0/0,1,专用设备,2024-03-21
154,002611,东方精工,1.509872317314148,8.74,9.47,2226132080,8689061593.18,10654464976.64,25.019712448120117,-0.11428571492433548,1,1.1533740758895874,0/0,1,专用设备,2024-03-21
163,300048,合康新能,1.3282731771469116,5.34,6.32,35550271,5928699125.88,5947365533.76,0.6020973920822144,0.0,1,1.094114065170288,0/0,1,专用设备,2024-03-21
68,300757,罗博特科,5.436499118804932,140.22,159.59,2067344848,14582880000.0,15478743616.92,14.153987884521484,0.0,1,1.358936071395874,0/0,1,专用设备,2024-03-21
69,002006,精工科技,5.4248366355896,16.13,16.83,384730656,7341730800.0,7341730800.0,5.334605693817139,0.062034737318754196,1,1.2985097169876099,0/0,1,专用设备,2024-03-21
41,600843,上工申贝,9.932659149169922,6.53,6.53,596803024,3064024426.9,4656977114.400001,20.136289596557617,0.0,1,1.3975636959075928,4/2,3,专用设备,2024-03-21
37,603963,大理药业,9.986226081848145,15.97,15.97,627791360,3508609000.0,3508609000.0,18.332983016967773,0.0,1,1.7293082475662231,8/8,3,中药,2024-03-21
151,002315,焦点科技,1.5591397285461426,37.78,40.92,391000976,7597267396.24,11935262957.44,5.166220188140869,0.0,1,1.4901001453399658,0/0,1,互联网服,2024-03-21
7,300290,荣科科技,11.280487060546875,10.95,11.81,1635417408,6999528193.049999,7005071707.2,23.908411026000977,0.0,1,1.22984778881073,0/0,1,互联网服,2024-03-21
133,600131,国网信通,2.4201853275299072,19.89,21.36,371862304,23754905937.36,23917507005.600002,1.5443180799484253,-0.05025125667452812,1,1.2815009355545044,0/0,1,互联网服,2024-03-21
67,688787,海天瑞声,5.504048824310303,89.9,102.25,1008163808,3708535471.5,5423233682.0,26.114625930786133,0.0,1,2.2568912506103516,2/1,1,互联网服,2024-03-21
90,600446,金证股份,3.899082660675049,13.59,14.39,893267392,12843705217.95,12843705258.72,6.84735107421875,0.0736377015709877,1,2.338874340057373,0/0,1,互联网服,2024-03-21
91,300442,润泽科技,3.8802661895751953,28.11,32.47,3381253776,10085669149.86,48365437685.28,32.48663330078125,0.0,1,5.108029365539551,0/0,1,互联网服,2024-03-21
134,000409,云鼎科技,2.4017467498779297,9.38,10.08,481616928,3971276213.1000004,6344167802.56,11.983433723449707,0.0,1,1.7217826843261719,0/0,1,互联网服,2024-03-21
119,603129,春风动力,2.9450204372406006,118.15,126.25,341904560,17776159358.45,17776159358.45,1.9100607633590698,-0.17742480337619781,1,1.8855334520339966,0/0,1,交运设备,2024-03-21
92,001696,宗申动力,3.857142925262451,7.27,7.7,399533744,6480039800.75,8324345766.559999,6.2924580574035645,0.0,1,1.8273372650146484,0/0,1,交运设备,2024-03-21
70,300720,海川智能,5.379746913909912,16.65,18.96,203576197,2885479149.1499996,3244706312.3999996,7.023548126220703,0.0,1,3.3322720527648926,0/0,1,仪器仪表,2024-03-21
33,605056,咸亨国际,10.0,19.36,19.36,972353680,3097064599.2,7964230067.2,32.50893020629883,0.0,1,2.503180980682373,5/3,3,仪器仪表,2024-03-21
104,002175,东方智造,3.422053098678589,2.72,2.89,370498400,3472823177.44,3472843558.4,10.922259330749512,0.0,1,2.569397211074829,0/0,1,仪器仪表,2024-03-21
21,603363,傲农生物,10.017889022827148,6.15,6.15,690453360,4535348422.2,5352189626.400001,15.49742317199707,0.0,0,1.4087165594100952,5/4,2,农牧饲渔,2024-03-21
