序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,是否新高,量比,涨停统计,入选理由,所属行业,date
170,688789,宏华数科,1.0610789060592651,113.34,134.58,84806588,8037720425.940001,13650344994.24,1.0635195970535278,0.0,1,0.6532748937606812,0/0,1,专用设备,2024-04-02
80,600843,上工申贝,4.146730422973633,6.53,6.9,767921152,3064024426.9,4656977114.400001,24.681718826293945,0.0,1,1.9580401182174683,0/0,1,专用设备,2024-04-02
17,002796,世嘉科技,10.01742172241211,12.63,12.63,130467560,2928085939.29,3188152353.2400002,4.526927947998047,0.0,1,0.6665290594100952,3/3,3,专用设备,2024-04-02
64,002833,弘亚数控,5.373134613037109,21.18,22.11,244048838,5455822112.16,8985196483.2,4.471447467803955,0.0,1,3.3996784687042236,0/0,1,专用设备,2024-04-02
137,603337,杰克股份,1.9563238620758057,22.41,24.18,46659744,10612197032.31,10855830327.84,0.44404783844947815,0.0446428582072258,1,1.6641595363616943,0/0,1,专用设备,2024-04-02
87,300484,蓝海华腾,3.8178164958953857,15.5,17.92,721696592,2547545171.5,3232864450.0,28.556150436401367,0.0,1,1.3204855918884277,0/0,1,专用设备,2024-04-02
75,002526,山东矿机,4.333333492279053,3.13,3.3,1016430800,5511638553.179999,5580144719.2,18.161083221435547,0.0,1,2.489204168319702,0/0,1,专用设备,2024-04-02
46,001696,宗申动力,7.5060529708862305,8.88,9.09,1848270752,7915096758.000001,10167839120.640001,23.22719383239746,0.0,1,2.5457940101623535,4/2,3,交运设备,2024-04-02
62,603129,春风动力,5.5370354652404785,129.8,135.29,215024567,19528950357.4,19528950357.4,1.1177643537521362,0.007704753894358873,1,1.5284861326217651,0/0,1,交运设备,2024-04-02
136,688187,时代电气,1.9607844352722168,48.88,57.53,340322480,12705918230.720001,69225660258.56,2.6675305366516113,0.0,1,1.0009231567382812,0/0,1,交运设备,2024-04-02
24,001373,翔腾新材,9.991106033325195,37.1,37.1,200011716,637070886.2,2548283544.8,31.58228302001953,0.0,0,5.218972206115723,2/2,2,光学光电,2024-04-02
