序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,是否新高,量比,涨停统计,入选理由,所属行业,date
37,300923,研奥股份,1.6161617040634155,20.12,23.76,159173873,1538546220.0,1581432000.0,10.409906387329102,0.0,1,1.2632365226745605,0/0,1,交运设备,2024-07-22
63,601766,中国中车,-1.5075377225875854,7.84,8.76,1205246896,190729936696.32,224999094763.52,0.6340727210044861,0.0,1,1.5872265100479126,0/0,1,交运设备,2024-07-22
70,603680,今创集团,-4.097311019897461,7.49,8.59,194803171,5870053564.83,5870053572.32,3.2130000591278076,0.0,0,2.0948238372802734,3/2,2,交运设备,2024-07-22
8,301016,雷尔伟,16.516761779785156,28.5,29.35,714761936,4446000000.0,4446000000.0,17.77340316772461,0.0,1,1.3302339315414429,0/0,1,交运设备,2024-07-22
9,300960,通业科技,14.063215255737305,24.9,26.2,456014896,2308125718.7999997,2549406718.7999997,20.202184677124023,0.0,1,2.975921154022217,3/2,3,交运设备,2024-07-22
16,002819,东方中科,10.004719734191895,23.31,23.31,314694816,5475217718.25,7006846885.92,5.797821998596191,0.0,0,3.7594730854034424,2/2,2,仪器仪表,2024-07-22
27,688717,艾罗能源,5.646083354949951,73.91,83.95,361035680,2365120000.0,11825600000.0,15.407096862792969,0.0,1,0.9089528322219849,0/0,1,光伏设备,2024-07-22
43,605117,德业股份,0.6252605319023132,96.56,105.56,1474055712,58140049143.6,61615930954.24,2.501640796661377,0.0,1,1.2766530513763428,0/0,1,光伏设备,2024-07-22
28,300827,上能电气,5.25417947769165,30.85,35.17,825229040,7977157923.55,11045501916.0,10.383719444274902,0.0,1,1.5750597715377808,0/0,1,光伏设备,2024-07-22
53,300763,锦浪科技,-0.10757645219564438,65.0,78.08,1182930736,20899749325.0,26044651360.0,5.597144603729248,0.0,1,1.080735683441162,0/0,1,光伏设备,2024-07-22
76,603336,宏辉果蔬,-9.89011001586914,3.28,4.0,162276425,1870858076.8,1870858103.04,8.51911735534668,0.0,0,1.5178420543670654,5/3,2,农牧饲渔,2024-07-22
72,002549,凯美特气,-6.913996696472168,5.52,6.52,316088016,3821824583.5199995,3838320430.08,7.963595867156982,-0.3610108196735382,0,6.436129570007324,3/2,2,化学制品,2024-07-22
41,600299,安迪苏,0.732600748538971,11.0,12.01,154716715,29500914003.0,29500914080.0,0.5234794020652771,0.2734731137752533,1,1.0166877508163452,0/0,1,化学制品,2024-07-22
66,301036,双乐股份,-2.262727975845337,31.1,38.18,788066208,1351650535.2,3110000000.0,57.776981353759766,0.0,0,2.2553186416625977,3/2,2,化学制品,2024-07-22
46,600216,浙江医药,0.5564388036727905,12.65,13.84,505834592,12164663458.75,12164717461.6,4.194796562194824,-0.2365930676460266,1,1.1330547332763672,0/0,1,化学制药,2024-07-22
31,688658,悦康药业,4.231975078582764,19.95,22.97,70061145,8977500000.0,8977500000.0,0.7837570905685425,0.0,1,1.183336853981018,0/0,1,化学制药,2024-07-22
30,301367,怡和嘉业,4.363312721252441,70.32,80.86,151465305,3974822951.5199995,6300671999.999999,3.8242852687835693,0.0,1,2.2595009803771973,0/0,1,医疗器械,2024-07-22
49,601607,XD上海医,0.20232675969600677,19.81,21.75,219935723,38269866347.93,73368850077.59999,0.5773306488990784,0.0,1,0.8527328372001648,0/0,1,医药商业,2024-07-22
59,300666,江丰电子,-0.5623072981834412,54.82,66.16,457164624,11477707694.56,14545861120.06,3.967264175415039,0.0,1,0.6746639609336853,0/0,1,半导体,2024-07-22
39,688213,思特威-W,1.0992908477783203,57.02,67.68,328671072,18315548211.02,22808570200.0,1.7762451171875,0.0,1,1.0476094484329224,0/0,1,半导体,2024-07-22
3,300077,国民技术,20.0,10.68,10.68,694644464,6044825532.0,6227793198.72,12.01018238067627,0.0,1,6.773212909698486,1/1,1,半导体,2024-07-22
36,688082,盛美上海,2.139554977416992,95.0,111.61,159506881,7207155240.0,41434588960.0,2.2312049865722656,0.0,1,1.0137269496917725,0/0,1,半导体,2024-07-22
23,600171,上海贝岭,8.913525581359863,24.56,24.81,4814301184,17411156321.68,17411156149.76,27.805654525756836,0.0,1,2.272634744644165,3/2,3,半导体,2024-07-22
60,605111,新洁能,-0.6214689612388611,35.18,38.94,1512254624,14611399707.06,14611399460.8,10.32546329498291,0.0,1,1.6512932777404785,2/1,1,半导体,2024-07-22
25,600460,士兰微,6.4580230712890625,21.43,22.14,2766257440,35661059638.35,35661059531.2,7.88387393951416,0.0,1,3.438577175140381,2/1,1,半导体,2024-07-22
58,688981,中芯国际,-0.4296875,50.98,61.44,1557926560,100614595588.56,405613689533.44,1.5483297109603882,0.0,1,0.9325882196426392,0/0,1,半导体,2024-07-22
21,000679,大连友谊,9.964412689208984,3.09,3.09,97350215,1101276000.0,1101276000.0,9.203956604003906,0.0,0,1.2039117813110352,4/2,2,商业百货,2024-07-22
71,603991,至正股份,-5.164835453033447,34.52,40.04,180865174,2572948130.96,2572948130.96,6.797075271606445,0.6707494854927063,0,2.9868643283843994,3/2,2,塑料制品,2024-07-22
29,688793,倍轻松,4.461304664611816,34.42,39.54,114160180,2958241321.98,2958241321.98,3.864154815673828,0.0,1,1.7096000909805298,0/0,1,家电行业,2024-07-22
4,300517,海波重科,20.0,10.92,10.92,236322829,1354047949.8,2188201906.8,17.90686798095703,0.0,1,6.032014846801758,1/1,1,工程建设,2024-07-22
15,600817,宇通重工,10.034207344055176,9.65,9.65,100933357,5140925038.900001,5156172405.6,2.0066683292388916,0.0,0,2.336735486984253,2/2,2,工程机械,2024-07-22
12,600686,金龙汽车,10.047846794128418,11.5,11.5,1188827248,8246045295.5,8246045376.0,14.876775741577148,0.0,1,0.8200217485427856,1/1,1,汽车整车,2024-07-22
64,600841,动力新科,-1.5521063804626465,4.44,4.96,401496240,4085439883.9200006,6161928756.4800005,9.6917142868042,-0.2247191071510315,1,1.5919805765151978,8/4,3,汽车整车,2024-07-22
44,002594,比亚迪,0.5869877934455872,265.61,290.47,2688874272,308763807035.26,772730104012.16,0.8666847348213196,0.0,1,0.9108856916427612,0/0,1,汽车整车,2024-07-22
75,600676,交运股份,-9.879518508911133,3.74,4.57,416329824,3846563610.5600004,3846563610.5600004,10.760822296142578,0.0,0,2.860145330429077,5/3,2,汽车零部,2024-07-22
17,002168,惠程科技,10.0,2.97,2.97,285772080,2323497581.46,2328965226.7200003,12.461808204650879,0.0,0,2.9364495277404785,4/4,2,游戏,2024-07-22
34,601333,广深铁路,2.5210084915161133,3.66,3.93,341554656,20687187420.0,25925745039.36,1.6419395208358765,-0.2724795639514923,1,1.8342653512954712,0/0,1,物流行业,2024-07-22
18,002800,天顺股份,10.0,9.68,9.68,81871895,1371211688.0,1473809688.56,5.992501258850098,0.0,0,3.9950244426727295,2/2,2,物流行业,2024-07-22
52,601816,京沪高铁,0.0,5.72,6.29,935385952,280889091974.92,280889092689.92,0.33295026421546936,-0.694444477558136,1,1.2287195920944214,0/0,1,物流行业,2024-07-22
7,300240,飞力达,19.965576171875,6.97,6.97,486069552,2529995894.13,2584268349.7599998,19.68143653869629,0.0,1,3.0176303386688232,1/1,1,物流行业,2024-07-22
42,002252,上海莱士,0.6305170059204102,7.98,8.72,361746048,53009790246.840004,53030936017.920006,0.6821097135543823,0.0,1,1.1520253419876099,0/0,1,生物制品,2024-07-22
62,601985,中国核电,-1.3675214052200317,11.54,12.87,1837187440,217913107365.18,217913108807.68,0.8457061052322388,0.0,1,1.3075544834136963,0/0,1,电力行业,2024-07-22
48,002179,中航光电,0.41184043884277344,39.01,42.74,533539520,80510491048.75,82687990901.92,0.6596707105636597,-0.07684426009654999,1,1.1017957925796509,0/0,1,电子元件,2024-07-22
67,300460,惠伦晶体,-2.653927803039551,9.17,11.3,463667072,2574974981.67,2574975027.52,17.729034423828125,0.0,1,3.067944049835205,2/1,1,电子元件,2024-07-22
69,301021,英诺激光,-3.7373197078704834,18.03,22.48,364541744,2731407196.71,2731752020.46,12.411540031433105,0.0,1,2.6184146404266357,2/1,1,电子元件,2024-07-22
26,301386,未来电器,6.387127876281738,21.82,24.61,126481935,936536307.28,3054800000.0,13.272506713867188,0.0,1,2.407693862915039,0/0,1,电源设备,2024-07-22
10,301327,华宝新能,13.509060859680176,68.9,72.84,188665284,2386294037.4,8598720000.0,7.989431381225586,0.0,1,6.2031426429748535,0/0,1,电源设备,2024-07-22
11,833509,同惠电子,11.913357734680176,9.3,10.8,68828634,766769915.4000001,1505257972.8000002,9.057731628417969,0.5405405759811401,1,2.916273832321167,0/0,1,电网设备,2024-07-22
65,600620,天宸股份,-1.902748465538025,4.64,5.2,99920804,3186181804.3199997,3186181836.7999997,3.120992660522461,0.21598272025585175,0,1.025085687637329,4/2,2,综合行业,2024-07-22
74,600624,复旦复华,-7.6271185874938965,3.27,3.89,163820070,2239008272.7,2239008292.32,7.401547908782959,0.3067484498023987,0,2.374506711959839,4/2,2,综合行业,2024-07-22
57,600760,中航沈飞,-0.42007002234458923,42.67,47.14,742550496,117117919810.71,117585698518.40001,0.6281775832176208,0.0,1,1.4905110597610474,0/0,1,航天航空,2024-07-22
55,000768,中航西飞,-0.390625,25.5,28.16,583922928,70600286748.0,70934371632.0,0.8219307661056519,-0.0392003133893013,1,1.2766369581222534,0/0,1,航天航空,2024-07-22
51,600893,航发动力,0.10007505863904953,40.01,43.97,904883696,106631641567.58,106650425542.4,0.8468669056892395,0.0,1,1.3180018663406372,0/0,1,航天航空,2024-07-22
38,600482,中国动力,1.5845824480056763,23.72,25.69,739697264,51963676993.479996,51963676874.88,1.4185764789581299,-0.3779924511909485,1,1.3406124114990234,0/0,1,船舶制造,2024-07-22
47,600685,中船防务,0.4130809009075165,29.17,31.96,327102624,23961264229.77,41231981221.28,1.3601973056793213,-0.03427004814147949,1,1.064968228340149,0/0,1,船舶制造,2024-07-22
40,601989,中国重工,0.9345794320106506,5.4,5.89,806523248,123130990749.6,123130991462.40001,0.6571052074432373,-0.18484288454055786,1,1.151224970817566,0/0,1,船舶制造,2024-07-22
54,600150,中国船舶,-0.2784222960472107,42.98,47.41,1660652608,192224988018.84,192224989824.0,0.8629016876220703,-0.04651162773370743,1,1.0340052843093872,0/0,1,船舶制造,2024-07-22
32,600030,中信证券,4.125837802886963,20.19,21.33,7364393984,229493336735.55002,299226840215.04004,3.2590816020965576,0.0,1,3.9436495304107666,0/0,1,证券,2024-07-22
35,301099,雅创电子,2.199223756790161,39.5,46.38,784678240,1479816979.5,4098666979.5,51.798519134521484,0.0,1,3.151822566986084,2/1,1,贸易行业,2024-07-22
22,603232,格尔软件,9.96204948425293,11.59,11.59,35246210,2704117315.05,2704117315.05,1.3034275770187378,0.0,0,0.853873610496521,2/2,2,软件开发,2024-07-22
2,301117,佳缘科技,20.014610290527344,32.86,32.86,262677279,1505597355.84,3031772038.0,17.454669952392578,0.0,0,1.9536807537078857,2/2,2,软件开发,2024-07-22
5,300605,恒锋信息,20.0,11.1,11.1,275083424,1252056701.1,1825761877.2,22.34848403930664,0.0,1,4.377840518951416,1/1,1,软件开发,2024-07-22
14,000004,国华网安,10.035523414611816,12.39,12.39,136797381,1564709472.27,1640191693.98,8.780350685119629,0.0,1,0.6929805874824524,1/1,1,软件开发,2024-07-22
1,835207,众诚科技,25.193798065185547,9.69,10.06,136223923,539945869.92,910811550.0,25.599029541015625,-0.10309278964996338,1,3.8608620166778564,0/0,1,软件开发,2024-07-22
24,300598,诚迈科技,7.549019813537598,32.91,36.72,994520624,7138869287.249999,7140869096.309999,13.399538040161133,0.0,1,4.3670806884765625,0/0,1,软件开发,2024-07-22
68,600941,中国移动,-2.659010410308838,110.19,124.52,1561203408,83592653714.73,2362754755514.88,1.8657797574996948,-0.009074409492313862,1,1.440256953239441,0/0,1,通信服务,2024-07-22
