序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,是否新高,量比,涨停统计,入选理由,所属行业,date
115,600320,振华重工,1.1940298080444336,3.39,3.69,162702541,11261572070.79,17859718487.04,1.440043568611145,0.0,1,1.5846374034881592,0/0,1,专用设备,2024-03-11
40,603283,赛腾股份,8.756889343261719,88.8,89.82,1671629200,16521119942.4,17788073942.399998,10.374197006225586,-0.23592855036258698,1,2.0898425579071045,2/1,1,专用设备,2024-03-11
47,301128,强瑞技术,7.093463897705078,48.01,53.8,353193680,1308596519.49,3547296722.22,27.57969093322754,0.0,1,1.0634371042251587,0/0,1,专用设备,2024-03-11
5,300411,金盾股份,12.923462867736816,9.0,9.56,843633184,2432112219.0,3658680000.0,35.63001251220703,0.0,1,1.5568835735321045,5/3,3,专用设备,2024-03-11
64,002837,英维克,4.706254005432129,33.15,34.83,809081664,16100433948.3,18845117834.399998,5.288160800933838,0.030175015330314636,1,0.936408281326294,0/0,1,专用设备,2024-03-11
60,301030,仕净科技,5.353209972381592,62.19,70.84,715029376,7121274099.929999,8933383422.18,10.23764705657959,0.0,1,1.7763183116912842,0/0,1,专用设备,2024-03-11
97,002737,葵花药业,2.3085379600524902,27.92,30.02,159599867,16305280000.000002,16305280000.000002,0.9933381676673889,0.0,1,1.1785640716552734,0/0,1,中药,2024-03-11
17,002873,新天药业,10.047392845153809,11.61,11.61,5028094,2601686513.79,2687879339.5499997,0.19326286017894745,0.0,0,0.07360590249300003,2/2,2,中药,2024-03-11
155,000538,云南白药,-0.05815080553293228,51.56,56.75,380504784,92049820047.96,92646232768.64,0.4139345586299896,-0.019391117617487907,1,0.6653868556022644,0/0,1,中药,2024-03-11
57,600131,国网信通,5.555555820465088,19.76,20.59,494543520,23599645114.24,23761183430.4,2.1170871257781982,0.0,1,1.1915526390075684,0/0,1,互联网服,2024-03-11
122,600528,中铁工业,0.9864364862442017,8.19,8.92,206032349,18194507505.719997,18194507472.96,1.1317837238311768,0.0,1,1.2084019184112549,0/0,1,交运设备,2024-03-11
19,600818,中路股份,10.021322250366211,20.64,20.64,395424416,4911451262.400001,6634684738.56,8.3385648727417,0.0,1,0.9226697087287903,6/3,3,交运设备,2024-03-11
26,605298,必得科技,9.992006301879883,13.76,13.76,13210976,1931904000.0,1988320000.0,0.6838319301605225,0.0,0,0.4469780921936035,3/3,2,交运设备,2024-03-11
22,000913,钱江摩托,10.007819175720215,14.07,14.07,393658144,6434577523.5,7417577482.56,6.229623794555664,0.0,1,3.5418448448181152,1/1,1,交运设备,2024-03-11
12,000008,神州高铁,10.116731643676758,2.83,2.83,88398808,7603288758.59,7687348834.400001,1.1626391410827637,0.0,1,0.42248234152793884,3/3,3,交运设备,2024-03-11
128,001324,长青科技,0.8729812502861023,23.11,25.2,358161184,797295000.0,3189180000.0,42.834259033203125,-0.04325259476900101,0,6.5475006103515625,3/2,2,交运设备,2024-03-11
130,300720,海川智能,0.6719609498977661,16.48,19.64,86695604,2856017800.48,3211577178.88,3.0481064319610596,0.0,1,0.817014753818512,0/0,1,仪器仪表,2024-03-11
32,603778,国晟科技,9.974424362182617,4.3,4.3,164159793,2764285710.6,2764285684.7999997,6.032294273376465,0.0,0,2.472568988800049,2/2,2,光伏设备,2024-03-11
25,605117,德业股份,9.998936653137207,103.41,103.41,1863776768,15121441616.4,44474660491.68,12.752313613891602,0.0,1,1.8457295894622803,2/2,3,光伏设备,2024-03-11
37,300274,阳光电源,9.828973770141602,109.17,119.28,4957155584,122951440341.99,162133933796.64,4.177652359008789,0.0,1,1.6030110120773315,0/0,1,光伏设备,2024-03-11
135,688408,中信博,0.4834323525428772,99.77,119.15,322404208,13540333439.6,13550709519.6,2.3655850887298584,0.0,1,1.2665135860443115,0/0,1,光伏设备,2024-03-11
31,600207,安彩高科,9.982486724853516,6.28,6.28,413745168,6597471992.2,6840882876.8,6.28165340423584,0.0,1,1.6020077466964722,5/5,3,光伏设备,2024-03-11
44,601865,福莱特,7.818929672241211,28.82,29.4,1271035232,54731031915.56,67765165057.92,2.3464255332946777,0.0,1,2.1310513019561768,2/1,1,光伏设备,2024-03-11
78,002056,横店东磁,3.604806661605835,15.52,16.48,504418752,25220900299.68,25246571481.6,2.0229032039642334,0.0,1,1.6352678537368774,0/0,1,光伏设备,2024-03-11
110,603806,福斯特,1.5473887920379639,31.5,34.12,718279040,58721197846.5,58721197752.0,1.2163054943084717,0.03175611048936844,1,1.4900668859481812,0/0,1,光伏设备,2024-03-11
99,002865,钧达股份,2.2016513347625732,81.7,87.93,1175118304,18177209959.0,18578132774.2,6.450531005859375,0.0,1,1.304556131362915,0/0,1,光伏设备,2024-03-11
41,688516,奥特维,8.661335945129395,104.63,115.55,369921808,21722465218.41,23530495160.16,1.746217131614685,0.0,1,1.6964153051376343,0/0,1,光伏设备,2024-03-11
89,688223,晶科能源,2.9670329093933105,9.37,10.92,757438096,29128001148.21,93748694015.99998,2.6189827919006348,0.0,1,1.4537485837936401,0/0,1,光伏设备,2024-03-11
95,688303,大全能源,2.387357234954834,30.45,35.69,193448106,15832103421.75,65313353330.4,1.2262693643569946,0.0,1,1.1252295970916748,0/0,1,光伏设备,2024-03-11
